replication,loss__delta_prop,loss__delta_rec,loss__total,loss__delta_int,Lambda__delta_prop,Lambda__delta_rec,Lambda__total,Lambda__delta_int,T_rec__delta_prop,T_rec__delta_rec,T_rec__total,T_rec__delta_int,T_rec_bounded__delta_prop,T_rec_bounded__delta_rec,T_rec_bounded__total,T_rec_bounded__delta_int,lock_in__delta_prop,lock_in__delta_rec,lock_in__total,lock_in__delta_int,any_censored
745,0.009529576647275197,0.003579764825966898,0.08540726034705429,0.0722979188738122,0.05366071470868328,0.0,0.05366071470868328,0.0,0.0,60.0,,,0.0,60.0,2940.0,2880.0,0.0,0.0,1.0,1.0,True
746,0.011463940964655195,0.004010570416716902,0.019793466159872597,0.0043189547785005,0.027774988033892,0.0,0.027774988033892,0.0,0.0,60.0,100.0,40.0,0.0,60.0,100.0,40.0,0.0,0.0,0.0,0.0,False
747,0.013627426433925505,0.028324885267659,0.8112345739413588,0.7692822622397744,0.12385173762333357,0.0,0.12385173762333357,0.0,0.0,140.0,,,0.0,140.0,2870.0,2730.0,0.0,0.0,1.0,1.0,True
748,0.005012865767106203,0.007147107808628594,0.011414943493210997,-0.000745030082523801,0.004760481265092542,0.0,0.004760481265092542,0.0,0.0,120.0,120.0,0.0,0.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,False
749,0.023360620310041005,0.014702727730640505,0.16215727120582407,0.12409392316514258,0.08560175505420364,0.0,0.08560175505420364,0.0,0.0,130.0,,,0.0,130.0,2450.0,2320.0,0.0,0.0,1.0,1.0,True
750,0.005719416619980697,0.003001697424254497,0.011538803963322096,0.002817689919086902,0.029604353796529315,0.0,0.029604353796529315,0.0,10.0,50.0,100.0,40.0,10.0,50.0,100.0,40.0,0.0,0.0,0.0,0.0,False
751,0.014276674629293495,0.0084917534361387,0.1375917092241032,0.11482328115867099,0.12461028705792798,0.0,0.12461028705792798,0.0,10.0,100.0,,,10.0,100.0,2900.0,2790.0,0.0,0.0,1.0,1.0,True
752,0.02145713544847161,0.03762327560563,0.7878110684940467,0.728730657439945,0.13045306454459327,0.0,0.13045306454459327,0.0,0.0,160.0,,,0.0,160.0,2690.0,2530.0,0.0,0.0,1.0,1.0,True
753,0.0156841457978298,0.005973046679858193,0.0225695895995925,0.0009123971219045096,0.07016306973676689,0.0,0.07016306973676689,0.0,0.0,90.0,120.0,30.0,0.0,90.0,120.0,30.0,0.0,0.0,0.0,0.0,False
754,0.0034771428566423013,0.0006277665736630009,0.005410561845461299,0.0013056524151559973,0.013197336858634723,0.0,0.013197336858634723,0.0,0.0,20.0,40.0,20.0,0.0,20.0,40.0,20.0,0.0,0.0,0.0,0.0,False
755,0.008967213436157195,0.00011694389340920208,0.009117535972022597,3.3378642456199925e-05,0.08834776393288413,0.0,0.08834776393288413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
756,0.015592221620532393,0.03274689257308869,0.16933849983393828,0.1209993856403172,0.05293864275661897,0.0,0.05293864275661897,0.0,10.0,270.0,,,10.0,270.0,2080.0,1800.0,0.0,0.0,1.0,1.0,True
757,0.005269598533431202,0.024484280407576997,0.0936957225070073,0.0639418435659991,0.029136029814305686,0.0,0.029136029814305686,0.0,0.0,300.0,,,0.0,300.0,2840.0,2540.0,0.0,0.0,1.0,1.0,True
758,0.023766030968371016,0.0565801917072451,0.1241159916192702,0.043769768943654086,0.08337550944330474,0.0,0.08337550944330474,0.0,10.0,210.0,170.0,-50.0,10.0,210.0,170.0,-50.0,0.0,0.0,0.0,0.0,False
759,0.0015225607036481043,0.006550950591859991,0.07864208031973309,0.070568569024225,0.005739575338685521,0.0,0.005739575338685521,0.0,0.0,90.0,,,0.0,90.0,2950.0,2860.0,0.0,0.0,1.0,1.0,True
760,0.001465855633021193,0.003013619738193002,0.0044519333794870025,-2.7541991727192405e-05,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,False
761,0.016495158742810503,0.021003712946527503,0.0978465516368967,0.0603476799475587,0.09106397056493742,0.0,0.09106397056493742,0.0,0.0,190.0,,,0.0,190.0,2720.0,2530.0,0.0,0.0,1.0,1.0,True
762,0.014747090587657607,0.0225084673517265,0.1498031681200988,0.1125476101807147,0.12210876585856689,0.0,0.12210876585856689,0.0,0.0,220.0,,,0.0,220.0,2820.0,2600.0,0.0,0.0,1.0,1.0,True
763,0.006040356417229595,0.0014190195785048001,0.009852107230770103,0.0023927312350357083,0.028635356212364238,0.0,0.028635356212364238,0.0,0.0,30.0,50.0,20.0,0.0,30.0,50.0,20.0,0.0,0.0,0.0,0.0,False
764,0.007218656354774103,0.0011088818210110013,0.010368334810720095,0.002040796634934991,0.01108507059997843,0.0,0.01108507059997843,0.0,0.0,20.0,50.0,30.0,0.0,20.0,50.0,30.0,0.0,0.0,0.0,0.0,False
765,0.0141972021387341,0.034352040611297596,0.1486779205025867,0.10012867775255502,0.02491279769543875,0.0,0.02491279769543875,0.0,0.0,330.0,,,0.0,330.0,2180.0,1850.0,0.0,0.0,1.0,1.0,True
766,0.009189116347874199,0.011515121475312098,0.017499240935187704,-0.003204996887998593,0.020114691955468667,0.0,0.020114691955468667,0.0,10.0,190.0,200.0,0.0,10.0,190.0,200.0,0.0,0.0,0.0,0.0,0.0,False
767,0.005382849215765099,0.0007035275268178001,0.008181539132203302,0.002095162389620403,0.07197394039884253,0.0,0.07197394039884253,0.0,0.0,20.0,60.0,40.0,0.0,20.0,60.0,40.0,0.0,0.0,0.0,0.0,False
768,0.014552160011761309,0.036266697385948996,0.10436904336807719,0.053550185970366884,0.0435810380315258,0.0,0.0435810380315258,0.0,10.0,240.0,110.0,-140.0,10.0,240.0,110.0,-140.0,0.0,0.0,0.0,0.0,False
769,0.020119052364957618,0.015179024255640522,0.0764691457413508,0.04117106912075266,0.036228318863563924,0.0,0.036228318863563924,0.0,0.0,240.0,,,0.0,240.0,1940.0,1700.0,0.0,0.0,1.0,1.0,True
770,0.015540099686880693,0.004134590208029296,0.020285645783600398,0.0006109558886904093,0.02820095666221134,0.0,0.02820095666221134,0.0,0.0,60.0,120.0,60.0,0.0,60.0,120.0,60.0,0.0,0.0,0.0,0.0,False
771,0.0045662895262477965,0.013780504864479792,0.022418233258713297,0.004071438867985708,0.010274822240237513,0.0,0.010274822240237513,0.0,0.0,200.0,230.0,30.0,0.0,200.0,230.0,30.0,0.0,0.0,0.0,0.0,False
772,0.008787279501978704,0.0011078472387974075,0.013214868783242406,0.003319742042466295,0.021289606767310787,0.0,0.021289606767310787,0.0,0.0,30.0,80.0,50.0,0.0,30.0,80.0,50.0,0.0,0.0,0.0,0.0,False
773,0.006632070452599004,0.005899684212769513,0.0792581049842861,0.06672635031891759,0.027470694113607474,0.0,0.027470694113607474,0.0,0.0,80.0,,,0.0,80.0,2760.0,2680.0,0.0,0.0,1.0,1.0,True
774,0.012812181725842003,0.0037559689445814948,0.017729866183819193,0.0011617155133956947,0.01330238495614805,0.0,0.01330238495614805,0.0,10.0,70.0,90.0,10.0,10.0,70.0,90.0,10.0,0.0,0.0,0.0,0.0,False
775,0.0104011044027717,0.0,0.0104011044027717,0.0,0.20574341042656596,0.0,0.20574341042656596,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,False
776,0.0016055067535744004,0.00036390934981649775,0.002551842949926098,0.0005824268465352,0.012569754480698303,0.0,0.012569754480698303,0.0,10.0,20.0,30.0,0.0,10.0,20.0,30.0,0.0,0.0,0.0,0.0,0.0,False
777,0.012090836576276902,0.011099608588830003,0.8316027419060937,0.8084122967409869,0.19624143332434374,0.0,0.19624143332434374,0.0,0.0,120.0,,,0.0,120.0,3070.0,2950.0,0.0,0.0,1.0,1.0,True
778,0.010310393845988003,0.011327211225329592,0.0769693157255093,0.05533171065419171,0.011501415375915314,0.0,0.011501415375915314,0.0,0.0,140.0,,,0.0,140.0,2240.0,2100.0,0.0,0.0,1.0,1.0,True
779,0.011041256823990889,0.008667727100716602,0.08151955218171929,0.0618105682570118,0.07338735778678529,0.0,0.07338735778678529,0.0,0.0,100.0,,,0.0,100.0,2620.0,2520.0,0.0,0.0,1.0,1.0,True
780,0.010917400203878797,0.009590852429772007,0.019404106015940892,-0.0011041466177099113,0.020401882914603875,0.0,0.020401882914603875,0.0,0.0,140.0,170.0,30.0,0.0,140.0,170.0,30.0,0.0,0.0,0.0,0.0,False
781,0.006126023567579006,0.004123154772640206,0.07988921344634031,0.0696400351061211,0.020399723730903707,0.0,0.020399723730903707,0.0,0.0,40.0,,,0.0,40.0,2900.0,2860.0,0.0,0.0,1.0,1.0,True
782,0.013072344979637801,0.006945739288928887,0.0201086988790804,9.061461051371178e-05,0.06687972688343014,0.0,0.06687972688343014,0.0,10.0,110.0,170.0,50.0,10.0,110.0,170.0,50.0,0.0,0.0,0.0,0.0,False
783,0.020681151084046404,0.019075022106837092,0.09991988716190818,0.060163713971024685,0.08928286099419874,0.0,0.08928286099419874,0.0,0.0,210.0,,,0.0,210.0,2470.0,2260.0,0.0,0.0,1.0,1.0,True
784,0.010287565176662003,0.007755194535474297,0.0893074997112814,0.0712647399991451,0.047163797294965504,0.0,0.047163797294965504,0.0,0.0,110.0,,,0.0,110.0,2870.0,2760.0,0.0,0.0,1.0,1.0,True
785,0.012774476376681304,0.017110189082716887,0.08052703275377099,0.0506423672943728,0.0264935675205068,0.0,0.0264935675205068,0.0,0.0,180.0,,,0.0,180.0,2010.0,1830.0,0.0,0.0,1.0,1.0,True
786,0.005077550680174597,0.016362534207360696,0.013275865898879094,-0.0081642189886562,0.02461584200405026,0.0,0.02461584200405026,0.0,0.0,210.0,200.0,-10.0,0.0,210.0,200.0,-10.0,0.0,0.0,0.0,0.0,False
787,0.015124331992458898,0.012032217138466514,0.02984189381635942,0.0026853446854340074,0.09421033349459496,0.0,0.09421033349459496,0.0,0.0,190.0,230.0,40.0,0.0,190.0,230.0,40.0,0.0,0.0,0.0,0.0,False
788,0.004380713181025092,0.000868985749864104,0.006812402561939296,0.0015627036310500997,0.007428647944032307,0.0,0.007428647944032307,0.0,0.0,20.0,50.0,30.0,0.0,20.0,50.0,30.0,0.0,0.0,0.0,0.0,False
789,0.01531148082237771,0.0315418669289001,0.1625781262980146,0.1157247785467368,0.0799490179551754,0.0,0.0799490179551754,0.0,0.0,340.0,,,0.0,340.0,2350.0,2010.0,0.0,0.0,1.0,1.0,True
790,0.011081671303484301,0.003942422103914697,0.843126306308361,0.8281022129009621,0.2821746583770749,0.0,0.2821746583770749,0.0,10.0,60.0,,,10.0,60.0,3210.0,3140.0,0.0,0.0,1.0,1.0,True
791,0.007123860238600413,0.004927202461629102,0.012032593717717893,-1.8468982511621324e-05,0.003714935264992225,0.0,0.003714935264992225,0.0,0.0,60.0,80.0,20.0,0.0,60.0,80.0,20.0,0.0,0.0,0.0,0.0,False
792,0.004343607612678199,0.0036059663293296004,0.008927054078709598,0.0009774801367017985,0.024073361183041875,0.0,0.024073361183041875,0.0,0.0,70.0,80.0,10.0,0.0,70.0,80.0,10.0,0.0,0.0,0.0,0.0,False
793,0.01777818105547113,0.1197824315783732,0.24695367785288014,0.1093930652190358,0.042267308574146845,0.0,0.042267308574146845,0.0,0.0,380.0,,,0.0,380.0,1710.0,1330.0,0.0,0.0,1.0,1.0,True
794,0.0081127475916302,0.0004524844034540995,0.009679937676236101,0.0011147056811518022,0.055095800255180793,0.0,0.055095800255180793,0.0,10.0,20.0,40.0,10.0,10.0,20.0,40.0,10.0,0.0,0.0,0.0,0.0,False
795,0.009467672570548202,0.01242564081675751,0.0823175554490027,0.060424242061696984,0.015528285373101025,0.0,0.015528285373101025,0.0,0.0,150.0,,,0.0,150.0,2640.0,2490.0,0.0,0.0,1.0,1.0,True
796,0.008310026022915903,0.0008097171585220997,0.010465290594496607,0.0013455474130586037,0.019491867026679488,0.0,0.019491867026679488,0.0,10.0,30.0,60.0,20.0,10.0,30.0,60.0,20.0,0.0,0.0,0.0,0.0,False
797,0.010557919872323407,0.0003480907508423975,0.011823485537686307,0.0009174749145205024,0.014758671760246533,0.0,0.014758671760246533,0.0,10.0,10.0,40.0,20.0,10.0,10.0,40.0,20.0,0.0,0.0,0.0,0.0,False
798,0.021926812293121767,0.12071864572844626,0.21236431149246,0.06971885347089196,0.05726440531340038,0.0,0.05726440531340038,0.0,0.0,490.0,,,0.0,490.0,1690.0,1200.0,0.0,0.0,1.0,1.0,True
799,0.009266818262397197,0.00044962603738630397,0.012757214584965398,0.003040770285181897,0.047110541279613005,0.0,0.047110541279613005,0.0,0.0,10.0,40.0,30.0,0.0,10.0,40.0,30.0,0.0,0.0,0.0,0.0,False
800,0.017179889276008498,0.021648989573567284,0.7519691973664258,0.71314031851685,0.06990954682120176,0.0,0.06990954682120176,0.0,0.0,200.0,,,0.0,200.0,2360.0,2160.0,0.0,0.0,1.0,1.0,True
801,0.013832051613442392,0.023202413579858694,0.12683094330139422,0.08979647810809313,0.06216076827133399,0.0,0.06216076827133399,0.0,0.0,260.0,,,0.0,260.0,2290.0,2030.0,0.0,0.0,1.0,1.0,True
802,0.010247487480525688,0.016855156735137808,0.0748582346573181,0.0477555904416546,0.04934427505607608,0.0,0.04934427505607608,0.0,0.0,230.0,,,0.0,230.0,2530.0,2300.0,0.0,0.0,1.0,1.0,True
803,0.0024602376943464004,2.7179457293600995e-05,0.0024925947739031992,5.177622263197873e-06,0.0195388159563194,0.0,0.0195388159563194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
804,0.021777578591302207,0.042479793359582005,0.77393976147271,0.7096823895218258,0.08605436893180085,0.0,0.08605436893180085,0.0,10.0,190.0,,,10.0,190.0,2490.0,2290.0,0.0,0.0,1.0,1.0,True
805,0.009517998874110298,0.004421889370701704,0.08277993469758299,0.06884004645277099,0.027159912892898097,0.0,0.027159912892898097,0.0,10.0,50.0,,,10.0,50.0,2860.0,2800.0,0.0,0.0,1.0,1.0,True
806,0.010718556686537484,0.0395736776448079,0.1521344086275852,0.10184217429623982,0.05825218419855249,0.0,0.05825218419855249,0.0,0.0,310.0,,,0.0,310.0,2410.0,2100.0,0.0,0.0,1.0,1.0,True
807,0.011708438738940313,0.021056823802972108,0.079398703853434,0.046633441311521584,0.04834193871141801,0.0,0.04834193871141801,0.0,10.0,270.0,,,10.0,270.0,2170.0,1890.0,0.0,0.0,1.0,1.0,True
808,0.014979622013947202,0.003510269041586994,0.0785461431115457,0.060056252056011505,0.022451963984623013,0.0,0.022451963984623013,0.0,0.0,30.0,,,0.0,30.0,2310.0,2280.0,0.0,0.0,1.0,1.0,True
809,0.006848411480474992,0.009995039477900397,0.019544775763895794,0.0027013248055204053,0.012250012863524729,0.0,0.012250012863524729,0.0,0.0,140.0,160.0,20.0,0.0,140.0,160.0,20.0,0.0,0.0,0.0,0.0,False
810,0.011547317851744704,0.02953495483372509,0.12003660253199769,0.0789543298465279,0.040984366185271126,0.0,0.040984366185271126,0.0,0.0,250.0,,,0.0,250.0,2280.0,2030.0,0.0,0.0,1.0,1.0,True
811,0.020292677109714705,0.0074696290583313035,0.0897149965190079,0.06195269035096189,0.10520850393297687,0.0,0.10520850393297687,0.0,0.0,100.0,,,0.0,100.0,2560.0,2460.0,0.0,0.0,1.0,1.0,True
812,0.011354202868720215,0.016722950518932217,0.11788030264509008,0.08980314925743765,0.01232495613202833,0.0,0.01232495613202833,0.0,0.0,150.0,,,0.0,150.0,2190.0,2040.0,0.0,0.0,1.0,1.0,True
813,0.004074149618608899,0.012093053222768907,0.0783076689033789,0.06214046606200109,0.004736220204110797,0.0,0.004736220204110797,0.0,0.0,150.0,,,0.0,150.0,2540.0,2390.0,0.0,0.0,1.0,1.0,True
814,0.012393519408420109,0.010898864227319505,0.08732962854811312,0.0640372449123735,0.020037058544182584,0.0,0.020037058544182584,0.0,0.0,170.0,,,0.0,170.0,2430.0,2260.0,0.0,0.0,1.0,1.0,True
815,0.012551910181995793,0.017660726935047902,0.024429985937348395,-0.0057826511796953,0.02648075285217294,0.0,0.02648075285217294,0.0,0.0,200.0,200.0,0.0,0.0,200.0,200.0,0.0,0.0,0.0,0.0,0.0,False
816,0.010938063281620294,0.0041380242351530955,0.016111305025286585,0.0010352175085131948,0.01384154253970482,0.0,0.01384154253970482,0.0,0.0,60.0,80.0,20.0,0.0,60.0,80.0,20.0,0.0,0.0,0.0,0.0,False
817,0.007014801809725302,0.004291786659513505,0.014199461236794608,0.0028928727675558014,0.007077578284083008,0.0,0.007077578284083008,0.0,0.0,60.0,90.0,30.0,0.0,60.0,90.0,30.0,0.0,0.0,0.0,0.0,False
818,0.0126355208520251,0.012604445263749015,0.7640562796904721,0.7388163135746979,0.05773798324111035,0.0,0.05773798324111035,0.0,0.0,110.0,,,0.0,110.0,2550.0,2440.0,0.0,0.0,1.0,1.0,True
819,0.011433263491948842,0.03612879501682642,0.14557704235867375,0.09801498384989848,0.03767292367281183,0.0,0.03767292367281183,0.0,0.0,320.0,,,0.0,320.0,1600.0,1280.0,0.0,0.0,1.0,1.0,True
820,0.004763423278242709,0.003391055963205311,0.01017061155771,0.0020161323162619788,0.009410899608474799,0.0,0.009410899608474799,0.0,0.0,60.0,80.0,20.0,0.0,60.0,80.0,20.0,0.0,0.0,0.0,0.0,False
821,0.0236890152579968,0.042362527959557694,0.150888944419451,0.0848374012018965,0.058615245297872764,0.0,0.058615245297872764,0.0,0.0,410.0,,,0.0,410.0,2030.0,1620.0,0.0,0.0,1.0,1.0,True
822,0.018216200820505,0.010940259110384196,0.0229517835747695,-0.0062046763561196955,0.12117708918315273,0.0,0.12117708918315273,0.0,0.0,160.0,260.0,100.0,0.0,160.0,260.0,100.0,0.0,0.0,0.0,0.0,False
823,0.013028299241252789,0.01876921811975399,0.12050922754085139,0.08871171017984461,0.034140131766488446,0.0,0.034140131766488446,0.0,10.0,210.0,,,10.0,210.0,2120.0,1900.0,0.0,0.0,1.0,1.0,True
824,0.006988109506731503,0.002622717754941599,0.010256372849577998,0.0006455455879048957,0.08636283492251201,0.0,0.08636283492251201,0.0,0.0,50.0,60.0,10.0,0.0,50.0,60.0,10.0,0.0,0.0,0.0,0.0,False
825,0.008568410715538294,0.0263452653700314,0.0513757695615482,0.016462093475978504,0.0349739848061853,0.0,0.0349739848061853,0.0,0.0,280.0,,,0.0,280.0,2610.0,2330.0,0.0,0.0,1.0,1.0,True
826,0.0191899556336996,0.013450168237954002,0.08219836191554108,0.04955823804388748,0.04127355463281146,0.0,0.04127355463281146,0.0,0.0,140.0,,,0.0,140.0,1680.0,1540.0,0.0,0.0,1.0,1.0,True
827,0.004707797332199601,0.0014589415119485999,0.08485777424255209,0.07869103539840389,0.046668126279337196,0.0,0.046668126279337196,0.0,10.0,30.0,,,10.0,30.0,3270.0,3230.0,0.0,0.0,1.0,1.0,True
828,0.008545937092298908,0.007724047294403499,0.018692130749670008,0.0024221463629676004,0.06417522086449212,0.0,0.06417522086449212,0.0,0.0,110.0,130.0,20.0,0.0,110.0,130.0,20.0,0.0,0.0,0.0,0.0,False
829,0.011572689313371604,0.004809161545345594,0.0845734457458185,0.0681915948871013,0.04512889288435451,0.0,0.04512889288435451,0.0,0.0,60.0,,,0.0,60.0,2710.0,2650.0,0.0,0.0,1.0,1.0,True
830,0.010433921032430987,0.032883761024001174,0.45363437507591065,0.4103166930194785,0.003545266576868933,0.0,0.003545266576868933,0.0,0.0,320.0,,,0.0,320.0,2070.0,1750.0,0.0,0.0,1.0,1.0,True
831,0.005033511624257303,0.004216015934238995,0.008842373989596697,-0.0004071535688996014,0.010595792607956178,0.0,0.010595792607956178,0.0,0.0,60.0,70.0,10.0,0.0,60.0,70.0,10.0,0.0,0.0,0.0,0.0,False
832,0.016885307258414695,0.02159241809074189,0.1488966514314343,0.11041892608227771,0.07594407292403438,0.0,0.07594407292403438,0.0,0.0,190.0,,,0.0,190.0,2220.0,2030.0,0.0,0.0,1.0,1.0,True
833,0.003461283166832998,0.0035370291045636985,0.085270215190568,0.0782719029191713,0.037265844662998926,0.0,0.037265844662998926,0.0,0.0,50.0,,,0.0,50.0,3230.0,3180.0,0.0,0.0,1.0,1.0,True
834,0.0119197677465889,0.016980367204190494,0.12105877054686898,0.09215863559608958,0.013022679782331403,0.0,0.013022679782331403,0.0,0.0,170.0,,,0.0,170.0,2250.0,2080.0,0.0,0.0,1.0,1.0,True
835,0.003544676519912398,0.002736404915512202,0.0832410077079924,0.0769599262725678,0.03206409751656841,0.0,0.03206409751656841,0.0,0.0,40.0,,,0.0,40.0,3260.0,3220.0,0.0,0.0,1.0,1.0,True
836,0.0069087420874408,0.019222015142314003,0.1247895477677495,0.0986587905379947,0.018811875066550743,0.0,0.018811875066550743,0.0,10.0,220.0,,,10.0,220.0,2850.0,2620.0,0.0,0.0,1.0,1.0,True
837,0.023747697154144598,0.0641545001824202,0.7180299615349702,0.6301277641984054,0.108189309065294,0.0,0.108189309065294,0.0,0.0,340.0,,,0.0,340.0,2200.0,1860.0,0.0,0.0,1.0,1.0,True
838,0.014403555408883502,0.00024961534168890104,0.015360239618151604,0.0007070688675792011,0.21858376849695993,0.0,0.21858376849695993,0.0,10.0,10.0,30.0,10.0,10.0,10.0,30.0,10.0,0.0,0.0,0.0,0.0,False
839,0.019088757987492933,0.052828360812090525,0.12164398624323403,0.04972686744365057,0.0205765452909199,0.0,0.0205765452909199,0.0,0.0,390.0,,,0.0,390.0,1470.0,1080.0,0.0,0.0,1.0,1.0,True
840,0.0131863526876329,0.010865288941869299,0.20815448122386151,0.1841028395943593,0.11796183508086572,0.0,0.11796183508086572,0.0,10.0,170.0,,,10.0,170.0,2990.0,2810.0,0.0,0.0,1.0,1.0,True
841,0.008454265863458793,0.004222800116824896,0.0788827654104794,0.0662056994301957,0.03027491984824149,0.0,0.03027491984824149,0.0,10.0,60.0,,,10.0,60.0,2730.0,2660.0,0.0,0.0,1.0,1.0,True
842,0.003745893213619296,0.002090843132657297,0.0635075377507975,0.057670801404520904,0.029423707580742586,0.0,0.029423707580742586,0.0,0.0,20.0,,,0.0,20.0,3020.0,3000.0,0.0,0.0,1.0,1.0,True
843,0.012634796836340598,0.002398987084430801,0.07465137042632189,0.05961758650555049,0.1802702367648913,0.0,0.1802702367648913,0.0,10.0,50.0,90.0,30.0,10.0,50.0,90.0,30.0,0.0,0.0,0.0,0.0,False
844,0.023584842148686197,0.036020116832645305,0.1343834759532376,0.0747785169719061,0.06907916742513154,0.0,0.06907916742513154,0.0,0.0,340.0,,,0.0,340.0,2120.0,1780.0,0.0,0.0,1.0,1.0,True
845,0.012840644548223104,0.014234754190124502,0.12501339136495243,0.09793799262660483,0.039540413815246866,0.0,0.039540413815246866,0.0,0.0,180.0,,,0.0,180.0,2550.0,2370.0,0.0,0.0,1.0,1.0,True
846,0.020164905396549693,0.060169290894781985,0.12122551976265511,0.04089132347132343,0.07722106261326012,0.0,0.07722106261326012,0.0,0.0,390.0,,,0.0,390.0,2380.0,1990.0,0.0,0.0,1.0,1.0,True
847,0.006630009238699802,0.004262364236955099,0.012010803129944098,0.0011184296542891964,0.021684279694082764,0.0,0.021684279694082764,0.0,0.0,70.0,110.0,40.0,0.0,70.0,110.0,40.0,0.0,0.0,0.0,0.0,False
848,0.01494718293998279,0.034391303993501904,0.12562235272204328,0.07628386578855859,0.07009059141283625,0.0,0.07009059141283625,0.0,0.0,300.0,,,0.0,300.0,2160.0,1860.0,0.0,0.0,1.0,1.0,True
849,0.009861107975086006,0.0147873265281456,0.0919283661074594,0.0672799316042278,0.03986757037889577,0.0,0.03986757037889577,0.0,0.0,170.0,,,0.0,170.0,2730.0,2560.0,0.0,0.0,1.0,1.0,True
850,0.020254256709390496,0.004299749175223695,0.1505142940766516,0.12596028819203742,0.3817336482988497,0.0,0.3817336482988497,0.0,0.0,60.0,,,0.0,60.0,3140.0,3080.0,0.0,0.0,1.0,1.0,True
851,0.014185878903212393,0.033805856444188806,0.15513205330095658,0.1071403179535554,0.08456581040437938,0.0,0.08456581040437938,0.0,20.0,290.0,,,20.0,290.0,2570.0,2260.0,0.0,0.0,1.0,1.0,True
852,0.01698480365230011,0.006142776595354005,0.0891063750181205,0.06597879477046639,0.1217961225001909,0.0,0.1217961225001909,0.0,10.0,100.0,,,10.0,100.0,2800.0,2690.0,0.0,0.0,1.0,1.0,True
853,0.010116670658844404,0.011110127576317907,0.1310697811286358,0.10984298289347348,0.02972248280755546,0.0,0.02972248280755546,0.0,0.0,120.0,,,0.0,120.0,2710.0,2590.0,0.0,0.0,1.0,1.0,True
854,0.0033002376587704003,0.0010430810698401002,0.005301841468318802,0.0009585227397083014,0.03402407424713949,0.0,0.03402407424713949,0.0,0.0,20.0,40.0,20.0,0.0,20.0,40.0,20.0,0.0,0.0,0.0,0.0,False
855,0.014935130896639698,0.023916710393060703,0.1550123336181295,0.1161604923284291,0.04987951394059609,0.0,0.04987951394059609,0.0,0.0,220.0,,,0.0,220.0,2430.0,2210.0,0.0,0.0,1.0,1.0,True
856,0.004084779999689911,0.0175950519380476,0.1273168318975179,0.1056369999597804,0.01612949200344116,0.0,0.01612949200344116,0.0,0.0,200.0,,,0.0,200.0,2760.0,2560.0,0.0,0.0,1.0,1.0,True
857,0.010626102536332727,0.0325392819614054,0.15485962773022782,0.11169424323248969,0.031235565521197217,0.0,0.031235565521197217,0.0,0.0,200.0,,,0.0,200.0,2260.0,2060.0,0.0,0.0,1.0,1.0,True
858,0.010055275274978098,0.004533072452767892,0.014896620527835497,0.00030827280008950686,0.017953825142663915,0.0,0.017953825142663915,0.0,0.0,70.0,90.0,20.0,0.0,70.0,90.0,20.0,0.0,0.0,0.0,0.0,False
859,0.03183145788509209,0.01632746974632901,0.12414486809651401,0.07598594046509291,0.08744208639705542,0.0,0.08744208639705542,0.0,0.0,170.0,,,0.0,170.0,1880.0,1710.0,0.0,0.0,1.0,1.0,True
860,0.004628579674187998,0.0067316879397796014,0.1336870231215516,0.12232675550758398,0.017901500707154294,0.0,0.017901500707154294,0.0,10.0,100.0,,,10.0,100.0,3060.0,2950.0,0.0,0.0,1.0,1.0,True
861,0.01719231559080789,0.004129217967463891,0.0874590992363974,0.06613756567812562,0.09375088221389949,0.0,0.09375088221389949,0.0,0.0,50.0,,,0.0,50.0,2660.0,2610.0,0.0,0.0,1.0,1.0,True
862,0.013626696376283803,0.010765094246617507,0.0835328996827279,0.059141109059826585,0.06144867918080854,0.0,0.06144867918080854,0.0,0.0,140.0,,,0.0,140.0,2370.0,2230.0,0.0,0.0,1.0,1.0,True
863,0.021984147298989676,0.012299928317983988,0.03565992456257719,0.001375848945603525,0.07931160051668684,0.0,0.07931160051668684,0.0,0.0,260.0,310.0,50.0,0.0,260.0,310.0,50.0,0.0,0.0,0.0,0.0,False
864,0.006332403300376002,0.0010126235651864018,0.008464392106844104,0.0011193652412817001,0.011829395721536018,0.0,0.011829395721536018,0.0,0.0,20.0,40.0,20.0,0.0,20.0,40.0,20.0,0.0,0.0,0.0,0.0,False
865,0.02084925766192522,0.014156861588668412,0.09280653377755571,0.05780041452696208,0.08636029215388052,0.0,0.08636029215388052,0.0,0.0,190.0,,,0.0,190.0,2260.0,2070.0,0.0,0.0,1.0,1.0,True
866,0.0098804843009625,0.008605713457360303,0.13461111191043632,0.11612491415211351,0.02737892145903026,0.0,0.02737892145903026,0.0,0.0,120.0,,,0.0,120.0,2750.0,2630.0,0.0,0.0,1.0,1.0,True
867,0.0071033826391654065,0.0032690203691702058,0.010629682230194504,0.0002572792218588915,0.01786885764496504,0.0,0.01786885764496504,0.0,0.0,50.0,80.0,30.0,0.0,50.0,80.0,30.0,0.0,0.0,0.0,0.0,False
