replication,loss__delta_prop,loss__delta_rec,loss__total,loss__delta_int,Lambda__delta_prop,Lambda__delta_rec,Lambda__total,Lambda__delta_int,T_rec__delta_prop,T_rec__delta_rec,T_rec__total,T_rec__delta_int,T_rec_bounded__delta_prop,T_rec_bounded__delta_rec,T_rec_bounded__total,T_rec_bounded__delta_int,lock_in__delta_prop,lock_in__delta_rec,lock_in__total,lock_in__delta_int,any_censored,q_prop,kappa_prop,q_rec,kappa_rec,psi_prop,psi_rec
8,0.005334390432098823,0.0010265582222223069,0.007354657514742069,0.0009937088604209388,0.0013625000000000442,0.0,0.0013625000000000442,0.0,0.0,3.0,7.0,4.0,0.0,3.0,7.0,4.0,0.0,0.0,0.0,0.0,False,0.8,0.4,0.8,0.4,0.32000000000000006,0.32000000000000006
9,0.00802619277777783,0.007644004520643621,0.019680456647618638,0.004010259349197187,0.03973749999999998,0.0,0.03973749999999998,0.0,0.0,18.0,25.0,7.0,0.0,18.0,25.0,7.0,0.0,0.0,0.0,0.0,False,0.8,0.4,0.8,0.4,0.32000000000000006,0.32000000000000006
10,0.0019619777777777347,0.0044554034711110635,0.007507320491710989,0.001089939242822191,0.0,0.0,0.0,0.0,0.0,15.0,17.0,2.0,0.0,15.0,17.0,2.0,0.0,0.0,0.0,0.0,False,0.8,0.4,0.8,0.4,0.32000000000000006,0.32000000000000006
11,0.011090145486111092,0.02548201476548273,0.04246957809363672,0.005897417842042896,0.03300000000000003,0.0,0.03300000000000003,0.0,0.0,42.0,50.0,8.0,0.0,42.0,50.0,8.0,0.0,0.0,0.0,0.0,False,0.8,0.4,0.8,0.4,0.32000000000000006,0.32000000000000006
12,0.0072070851851852025,0.009323795833333315,0.020355678905301766,0.003824797886783249,0.020112499999999978,0.0,0.020112499999999978,0.0,1.0,20.0,27.0,6.0,1.0,20.0,27.0,6.0,0.0,0.0,0.0,0.0,False,0.8,0.4,0.8,0.4,0.32000000000000006,0.32000000000000006
13,0.01028082673611097,0.008942848456547137,0.02396312035541348,0.0047394451627553735,0.02562500000000001,0.0,0.02562500000000001,0.0,0.0,17.0,24.0,7.0,0.0,17.0,24.0,7.0,0.0,0.0,0.0,0.0,False,0.8,0.4,0.8,0.4,0.32000000000000006,0.32000000000000006
14,0.0071919325694445035,0.004840194395264175,0.014742622219594326,0.0027104952548856476,0.026000000000000023,0.0,0.026000000000000023,0.0,0.0,12.0,17.0,5.0,0.0,12.0,17.0,5.0,0.0,0.0,0.0,0.0,False,0.8,0.4,0.8,0.4,0.32000000000000006,0.32000000000000006
15,0.005634707870370459,0.008384998062963112,0.017136074384758393,0.0031163684514248224,0.016999999999999904,0.0,0.016999999999999904,0.0,1.0,19.0,24.0,4.0,1.0,19.0,24.0,4.0,0.0,0.0,0.0,0.0,False,0.8,0.4,0.8,0.4,0.32000000000000006,0.32000000000000006
16,0.010597087499999991,0.00600352515432101,0.021094736715249973,0.004494124060928972,0.03700000000000003,0.0,0.03700000000000003,0.0,0.0,12.0,20.0,8.0,0.0,12.0,20.0,8.0,0.0,0.0,0.0,0.0,False,0.8,0.4,0.8,0.4,0.32000000000000006,0.32000000000000006
17,0.007616730925925963,0.005966145451851812,0.016596608409584324,0.0030137320318065486,0.040999999999999925,0.0,0.040999999999999925,0.0,0.0,14.0,19.0,5.0,0.0,14.0,19.0,5.0,0.0,0.0,0.0,0.0,False,0.8,0.4,0.8,0.4,0.32000000000000006,0.32000000000000006
18,0.010796981080246848,0.02187855819142881,0.03703786092103878,0.004362321649363121,0.01475000000000004,0.0,0.01475000000000004,0.0,0.0,37.0,44.0,7.0,0.0,37.0,44.0,7.0,0.0,0.0,0.0,0.0,False,0.8,0.4,0.8,0.4,0.32000000000000006,0.32000000000000006
19,0.01272031185956779,0.008855244729629508,0.02809433579317211,0.006518779203974812,0.06084999999999996,0.0,0.06084999999999996,0.0,0.0,19.0,29.0,10.0,0.0,19.0,29.0,10.0,0.0,0.0,0.0,0.0,False,0.8,0.4,0.8,0.4,0.32000000000000006,0.32000000000000006
20,0.009050692469135813,0.009021233953147134,0.0226544318382349,0.004582505415951954,0.0437749999999999,0.0,0.0437749999999999,0.0,0.0,21.0,28.0,7.0,0.0,21.0,28.0,7.0,0.0,0.0,0.0,0.0,False,0.8,0.4,0.8,0.4,0.32000000000000006,0.32000000000000006
21,0.010119503009259345,0.009784591382716146,0.024152931909149578,0.004248837517174087,0.020612500000000034,0.0,0.020612500000000034,0.0,1.0,19.0,25.0,5.0,1.0,19.0,25.0,5.0,0.0,0.0,0.0,0.0,False,0.8,0.4,0.8,0.4,0.32000000000000006,0.32000000000000006
22,0.0032109759259260073,0.0015236521629630184,0.005546188903392202,0.0008115608145031761,0.003875000000000073,0.0,0.003875000000000073,0.0,0.0,5.0,8.0,3.0,0.0,5.0,8.0,3.0,0.0,0.0,0.0,0.0,False,0.8,0.4,0.8,0.4,0.32000000000000006,0.32000000000000006
23,0.007442058819444486,0.006297912313296905,0.016545605060926838,0.002805633928185447,0.02300000000000002,0.0,0.02300000000000002,0.0,0.0,15.0,20.0,5.0,0.0,15.0,20.0,5.0,0.0,0.0,0.0,0.0,False,0.8,0.4,0.8,0.4,0.32000000000000006,0.32000000000000006
24,0.008500715555555538,0.010062902884031555,0.02197979642196657,0.003416177982379476,0.026000000000000023,0.0,0.026000000000000023,0.0,1.0,22.0,28.0,5.0,1.0,22.0,28.0,5.0,0.0,0.0,0.0,0.0,False,0.8,0.4,0.8,0.4,0.32000000000000006,0.32000000000000006
25,0.010147010324074057,0.00997732724321998,0.025087670324792977,0.004963332757498939,0.049775000000000014,0.0,0.049775000000000014,0.0,0.0,20.0,28.0,8.0,0.0,20.0,28.0,8.0,0.0,0.0,0.0,0.0,False,0.8,0.4,0.8,0.4,0.32000000000000006,0.32000000000000006
26,0.005479155679012249,0.009687162782017755,0.017621481754557355,0.0024551632935273515,0.01000000000000012,0.0,0.01000000000000012,0.0,1.0,23.0,27.0,3.0,1.0,23.0,27.0,3.0,0.0,0.0,0.0,0.0,False,0.8,0.4,0.8,0.4,0.32000000000000006,0.32000000000000006
27,0.00853326685185185,0.004881912236490593,0.018499550283729294,0.00508437119538685,0.0578749999999999,0.0,0.0578749999999999,0.0,0.0,13.0,22.0,9.0,0.0,13.0,22.0,9.0,0.0,0.0,0.0,0.0,False,0.8,0.4,0.8,0.4,0.32000000000000006,0.32000000000000006
28,0.004429794907407469,0.00443050802975109,0.01107221462283181,0.0022119116856732512,0.020375000000000032,0.0,0.020375000000000032,0.0,0.0,12.0,18.0,6.0,0.0,12.0,18.0,6.0,0.0,0.0,0.0,0.0,False,0.8,0.4,0.8,0.4,0.32000000000000006,0.32000000000000006
29,0.004263041111111088,0.003466494421675681,0.009276699674110489,0.0015471641413237203,0.00737500000000002,0.0,0.00737500000000002,0.0,0.0,10.0,14.0,4.0,0.0,10.0,14.0,4.0,0.0,0.0,0.0,0.0,False,0.8,0.4,0.8,0.4,0.32000000000000006,0.32000000000000006
0,0.01358791701388895,0.006598418739914735,0.030117710811350507,0.00993137505754682,0.07118749999999996,0.0,0.07118749999999996,0.0,0.0,18.0,37.0,19.0,0.0,18.0,37.0,19.0,0.0,0.0,0.0,0.0,False,0.8,0.6,0.8,0.6,0.48,0.48
1,0.012494796180555712,0.012043162157553522,0.03365730322789284,0.00911934488978361,0.04958125000000002,0.0,0.04958125000000002,0.0,1.0,27.0,43.0,15.0,1.0,27.0,43.0,15.0,0.0,0.0,0.0,0.0,False,0.8,0.6,0.8,0.6,0.48,0.48
2,0.012317134027777898,0.0024297290822234974,0.022145352350683933,0.0073984892406825375,0.07596250000000015,0.0,0.07596250000000015,0.0,1.0,7.0,22.0,14.0,1.0,7.0,22.0,14.0,0.0,0.0,0.0,0.0,False,0.8,0.6,0.8,0.6,0.48,0.48
3,0.010046021527777893,0.004876934097072461,0.023546127065813494,0.00862317144096314,0.08934374999999994,0.0,0.08934374999999994,0.0,1.0,14.0,31.0,16.0,1.0,14.0,31.0,16.0,0.0,0.0,0.0,0.0,False,0.8,0.6,0.8,0.6,0.48,0.48
4,0.011424951944444373,0.015449499558360058,0.036226885845933476,0.009352434343129046,0.07199374999999997,0.0,0.07199374999999997,0.0,1.0,36.0,51.0,14.0,1.0,36.0,51.0,14.0,0.0,0.0,0.0,0.0,False,0.8,0.6,0.8,0.6,0.48,0.48
5,0.00744506123842581,0.0032481816666666274,0.016926276749556157,0.00623303384446372,0.0509187499999999,0.0,0.0509187499999999,0.0,0.0,12.0,27.0,15.0,0.0,12.0,27.0,15.0,0.0,0.0,0.0,0.0,False,0.8,0.6,0.8,0.6,0.48,0.48
6,0.0185311597222223,0.024948407107230786,0.06037113083486312,0.01689156400541003,0.09063124999999994,0.0,0.09063124999999994,0.0,0.0,46.0,69.0,23.0,0.0,46.0,69.0,23.0,0.0,0.0,0.0,0.0,False,0.8,0.6,0.8,0.6,0.48,0.48
7,0.005426993148148207,0.0008157591555554289,0.010309175313744423,0.004066423010040787,0.051000000000000045,0.0,0.051000000000000045,0.0,0.0,4.0,15.0,11.0,0.0,4.0,15.0,11.0,0.0,0.0,0.0,0.0,False,0.8,0.6,0.8,0.6,0.48,0.48
8,0.008816571759259317,0.001768831314814756,0.013461023497372215,0.002875620423298142,0.05351874999999984,0.0,0.05351874999999984,0.0,0.0,6.0,14.0,8.0,0.0,6.0,14.0,8.0,0.0,0.0,0.0,0.0,False,0.8,0.6,0.8,0.6,0.48,0.48
9,0.013158275277777798,0.013506032888739083,0.03889391907529505,0.012229610908778166,0.07519375000000006,0.0,0.07519375000000006,0.0,0.0,32.0,51.0,19.0,0.0,32.0,51.0,19.0,0.0,0.0,0.0,0.0,False,0.8,0.6,0.8,0.6,0.48,0.48
10,0.0041878277777778194,0.009088414919840138,0.016569250890812848,0.0032930081931948907,0.012118749999999956,0.0,0.012118749999999956,0.0,0.0,31.0,36.0,5.0,0.0,31.0,36.0,5.0,0.0,0.0,0.0,0.0,False,0.8,0.6,0.8,0.6,0.48,0.48
11,0.017022996006944346,0.0487800352937221,0.08481435107047874,0.019011319769812296,0.04949999999999999,0.0,0.04949999999999999,0.0,0.0,80.0,104.0,24.0,0.0,80.0,104.0,24.0,0.0,0.0,0.0,0.0,False,0.8,0.6,0.8,0.6,0.48,0.48
12,0.011556336111111065,0.01713242666839565,0.040034584230218995,0.011345821450712279,0.062425000000000064,0.0,0.062425000000000064,0.0,1.0,36.0,53.0,16.0,1.0,36.0,53.0,16.0,0.0,0.0,0.0,0.0,False,0.8,0.6,0.8,0.6,0.48,0.48
13,0.016041452777777687,0.0156411244285537,0.04595207235987486,0.014269495153543477,0.045781249999999885,0.0,0.045781249999999885,0.0,1.0,30.0,50.0,19.0,1.0,30.0,50.0,19.0,0.0,0.0,0.0,0.0,False,0.8,0.6,0.8,0.6,0.48,0.48
14,0.011436072465277891,0.008513028428240754,0.028041661854049438,0.008092560960530792,0.04793750000000008,0.0,0.04793750000000008,0.0,0.0,21.0,36.0,15.0,0.0,21.0,36.0,15.0,0.0,0.0,0.0,0.0,False,0.8,0.6,0.8,0.6,0.48,0.48
15,0.008965763194444532,0.015550438907492081,0.03405157271864434,0.009535370616707728,0.030243749999999903,0.0,0.030243749999999903,0.0,1.0,34.0,50.0,15.0,1.0,34.0,50.0,15.0,0.0,0.0,0.0,0.0,False,0.8,0.6,0.8,0.6,0.48,0.48
16,0.016741309201388832,0.01045405501929475,0.040106446705392096,0.012911082484708514,0.06942500000000007,0.0,0.06942500000000007,0.0,0.0,21.0,41.0,20.0,0.0,21.0,41.0,20.0,0.0,0.0,0.0,0.0,False,0.8,0.6,0.8,0.6,0.48,0.48
17,0.01240795750000001,0.01146062325185182,0.03275172426080608,0.00888314350895425,0.07572499999999993,0.0,0.07572499999999993,0.0,0.0,26.0,41.0,15.0,0.0,26.0,41.0,15.0,0.0,0.0,0.0,0.0,False,0.8,0.6,0.8,0.6,0.48,0.48
18,0.017033318842592515,0.044140250929629476,0.07506205569197644,0.013888485919754445,0.04830000000000001,0.0,0.04830000000000001,0.0,0.0,76.0,92.0,16.0,0.0,76.0,92.0,16.0,0.0,0.0,0.0,0.0,False,0.8,0.6,0.8,0.6,0.48,0.48
19,0.02032101379629614,0.016124944863047386,0.05548418068347116,0.019038222024127638,0.11724999999999985,0.0,0.11724999999999985,0.0,0.0,34.0,60.0,26.0,0.0,34.0,60.0,26.0,0.0,0.0,0.0,0.0,False,0.8,0.6,0.8,0.6,0.48,0.48
20,0.014573608148148232,0.016730599204579644,0.045016990675309065,0.01371278332258119,0.08601875000000003,0.0,0.08601875000000003,0.0,0.0,38.0,59.0,21.0,0.0,38.0,59.0,21.0,0.0,0.0,0.0,0.0,False,0.8,0.6,0.8,0.6,0.48,0.48
21,0.015980171180555613,0.017154040277777893,0.046144472153230254,0.013010260694896747,0.06431874999999987,0.0,0.06431874999999987,0.0,1.0,32.0,51.0,18.0,1.0,32.0,51.0,18.0,0.0,0.0,0.0,0.0,False,0.8,0.6,0.8,0.6,0.48,0.48
22,0.005915276388889001,0.0027075749538959526,0.011025946529810815,0.002403095187025861,0.028412500000000063,0.0,0.028412500000000063,0.0,0.0,9.0,16.0,7.0,0.0,9.0,16.0,7.0,0.0,0.0,0.0,0.0,False,0.8,0.6,0.8,0.6,0.48,0.48
23,0.012134191527777838,0.012349331164384525,0.03261383045980992,0.00813030776764756,0.050337500000000146,0.0,0.050337500000000146,0.0,0.0,29.0,43.0,14.0,0.0,29.0,43.0,14.0,0.0,0.0,0.0,0.0,False,0.8,0.6,0.8,0.6,0.48,0.48
24,0.013549962222222156,0.01909523249600431,0.04363510575094509,0.010989911032718624,0.055287499999999934,0.0,0.055287499999999934,0.0,1.0,41.0,59.0,17.0,1.0,41.0,59.0,17.0,0.0,0.0,0.0,0.0,False,0.8,0.6,0.8,0.6,0.48,0.48
25,0.01608018041666659,0.018509296874807957,0.050019521726708205,0.015430044435233659,0.08550000000000013,0.0,0.08550000000000013,0.0,0.0,37.0,60.0,23.0,0.0,37.0,60.0,23.0,0.0,0.0,0.0,0.0,False,0.8,0.6,0.8,0.6,0.48,0.48
26,0.00895662935185182,0.019115967010142954,0.03622911163068132,0.008156515268686548,0.03988124999999998,0.0,0.03988124999999998,0.0,1.0,44.0,58.0,13.0,1.0,44.0,58.0,13.0,0.0,0.0,0.0,0.0,False,0.8,0.6,0.8,0.6,0.48,0.48
27,0.013972101666666625,0.008465669418042165,0.03740650774545862,0.014968736660749826,0.10334999999999994,0.0,0.10334999999999994,0.0,0.0,23.0,50.0,27.0,0.0,23.0,50.0,27.0,0.0,0.0,0.0,0.0,False,0.8,0.6,0.8,0.6,0.48,0.48
28,0.007672015277777833,0.008564287943752968,0.022985983254130704,0.006749680032599903,0.04785000000000006,0.0,0.04785000000000006,0.0,1.0,24.0,38.0,13.0,1.0,24.0,38.0,13.0,0.0,0.0,0.0,0.0,False,0.8,0.6,0.8,0.6,0.48,0.48
29,0.007216214444444313,0.006730838545950468,0.018561001004078648,0.004613948013683866,0.03885000000000005,0.0,0.03885000000000005,0.0,1.0,20.0,31.0,10.0,1.0,20.0,31.0,10.0,0.0,0.0,0.0,0.0,False,0.8,0.6,0.8,0.6,0.48,0.48
0,0.018831046759259285,0.009148239053065721,0.19514353132917872,0.16716424551685372,0.09599999999999997,0.0,0.09599999999999997,0.0,0.0,26.0,,,0.0,26.0,663.0,637.0,0.0,0.0,1.0,1.0,True,0.8,0.8,0.8,0.8,0.6400000000000001,0.6400000000000001
1,0.017316371759259375,0.01886485778880076,0.1287445214807923,0.09256329193273216,0.07260000000000011,0.0,0.07260000000000011,0.0,1.0,43.0,,,1.0,43.0,646.0,602.0,0.0,0.0,1.0,1.0,True,0.8,0.8,0.8,0.8,0.6400000000000001,0.6400000000000001
2,0.017094030555555584,0.0034594887540202457,0.13000083145772479,0.10944731214814896,0.10620000000000007,0.0,0.10620000000000007,0.0,1.0,10.0,,,1.0,10.0,680.0,669.0,0.0,0.0,1.0,1.0,True,0.8,0.8,0.8,0.8,0.6400000000000001,0.6400000000000001
3,0.014144519444444392,0.007961180977715476,0.1662043954506549,0.14409869502849504,0.12580000000000002,0.0,0.12580000000000002,0.0,1.0,22.0,,,1.0,22.0,717.0,694.0,0.0,0.0,1.0,1.0,True,0.8,0.8,0.8,0.8,0.6400000000000001,0.6400000000000001
4,0.015759898888888735,0.02056983641305099,0.1651509092621154,0.12882117396017567,0.10060000000000002,0.0,0.10060000000000002,0.0,1.0,50.0,,,1.0,50.0,663.0,612.0,0.0,0.0,1.0,1.0,True,0.8,0.8,0.8,0.8,0.6400000000000001,0.6400000000000001
5,0.010734869845678952,0.004589559874125904,0.1277789654776872,0.11245453575788233,0.07179999999999986,0.0,0.07179999999999986,0.0,1.0,17.0,,,1.0,17.0,729.0,711.0,0.0,0.0,1.0,1.0,True,0.8,0.8,0.8,0.8,0.6400000000000001,0.6400000000000001
6,0.0252869907407407,0.0327751901308746,0.2526415317380054,0.1945793508663901,0.12160000000000004,0.0,0.12160000000000004,0.0,0.0,64.0,,,0.0,64.0,562.0,498.0,0.0,0.0,1.0,1.0,True,0.8,0.8,0.8,0.8,0.6400000000000001,0.6400000000000001
7,0.007806916790123464,0.001174260476190403,0.08404267751338812,0.07506150024707425,0.06800000000000006,0.0,0.06800000000000006,0.0,0.0,5.0,,,0.0,5.0,738.0,733.0,0.0,0.0,1.0,1.0,True,0.8,0.8,0.8,0.8,0.6400000000000001,0.6400000000000001
8,0.012310725308641968,0.0026998852941176876,0.02106502365651164,0.006054413053751984,0.07419999999999993,0.0,0.07419999999999993,0.0,0.0,9.0,26.0,17.0,0.0,9.0,26.0,17.0,0.0,0.0,0.0,0.0,False,0.8,0.8,0.8,0.8,0.6400000000000001,0.6400000000000001
9,0.018289468888888827,0.020908419772310394,0.19690911543056688,0.15771122676936766,0.10379999999999989,0.0,0.10379999999999989,0.0,0.0,49.0,,,0.0,49.0,643.0,594.0,0.0,0.0,1.0,1.0,True,0.8,0.8,0.8,0.8,0.6400000000000001,0.6400000000000001
10,0.006416677777777768,0.00902772468253965,0.05082367760323403,0.03537927514291661,0.01959999999999995,0.0,0.01959999999999995,0.0,0.0,33.0,,,0.0,33.0,749.0,716.0,0.0,0.0,1.0,1.0,True,0.8,0.8,0.8,0.8,0.6400000000000001,0.6400000000000001
11,0.022982957638889023,0.06290986154100531,0.3323668368950359,0.24647401771514155,0.06600000000000017,0.0,0.06600000000000017,0.0,0.0,110.0,,,0.0,110.0,506.0,396.0,0.0,0.0,1.0,1.0,True,0.8,0.8,0.8,0.8,0.6400000000000001,0.6400000000000001
12,0.015902753703703643,0.0266868504876544,0.20218821177042745,0.1595986075790694,0.09040000000000004,0.0,0.09040000000000004,0.0,1.0,55.0,,,1.0,55.0,657.0,601.0,0.0,0.0,1.0,1.0,True,0.8,0.8,0.8,0.8,0.6400000000000001,0.6400000000000001
13,0.02180062222222212,0.024206146559726083,0.25215112962732344,0.20614436084537524,0.061799999999999855,0.0,0.061799999999999855,0.0,1.0,46.0,,,1.0,46.0,575.0,528.0,0.0,0.0,1.0,1.0,True,0.8,0.8,0.8,0.8,0.6400000000000001,0.6400000000000001
14,0.015665837361111268,0.012530934905555569,0.19159567049284765,0.1633988982261808,0.06600000000000006,0.0,0.06600000000000006,0.0,1.0,31.0,,,1.0,31.0,640.0,608.0,0.0,0.0,1.0,1.0,True,0.8,0.8,0.8,0.8,0.6400000000000001,0.6400000000000001
15,0.012279415740740762,0.019333161755614614,0.18990624879844764,0.15829367130209226,0.04239999999999988,0.0,0.04239999999999988,0.0,1.0,45.0,,,1.0,45.0,647.0,601.0,0.0,0.0,1.0,1.0,True,0.8,0.8,0.8,0.8,0.6400000000000001,0.6400000000000001
16,0.022851560416666694,0.0167190241156967,0.16177730317608763,0.12220671864372423,0.09640000000000004,0.0,0.09640000000000004,0.0,0.0,34.0,,,0.0,34.0,604.0,570.0,0.0,0.0,1.0,1.0,True,0.8,0.8,0.8,0.8,0.6400000000000001,0.6400000000000001
17,0.017154267407407442,0.012184403518518572,0.16619087896303575,0.13685220803710973,0.1058,0.0,0.1058,0.0,0.0,32.0,,,0.0,32.0,666.0,634.0,0.0,0.0,1.0,1.0,True,0.8,0.8,0.8,0.8,0.6400000000000001,0.6400000000000001
18,0.0233112121604937,0.04518222181277609,0.2235773781411643,0.1550839441678945,0.0643999999999999,0.0,0.0643999999999999,0.0,0.0,87.0,,,0.0,87.0,577.0,490.0,0.0,0.0,1.0,1.0,True,0.8,0.8,0.8,0.8,0.6400000000000001,0.6400000000000001
19,0.02786289802469122,0.018988574727668683,0.2700820197316919,0.22323054697933198,0.16399999999999992,0.0,0.16399999999999992,0.0,0.0,43.0,,,0.0,43.0,624.0,581.0,0.0,0.0,1.0,1.0,True,0.8,0.8,0.8,0.8,0.6400000000000001,0.6400000000000001
20,0.02005377382716056,0.022010754945663513,0.24134991133729244,0.19928538256446837,0.12019999999999997,0.0,0.12019999999999997,0.0,0.0,53.0,,,0.0,53.0,652.0,599.0,0.0,0.0,1.0,1.0,True,0.8,0.8,0.8,0.8,0.6400000000000001,0.6400000000000001
21,0.021867950462963193,0.02642988040123473,0.15547708487775813,0.10717925401356021,0.08760000000000001,0.0,0.08760000000000001,0.0,1.0,50.0,,,1.0,50.0,594.0,543.0,0.0,0.0,1.0,1.0,True,0.8,0.8,0.8,0.8,0.6400000000000001,0.6400000000000001
22,0.008599424074074213,0.003686583703703783,0.05098659330191724,0.03870058552413924,0.04380000000000006,0.0,0.04380000000000006,0.0,0.0,13.0,,,0.0,13.0,738.0,725.0,0.0,0.0,1.0,1.0,True,0.8,0.8,0.8,0.8,0.6400000000000001,0.6400000000000001
23,0.01679827388888888,0.013170302157640812,0.16907910985649555,0.13911053380996585,0.06979999999999997,0.0,0.06979999999999997,0.0,0.0,34.0,,,0.0,34.0,665.0,631.0,0.0,0.0,1.0,1.0,True,0.8,0.8,0.8,0.8,0.6400000000000001,0.6400000000000001
24,0.018595958888888875,0.025123462080370307,0.22392789354165288,0.1802084725723937,0.07579999999999998,0.0,0.07579999999999998,0.0,1.0,58.0,,,1.0,58.0,631.0,572.0,0.0,0.0,1.0,1.0,True,0.8,0.8,0.8,0.8,0.6400000000000001,0.6400000000000001
25,0.022002617870370278,0.024051427582134965,0.25065553762332105,0.2046014921708158,0.1140000000000001,0.0,0.1140000000000001,0.0,0.0,52.0,,,0.0,52.0,593.0,541.0,0.0,0.0,1.0,1.0,True,0.8,0.8,0.8,0.8,0.6400000000000001,0.6400000000000001
26,0.01243503358024678,0.0207393785061728,0.1909515962133439,0.15777718412692432,0.05779999999999996,0.0,0.05779999999999996,0.0,1.0,53.0,,,1.0,53.0,673.0,619.0,0.0,0.0,1.0,1.0,True,0.8,0.8,0.8,0.8,0.6400000000000001,0.6400000000000001
27,0.01935908925925922,0.013586871140159662,0.27420374851220475,0.24125778811278586,0.13779999999999992,0.0,0.13779999999999992,0.0,0.0,36.0,,,0.0,36.0,668.0,632.0,0.0,0.0,1.0,1.0,True,0.8,0.8,0.8,0.8,0.6400000000000001,0.6400000000000001
28,0.01090526111111123,0.009752640592841644,0.16028478456799677,0.1396268828640439,0.06379999999999997,0.0,0.06379999999999997,0.0,1.0,30.0,,,1.0,30.0,716.0,685.0,0.0,0.0,1.0,1.0,True,0.8,0.8,0.8,0.8,0.6400000000000001,0.6400000000000001
29,0.010162026666666657,0.007075605522875783,0.12240833663058848,0.10517070444104604,0.051799999999999846,0.0,0.051799999999999846,0.0,1.0,24.0,,,1.0,24.0,709.0,684.0,0.0,0.0,1.0,1.0,True,0.8,0.8,0.8,0.8,0.6400000000000001,0.6400000000000001
0,0.02408557928240751,0.010465882581018549,0.27869842984270243,0.24414696797927637,0.12271874999999988,0.0,0.12271874999999988,0.0,0.0,31.0,,,0.0,31.0,663.0,632.0,0.0,0.0,1.0,1.0,True,0.8,1.0,0.8,1.0,0.8,0.8
1,0.02213877199074088,0.020593679243827157,0.2800210083727225,0.23728855713815444,0.09325000000000006,0.0,0.09325000000000006,0.0,1.0,52.0,,,1.0,52.0,646.0,593.0,0.0,0.0,1.0,1.0,True,0.8,1.0,0.8,1.0,0.8,0.8
2,0.021880038194444507,0.00464904814814826,0.25952418997471605,0.23299510363212328,0.13421874999999994,0.0,0.13421874999999994,0.0,1.0,14.0,,,1.0,14.0,680.0,665.0,0.0,0.0,1.0,1.0,True,0.8,1.0,0.8,1.0,0.8,0.8
3,0.01827627430555545,0.008135355255122101,0.3371882647704204,0.31077663520974286,0.1594374999999998,0.0,0.1594374999999998,0.0,1.0,27.0,,,1.0,27.0,717.0,689.0,0.0,0.0,1.0,1.0,True,0.8,1.0,0.8,1.0,0.8,0.8
4,0.020117790277777714,0.020367814814814755,0.2956363109926148,0.2551507059000223,0.12575000000000003,0.0,0.12575000000000003,0.0,1.0,57.0,,,1.0,57.0,663.0,605.0,0.0,0.0,1.0,1.0,True,0.8,1.0,0.8,1.0,0.8,0.8
5,0.014019546508487468,0.006356984898295837,0.26221283107091686,0.24183629966413356,0.09124999999999983,0.0,0.09124999999999983,0.0,1.0,23.0,,,1.0,23.0,729.0,705.0,0.0,0.0,1.0,1.0,True,0.8,1.0,0.8,1.0,0.8,0.8
6,0.032060543981481504,0.035003286455132065,0.3389522405888262,0.27188841015221266,0.1519999999999999,0.0,0.1519999999999999,0.0,0.0,76.0,,,0.0,76.0,562.0,486.0,0.0,0.0,1.0,1.0,True,0.8,1.0,0.8,1.0,0.8,0.8
7,0.01017565987654323,0.0015864824074074413,0.15516360600165413,0.14340146371770346,0.08837499999999987,0.0,0.08837499999999987,0.0,0.0,7.0,,,0.0,7.0,738.0,731.0,0.0,0.0,1.0,1.0,True,0.8,1.0,0.8,1.0,0.8,0.8
8,0.015829483024691338,0.0036643120370369875,0.21966334882345662,0.2001695537617283,0.09618749999999987,0.0,0.09618749999999987,0.0,1.0,13.0,,,1.0,13.0,707.0,693.0,0.0,0.0,1.0,1.0,True,0.8,1.0,0.8,1.0,0.8,0.8
9,0.02341805138888886,0.022945332669671026,0.3047875437118206,0.2584241596532607,0.12974999999999992,0.0,0.12974999999999992,0.0,0.0,59.0,,,0.0,59.0,643.0,584.0,0.0,0.0,1.0,1.0,True,0.8,1.0,0.8,1.0,0.8,0.8
10,0.008650256944444434,0.007892238425925902,0.11490592047793191,0.09836342510756158,0.026562499999999822,0.0,0.026562499999999822,0.0,0.0,31.0,,,0.0,31.0,749.0,718.0,0.0,0.0,1.0,1.0,True,0.8,1.0,0.8,1.0,0.8,0.8
11,0.028996474826388896,0.05911043859953713,0.3767723449807099,0.28866543155478386,0.08250000000000013,0.0,0.08250000000000013,0.0,0.0,120.0,,,0.0,120.0,506.0,386.0,0.0,0.0,1.0,1.0,True,0.8,1.0,0.8,1.0,0.8,0.8
12,0.020279969907407436,0.026518169753086407,0.3660558553240739,0.3192577156635801,0.11299999999999999,0.0,0.11299999999999999,0.0,2.0,64.0,,,2.0,64.0,657.0,591.0,0.0,0.0,1.0,1.0,True,0.8,1.0,0.8,1.0,0.8,0.8
13,0.02759504861111106,0.025839610879629604,0.3630950250191035,0.30966036552836285,0.07815624999999993,0.0,0.07815624999999993,0.0,1.0,56.0,,,1.0,56.0,575.0,518.0,0.0,0.0,1.0,1.0,True,0.8,1.0,0.8,1.0,0.8,0.8
14,0.019911914756944538,0.013993726099537196,0.2715814766101128,0.23767583575363105,0.08359374999999991,0.0,0.08359374999999991,0.0,1.0,37.0,,,1.0,37.0,640.0,602.0,0.0,0.0,1.0,1.0,True,0.8,1.0,0.8,1.0,0.8,0.8
