R,loss,Lambda,F_min,t_min,T_rec,T_rec_censored,T_rec_bound,lock_in,F_end,arm,indicator,replication,access_threshold,kappa,T_eval
0.9897817884840342,0.0102182115159658,0.4750092472414219,0.5249907527585781,360.0,760.0,False,19760.0,0.0,0.9999999999999992,00,operational,181,0.4,0.8,20000.0
0.9876918701765752,0.0123081298234246,0.6122455324442181,0.3877544675557819,360.0,760.0,False,19760.0,0.0,0.9999999999999992,10,operational,181,0.4,0.8,20000.0
0.9887929974227008,0.0112070025772991,0.4750092472414219,0.5249907527585781,360.0,830.0,False,19760.0,0.0,0.9999999999999992,01,operational,181,0.4,0.8,20000.0
0.8968948522300789,0.103105147769921,0.6122455324442181,0.3877544675557819,360.0,,True,19760.0,1.0,0.9061811327489596,11,operational,181,0.4,0.8,20000.0
0.9701515830626868,0.0298484169373131,0.7750366746214051,0.2249633253785949,360.0,1380.0,False,19760.0,0.0,0.9999999999999992,00,operational,2,0.4,0.8,20000.0
0.9684219816614767,0.0315780183385231,0.8123674851011937,0.1876325148988063,360.0,1380.0,False,19760.0,0.0,0.9999999999999992,10,operational,2,0.4,0.8,20000.0
0.9679370242691064,0.0320629757308935,0.7750366746214051,0.2249633253785949,360.0,1570.0,False,19760.0,0.0,0.9999999999999992,01,operational,2,0.4,0.8,20000.0
0.9660707736751012,0.0339292263248988,0.8123674851011937,0.1876325148988063,360.0,1600.0,False,19760.0,0.0,0.9999999999999992,11,operational,2,0.4,0.8,20000.0
0.9887310838844828,0.0112689161155172,0.4361134079288097,0.5638865920711903,360.0,760.0,False,19760.0,0.0,0.9999999999999992,00,operational,22,0.4,0.8,20000.0
0.9876088046209656,0.0123911953790344,0.44678574631177,0.55321425368823,360.0,770.0,False,19760.0,0.0,0.9999999999999992,10,operational,22,0.4,0.8,20000.0
0.9886050277120126,0.0113949722879873,0.4361134079288097,0.5638865920711903,360.0,790.0,False,19760.0,0.0,0.9999999999999992,01,operational,22,0.4,0.8,20000.0
0.9871719935319184,0.0128280064680816,0.44678574631177,0.55321425368823,360.0,810.0,False,19760.0,0.0,0.9999999999999992,11,operational,22,0.4,0.8,20000.0
0.9790715713265544,0.0209284286734455,0.513135874902019,0.486864125097981,360.0,1220.0,False,19760.0,0.0,0.9999999999999992,00,operational,42,0.4,0.8,20000.0
0.9762851656984244,0.0237148343015757,0.5507595757771336,0.4492404242228663,360.0,1220.0,False,19760.0,0.0,0.9999999999999992,10,operational,42,0.4,0.8,20000.0
0.977438921903447,0.0225610780965529,0.513135874902019,0.486864125097981,360.0,1320.0,False,19760.0,0.0,0.9999999999999992,01,operational,42,0.4,0.8,20000.0
0.8868485029345615,0.1131514970654384,0.5507595757771336,0.4492404242228663,360.0,,True,19760.0,1.0,0.9061811327489596,11,operational,42,0.4,0.8,20000.0
0.9928417633193186,0.0071582366806813,0.3166608651635976,0.6833391348364024,360.0,630.0,False,19760.0,0.0,0.9999999999999992,00,operational,62,0.4,0.8,20000.0
0.9921081094030152,0.0078918905969846,0.3301321128980564,0.6698678871019436,360.0,640.0,False,19760.0,0.0,0.9999999999999992,10,operational,62,0.4,0.8,20000.0
0.9928191507480556,0.0071808492519443,0.3166608651635976,0.6833391348364024,360.0,640.0,False,19760.0,0.0,0.9999999999999992,01,operational,62,0.4,0.8,20000.0
