replication,loss__delta_prop,loss__delta_rec,loss__total,loss__delta_int,Lambda__delta_prop,Lambda__delta_rec,Lambda__total,Lambda__delta_int,T_rec__delta_prop,T_rec__delta_rec,T_rec__total,T_rec__delta_int,T_rec_bounded__delta_prop,T_rec_bounded__delta_rec,T_rec_bounded__total,T_rec_bounded__delta_int,lock_in__delta_prop,lock_in__delta_rec,lock_in__total,lock_in__delta_int,any_censored,q_prop,kappa_prop,q_rec,kappa_rec,seed_design,psi_prop,psi_rec
2,0.0029211542824074677,0.0009524226388889501,0.004614624359154718,0.0007410474378582999,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,0.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2,0,0.2,0.2
3,0.0016735705439814286,0.0012347306939196612,0.003341538564728963,0.0004332373268278733,0.0,0.0,0.0,0.0,1.0,4.0,5.0,0.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2,0,0.2,0.2
4,0.003358110081018384,0.0037017871594090535,0.008254188082307934,0.0011942908418804965,0.0,0.0,0.0,0.0,0.0,8.0,10.0,2.0,0.0,8.0,10.0,2.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2,0,0.2,0.2
5,0.0010039037808641238,0.000954629484055447,0.0023033563199064133,0.0003448230549868425,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,0.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2,0,0.2,0.2
6,0.006481682002314804,0.010649681263270483,0.019200948031097953,0.0020695847655126665,0.0,0.0,0.0,0.0,0.0,18.0,21.0,3.0,0.0,18.0,21.0,3.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2,0,0.2,0.2
7,0.0009533716435183859,0.00037622968461026307,0.0017076955524669701,0.0003780942243383212,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2,0,0.2,0.2
8,0.0019820294791667026,0.0015876692522269753,0.0040000261445924945,0.0004303274131988166,0.0,0.0,0.0,0.0,0.0,5.0,6.0,1.0,0.0,5.0,6.0,1.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2,0,0.2,0.2
9,0.003600297866030111,0.004743062314492508,0.009556690613925833,0.0012133304334032147,0.0,0.0,0.0,0.0,0.0,11.0,12.0,1.0,0.0,11.0,12.0,1.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2,0,0.2,0.2
10,0.0003454408564814715,0.0018355742592591762,0.0023051638118927187,0.00012414869615207103,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2,0,0.2,0.2
11,0.006795752618634188,0.013582651818006886,0.022432574730859578,0.0020541702942185047,0.0,0.0,0.0,0.0,0.0,22.0,24.0,2.0,0.0,22.0,24.0,2.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2,0,0.2,0.2
12,0.003802877372685254,0.004279252713112913,0.00899298380721536,0.000910853721417193,0.0,0.0,0.0,0.0,1.0,10.0,12.0,1.0,1.0,10.0,12.0,1.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2,0,0.2,0.2
13,0.006384696643518484,0.007123046952083323,0.014986228922234668,0.0014784853266328613,0.0,0.0,0.0,0.0,0.0,12.0,14.0,2.0,0.0,12.0,14.0,2.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2,0,0.2,0.2
14,0.004364999943576531,0.0047828194784471645,0.010274017489112053,0.0011261980670883576,0.0,0.0,0.0,0.0,0.0,11.0,13.0,2.0,0.0,11.0,13.0,2.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2,0,0.2,0.2
0,0.004014371166088049,0.0017508092245370754,0.006759829553533048,0.0009946491629079235,0.0,0.0,0.0,0.0,0.0,5.0,7.0,2.0,0.0,5.0,7.0,2.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2,1,0.2,0.2
1,0.0034583177044754665,0.004194755252469262,0.008655748672526387,0.001002675715581658,0.0,0.0,0.0,0.0,0.0,9.0,11.0,2.0,0.0,9.0,11.0,2.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2,1,0.2,0.2
2,0.0029211542824074677,0.0009524226388889501,0.004614624359154718,0.0007410474378582999,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,0.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2,1,0.2,0.2
3,0.0016735705439814286,0.0012347306939196612,0.003341538564728963,0.0004332373268278733,0.0,0.0,0.0,0.0,1.0,4.0,5.0,0.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2,1,0.2,0.2
4,0.003358110081018384,0.0037017871594090535,0.008254188082307934,0.0011942908418804965,0.0,0.0,0.0,0.0,0.0,8.0,10.0,2.0,0.0,8.0,10.0,2.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2,1,0.2,0.2
5,0.0010039037808641238,0.000954629484055447,0.0023033563199064133,0.0003448230549868425,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,0.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2,1,0.2,0.2
6,0.006481682002314804,0.010649681263270483,0.019200948031097953,0.0020695847655126665,0.0,0.0,0.0,0.0,0.0,18.0,21.0,3.0,0.0,18.0,21.0,3.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2,1,0.2,0.2
7,0.0009533716435183859,0.00037622968461026307,0.0017076955524669701,0.0003780942243383212,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2,1,0.2,0.2
8,0.0019820294791667026,0.0015876692522269753,0.0040000261445924945,0.0004303274131988166,0.0,0.0,0.0,0.0,0.0,5.0,6.0,1.0,0.0,5.0,6.0,1.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2,1,0.2,0.2
9,0.003600297866030111,0.004743062314492508,0.009556690613925833,0.0012133304334032147,0.0,0.0,0.0,0.0,0.0,11.0,12.0,1.0,0.0,11.0,12.0,1.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2,1,0.2,0.2
10,0.0003454408564814715,0.0018355742592591762,0.0023051638118927187,0.00012414869615207103,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2,1,0.2,0.2
11,0.006795752618634188,0.013582651818006886,0.022432574730859578,0.0020541702942185047,0.0,0.0,0.0,0.0,0.0,22.0,24.0,2.0,0.0,22.0,24.0,2.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2,1,0.2,0.2
12,0.003802877372685254,0.004279252713112913,0.00899298380721536,0.000910853721417193,0.0,0.0,0.0,0.0,1.0,10.0,12.0,1.0,1.0,10.0,12.0,1.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2,1,0.2,0.2
13,0.006384696643518484,0.007123046952083323,0.014986228922234668,0.0014784853266328613,0.0,0.0,0.0,0.0,0.0,12.0,14.0,2.0,0.0,12.0,14.0,2.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2,1,0.2,0.2
14,0.004364999943576531,0.0047828194784471645,0.010274017489112053,0.0011261980670883576,0.0,0.0,0.0,0.0,0.0,11.0,13.0,2.0,0.0,11.0,13.0,2.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2,1,0.2,0.2
0,0.004014371166088049,0.0017508092245370754,0.006759829553533048,0.0009946491629079235,0.0,0.0,0.0,0.0,0.0,5.0,7.0,2.0,0.0,5.0,7.0,2.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2,2,0.2,0.2
1,0.0034583177044754665,0.004194755252469262,0.008655748672526387,0.001002675715581658,0.0,0.0,0.0,0.0,0.0,9.0,11.0,2.0,0.0,9.0,11.0,2.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2,2,0.2,0.2
2,0.0029211542824074677,0.0009524226388889501,0.004614624359154718,0.0007410474378582999,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,0.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2,2,0.2,0.2
3,0.0016735705439814286,0.0012347306939196612,0.003341538564728963,0.0004332373268278733,0.0,0.0,0.0,0.0,1.0,4.0,5.0,0.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2,2,0.2,0.2
4,0.003358110081018384,0.0037017871594090535,0.008254188082307934,0.0011942908418804965,0.0,0.0,0.0,0.0,0.0,8.0,10.0,2.0,0.0,8.0,10.0,2.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2,2,0.2,0.2
5,0.0010039037808641238,0.000954629484055447,0.0023033563199064133,0.0003448230549868425,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,0.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2,2,0.2,0.2
6,0.006481682002314804,0.010649681263270483,0.019200948031097953,0.0020695847655126665,0.0,0.0,0.0,0.0,0.0,18.0,21.0,3.0,0.0,18.0,21.0,3.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2,2,0.2,0.2
7,0.0009533716435183859,0.00037622968461026307,0.0017076955524669701,0.0003780942243383212,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2,2,0.2,0.2
8,0.0019820294791667026,0.0015876692522269753,0.0040000261445924945,0.0004303274131988166,0.0,0.0,0.0,0.0,0.0,5.0,6.0,1.0,0.0,5.0,6.0,1.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2,2,0.2,0.2
9,0.003600297866030111,0.004743062314492508,0.009556690613925833,0.0012133304334032147,0.0,0.0,0.0,0.0,0.0,11.0,12.0,1.0,0.0,11.0,12.0,1.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2,2,0.2,0.2
10,0.0003454408564814715,0.0018355742592591762,0.0023051638118927187,0.00012414869615207103,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2,2,0.2,0.2
11,0.006795752618634188,0.013582651818006886,0.022432574730859578,0.0020541702942185047,0.0,0.0,0.0,0.0,0.0,22.0,24.0,2.0,0.0,22.0,24.0,2.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2,2,0.2,0.2
12,0.003802877372685254,0.004279252713112913,0.00899298380721536,0.000910853721417193,0.0,0.0,0.0,0.0,1.0,10.0,12.0,1.0,1.0,10.0,12.0,1.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2,2,0.2,0.2
13,0.006384696643518484,0.007123046952083323,0.014986228922234668,0.0014784853266328613,0.0,0.0,0.0,0.0,0.0,12.0,14.0,2.0,0.0,12.0,14.0,2.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2,2,0.2,0.2
14,0.004364999943576531,0.0047828194784471645,0.010274017489112053,0.0011261980670883576,0.0,0.0,0.0,0.0,0.0,11.0,13.0,2.0,0.0,11.0,13.0,2.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2,2,0.2,0.2
0,0.004014371166088049,0.0017508092245370754,0.006759829553533048,0.0009946491629079235,0.0,0.0,0.0,0.0,0.0,5.0,7.0,2.0,0.0,5.0,7.0,2.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2,3,0.2,0.2
1,0.0034583177044754665,0.004194755252469262,0.008655748672526387,0.001002675715581658,0.0,0.0,0.0,0.0,0.0,9.0,11.0,2.0,0.0,9.0,11.0,2.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2,3,0.2,0.2
2,0.0029211542824074677,0.0009524226388889501,0.004614624359154718,0.0007410474378582999,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,0.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2,3,0.2,0.2
3,0.0016735705439814286,0.0012347306939196612,0.003341538564728963,0.0004332373268278733,0.0,0.0,0.0,0.0,1.0,4.0,5.0,0.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2,3,0.2,0.2
4,0.003358110081018384,0.0037017871594090535,0.008254188082307934,0.0011942908418804965,0.0,0.0,0.0,0.0,0.0,8.0,10.0,2.0,0.0,8.0,10.0,2.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2,3,0.2,0.2
5,0.0010039037808641238,0.000954629484055447,0.0023033563199064133,0.0003448230549868425,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,0.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2,3,0.2,0.2
6,0.006481682002314804,0.010649681263270483,0.019200948031097953,0.0020695847655126665,0.0,0.0,0.0,0.0,0.0,18.0,21.0,3.0,0.0,18.0,21.0,3.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2,3,0.2,0.2
7,0.0009533716435183859,0.00037622968461026307,0.0017076955524669701,0.0003780942243383212,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2,3,0.2,0.2
8,0.0019820294791667026,0.0015876692522269753,0.0040000261445924945,0.0004303274131988166,0.0,0.0,0.0,0.0,0.0,5.0,6.0,1.0,0.0,5.0,6.0,1.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2,3,0.2,0.2
9,0.003600297866030111,0.004743062314492508,0.009556690613925833,0.0012133304334032147,0.0,0.0,0.0,0.0,0.0,11.0,12.0,1.0,0.0,11.0,12.0,1.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2,3,0.2,0.2
10,0.0003454408564814715,0.0018355742592591762,0.0023051638118927187,0.00012414869615207103,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2,3,0.2,0.2
11,0.006795752618634188,0.013582651818006886,0.022432574730859578,0.0020541702942185047,0.0,0.0,0.0,0.0,0.0,22.0,24.0,2.0,0.0,22.0,24.0,2.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2,3,0.2,0.2
12,0.003802877372685254,0.004279252713112913,0.00899298380721536,0.000910853721417193,0.0,0.0,0.0,0.0,1.0,10.0,12.0,1.0,1.0,10.0,12.0,1.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2,3,0.2,0.2
13,0.006384696643518484,0.007123046952083323,0.014986228922234668,0.0014784853266328613,0.0,0.0,0.0,0.0,0.0,12.0,14.0,2.0,0.0,12.0,14.0,2.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2,3,0.2,0.2
14,0.004364999943576531,0.0047828194784471645,0.010274017489112053,0.0011261980670883576,0.0,0.0,0.0,0.0,0.0,11.0,13.0,2.0,0.0,11.0,13.0,2.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2,3,0.2,0.2
0,0.010969188078703729,0.003849662128111775,0.01994598177910456,0.0051271315722890565,0.050999999999999934,0.0,0.050999999999999934,0.0,0.0,10.0,21.0,11.0,0.0,10.0,21.0,11.0,0.0,0.0,0.0,0.0,False,1.0,0.4,1.0,0.4,0,0.4,0.4
1,0.009503588533950724,0.009490450449382792,0.02441724081663188,0.005423201833298363,0.026037500000000047,0.0,0.026037500000000047,0.0,1.0,21.0,31.0,9.0,1.0,21.0,31.0,9.0,0.0,0.0,0.0,0.0,False,1.0,0.4,1.0,0.4,0,0.4,0.4
2,0.00880875381944457,0.0019779943399514943,0.015054072709720145,0.004267324550324081,0.04411249999999989,0.0,0.04411249999999989,0.0,1.0,6.0,15.0,8.0,1.0,6.0,15.0,8.0,0.0,0.0,0.0,0.0,False,1.0,0.4,1.0,0.4,0,0.4,0.4
3,0.006738890740740744,0.002786017389698525,0.012792458849787969,0.0032675507193486997,0.03037499999999993,0.0,0.03037499999999993,0.0,1.0,8.0,16.0,7.0,1.0,8.0,16.0,7.0,0.0,0.0,0.0,0.0,False,1.0,0.4,1.0,0.4,0,0.4,0.4
4,0.008889116574073985,0.008538932284395728,0.023379726041322657,0.0059516771828529436,0.04999999999999993,0.0,0.04999999999999993,0.0,0.0,20.0,30.0,10.0,0.0,20.0,30.0,10.0,0.0,0.0,0.0,0.0,False,1.0,0.4,1.0,0.4,0,0.4,0.4
5,0.004707387700617294,0.002019488234567768,0.009172286390118356,0.0024454104549332945,0.02487499999999998,0.0,0.02487499999999998,0.0,0.0,7.0,14.0,7.0,0.0,7.0,14.0,7.0,0.0,0.0,0.0,0.0,False,1.0,0.4,1.0,0.4,0,0.4,0.4
6,0.014967046296296305,0.024395967384031603,0.05068946677160191,0.011326453091274002,0.07025000000000003,0.0,0.07025000000000003,0.0,0.0,44.0,58.0,14.0,0.0,44.0,58.0,14.0,0.0,0.0,0.0,0.0,False,1.0,0.4,1.0,0.4,0,0.4,0.4
7,0.004409529691357994,0.0007873715272211923,0.00776504825285218,0.002568147034272994,0.030875000000000097,0.0,0.030875000000000097,0.0,0.0,3.0,11.0,8.0,0.0,3.0,11.0,8.0,0.0,0.0,0.0,0.0,False,1.0,0.4,1.0,0.4,0,0.4,0.4
8,0.006034272777777794,0.0037122022944747757,0.012137083783851144,0.002390608711598574,0.0016249999999999876,0.0,0.0016249999999999876,0.0,0.0,11.0,17.0,6.0,0.0,11.0,17.0,6.0,0.0,0.0,0.0,0.0,False,1.0,0.4,1.0,0.4,0,0.4,0.4
9,0.009700363888888952,0.0107103994348563,0.02693663961357573,0.006525876289830479,0.03973749999999998,0.0,0.03973749999999998,0.0,0.0,24.0,35.0,11.0,0.0,24.0,35.0,11.0,0.0,0.0,0.0,0.0,False,1.0,0.4,1.0,0.4,0,0.4,0.4
10,0.0026204222222221407,0.0044554034711110635,0.008557770099961504,0.0014819444066282994,0.0,0.0,0.0,0.0,0.0,15.0,18.0,3.0,0.0,15.0,18.0,3.0,0.0,0.0,0.0,0.0,False,1.0,0.4,1.0,0.4,0,0.4,0.4
11,0.01477863761574072,0.03183303655510017,0.05699319930044977,0.010381525129608882,0.04300000000000004,0.0,0.04300000000000004,0.0,0.0,52.0,65.0,13.0,0.0,52.0,65.0,13.0,0.0,0.0,0.0,0.0,False,1.0,0.4,1.0,0.4,0,0.4,0.4
12,0.009840298148148241,0.009818501148148084,0.025163973270008855,0.005505173973712529,0.024362500000000065,0.0,0.024362500000000065,0.0,1.0,21.0,31.0,9.0,1.0,21.0,31.0,9.0,0.0,0.0,0.0,0.0,False,1.0,0.4,1.0,0.4,0,0.4,0.4
13,0.014556591203703673,0.01653348478020633,0.03848949813454772,0.007399422150637713,0.026000000000000023,0.0,0.026000000000000023,0.0,0.0,29.0,40.0,11.0,0.0,29.0,40.0,11.0,0.0,0.0,0.0,0.0,False,1.0,0.4,1.0,0.4,0,0.4,0.4
14,0.010700735347222268,0.011095350087001687,0.0277234605988691,0.005927375164645143,0.03947499999999993,0.0,0.03947499999999993,0.0,0.0,25.0,35.0,10.0,0.0,25.0,35.0,10.0,0.0,0.0,0.0,0.0,False,1.0,0.4,1.0,0.4,0,0.4,0.4
0,0.010969188078703729,0.003849662128111775,0.01994598177910456,0.0051271315722890565,0.050999999999999934,0.0,0.050999999999999934,0.0,0.0,10.0,21.0,11.0,0.0,10.0,21.0,11.0,0.0,0.0,0.0,0.0,False,1.0,0.4,1.0,0.4,1,0.4,0.4
1,0.009503588533950724,0.009490450449382792,0.02441724081663188,0.005423201833298363,0.026037500000000047,0.0,0.026037500000000047,0.0,1.0,21.0,31.0,9.0,1.0,21.0,31.0,9.0,0.0,0.0,0.0,0.0,False,1.0,0.4,1.0,0.4,1,0.4,0.4
2,0.00880875381944457,0.0019779943399514943,0.015054072709720145,0.004267324550324081,0.04411249999999989,0.0,0.04411249999999989,0.0,1.0,6.0,15.0,8.0,1.0,6.0,15.0,8.0,0.0,0.0,0.0,0.0,False,1.0,0.4,1.0,0.4,1,0.4,0.4
3,0.006738890740740744,0.002786017389698525,0.012792458849787969,0.0032675507193486997,0.03037499999999993,0.0,0.03037499999999993,0.0,1.0,8.0,16.0,7.0,1.0,8.0,16.0,7.0,0.0,0.0,0.0,0.0,False,1.0,0.4,1.0,0.4,1,0.4,0.4
4,0.008889116574073985,0.008538932284395728,0.023379726041322657,0.0059516771828529436,0.04999999999999993,0.0,0.04999999999999993,0.0,0.0,20.0,30.0,10.0,0.0,20.0,30.0,10.0,0.0,0.0,0.0,0.0,False,1.0,0.4,1.0,0.4,1,0.4,0.4
5,0.004707387700617294,0.002019488234567768,0.009172286390118356,0.0024454104549332945,0.02487499999999998,0.0,0.02487499999999998,0.0,0.0,7.0,14.0,7.0,0.0,7.0,14.0,7.0,0.0,0.0,0.0,0.0,False,1.0,0.4,1.0,0.4,1,0.4,0.4
6,0.014967046296296305,0.024395967384031603,0.05068946677160191,0.011326453091274002,0.07025000000000003,0.0,0.07025000000000003,0.0,0.0,44.0,58.0,14.0,0.0,44.0,58.0,14.0,0.0,0.0,0.0,0.0,False,1.0,0.4,1.0,0.4,1,0.4,0.4
7,0.004409529691357994,0.0007873715272211923,0.00776504825285218,0.002568147034272994,0.030875000000000097,0.0,0.030875000000000097,0.0,0.0,3.0,11.0,8.0,0.0,3.0,11.0,8.0,0.0,0.0,0.0,0.0,False,1.0,0.4,1.0,0.4,1,0.4,0.4
8,0.006034272777777794,0.0037122022944747757,0.012137083783851144,0.002390608711598574,0.0016249999999999876,0.0,0.0016249999999999876,0.0,0.0,11.0,17.0,6.0,0.0,11.0,17.0,6.0,0.0,0.0,0.0,0.0,False,1.0,0.4,1.0,0.4,1,0.4,0.4
9,0.009700363888888952,0.0107103994348563,0.02693663961357573,0.006525876289830479,0.03973749999999998,0.0,0.03973749999999998,0.0,0.0,24.0,35.0,11.0,0.0,24.0,35.0,11.0,0.0,0.0,0.0,0.0,False,1.0,0.4,1.0,0.4,1,0.4,0.4
10,0.0026204222222221407,0.0044554034711110635,0.008557770099961504,0.0014819444066282994,0.0,0.0,0.0,0.0,0.0,15.0,18.0,3.0,0.0,15.0,18.0,3.0,0.0,0.0,0.0,0.0,False,1.0,0.4,1.0,0.4,1,0.4,0.4
11,0.01477863761574072,0.03183303655510017,0.05699319930044977,0.010381525129608882,0.04300000000000004,0.0,0.04300000000000004,0.0,0.0,52.0,65.0,13.0,0.0,52.0,65.0,13.0,0.0,0.0,0.0,0.0,False,1.0,0.4,1.0,0.4,1,0.4,0.4
12,0.009840298148148241,0.009818501148148084,0.025163973270008855,0.005505173973712529,0.024362500000000065,0.0,0.024362500000000065,0.0,1.0,21.0,31.0,9.0,1.0,21.0,31.0,9.0,0.0,0.0,0.0,0.0,False,1.0,0.4,1.0,0.4,1,0.4,0.4
13,0.014556591203703673,0.01653348478020633,0.03848949813454772,0.007399422150637713,0.026000000000000023,0.0,0.026000000000000023,0.0,0.0,29.0,40.0,11.0,0.0,29.0,40.0,11.0,0.0,0.0,0.0,0.0,False,1.0,0.4,1.0,0.4,1,0.4,0.4
14,0.010700735347222268,0.011095350087001687,0.0277234605988691,0.005927375164645143,0.03947499999999993,0.0,0.03947499999999993,0.0,0.0,25.0,35.0,10.0,0.0,25.0,35.0,10.0,0.0,0.0,0.0,0.0,False,1.0,0.4,1.0,0.4,1,0.4,0.4
0,0.010969188078703729,0.003849662128111775,0.01994598177910456,0.0051271315722890565,0.050999999999999934,0.0,0.050999999999999934,0.0,0.0,10.0,21.0,11.0,0.0,10.0,21.0,11.0,0.0,0.0,0.0,0.0,False,1.0,0.4,1.0,0.4,2,0.4,0.4
1,0.009503588533950724,0.009490450449382792,0.02441724081663188,0.005423201833298363,0.026037500000000047,0.0,0.026037500000000047,0.0,1.0,21.0,31.0,9.0,1.0,21.0,31.0,9.0,0.0,0.0,0.0,0.0,False,1.0,0.4,1.0,0.4,2,0.4,0.4
2,0.00880875381944457,0.0019779943399514943,0.015054072709720145,0.004267324550324081,0.04411249999999989,0.0,0.04411249999999989,0.0,1.0,6.0,15.0,8.0,1.0,6.0,15.0,8.0,0.0,0.0,0.0,0.0,False,1.0,0.4,1.0,0.4,2,0.4,0.4
3,0.006738890740740744,0.002786017389698525,0.012792458849787969,0.0032675507193486997,0.03037499999999993,0.0,0.03037499999999993,0.0,1.0,8.0,16.0,7.0,1.0,8.0,16.0,7.0,0.0,0.0,0.0,0.0,False,1.0,0.4,1.0,0.4,2,0.4,0.4
4,0.008889116574073985,0.008538932284395728,0.023379726041322657,0.0059516771828529436,0.04999999999999993,0.0,0.04999999999999993,0.0,0.0,20.0,30.0,10.0,0.0,20.0,30.0,10.0,0.0,0.0,0.0,0.0,False,1.0,0.4,1.0,0.4,2,0.4,0.4
5,0.004707387700617294,0.002019488234567768,0.009172286390118356,0.0024454104549332945,0.02487499999999998,0.0,0.02487499999999998,0.0,0.0,7.0,14.0,7.0,0.0,7.0,14.0,7.0,0.0,0.0,0.0,0.0,False,1.0,0.4,1.0,0.4,2,0.4,0.4
6,0.014967046296296305,0.024395967384031603,0.05068946677160191,0.011326453091274002,0.07025000000000003,0.0,0.07025000000000003,0.0,0.0,44.0,58.0,14.0,0.0,44.0,58.0,14.0,0.0,0.0,0.0,0.0,False,1.0,0.4,1.0,0.4,2,0.4,0.4
7,0.004409529691357994,0.0007873715272211923,0.00776504825285218,0.002568147034272994,0.030875000000000097,0.0,0.030875000000000097,0.0,0.0,3.0,11.0,8.0,0.0,3.0,11.0,8.0,0.0,0.0,0.0,0.0,False,1.0,0.4,1.0,0.4,2,0.4,0.4
8,0.006034272777777794,0.0037122022944747757,0.012137083783851144,0.002390608711598574,0.0016249999999999876,0.0,0.0016249999999999876,0.0,0.0,11.0,17.0,6.0,0.0,11.0,17.0,6.0,0.0,0.0,0.0,0.0,False,1.0,0.4,1.0,0.4,2,0.4,0.4
9,0.009700363888888952,0.0107103994348563,0.02693663961357573,0.006525876289830479,0.03973749999999998,0.0,0.03973749999999998,0.0,0.0,24.0,35.0,11.0,0.0,24.0,35.0,11.0,0.0,0.0,0.0,0.0,False,1.0,0.4,1.0,0.4,2,0.4,0.4
10,0.0026204222222221407,0.0044554034711110635,0.008557770099961504,0.0014819444066282994,0.0,0.0,0.0,0.0,0.0,15.0,18.0,3.0,0.0,15.0,18.0,3.0,0.0,0.0,0.0,0.0,False,1.0,0.4,1.0,0.4,2,0.4,0.4
11,0.01477863761574072,0.03183303655510017,0.05699319930044977,0.010381525129608882,0.04300000000000004,0.0,0.04300000000000004,0.0,0.0,52.0,65.0,13.0,0.0,52.0,65.0,13.0,0.0,0.0,0.0,0.0,False,1.0,0.4,1.0,0.4,2,0.4,0.4
12,0.009840298148148241,0.009818501148148084,0.025163973270008855,0.005505173973712529,0.024362500000000065,0.0,0.024362500000000065,0.0,1.0,21.0,31.0,9.0,1.0,21.0,31.0,9.0,0.0,0.0,0.0,0.0,False,1.0,0.4,1.0,0.4,2,0.4,0.4
