R,loss,Lambda,F_min,t_min,T_rec,T_rec_censored,T_rec_bound,lock_in,F_end,arm,indicator,replication,arm_check,kappa_prop,kappa_rec
0.957200025250934,0.042799974749066,0.3585863293062109,0.6414136706937891,360.0,670.0,False,3760.0,0.0,0.9999999999999992,00,operational,47,0,0.4,0.6
0.9537828257864764,0.0462171742135235,0.3785529098412868,0.6214470901587131,360.0,670.0,False,3760.0,0.0,0.9999999999999992,10,operational,47,10,0.4,0.6
0.9570510468081552,0.0429489531918447,0.3585863293062109,0.6414136706937891,360.0,680.0,False,3760.0,0.0,0.9999999999999992,01,operational,47,1,0.4,0.6
0.9535733925709888,0.0464266074290112,0.3785529098412868,0.6214470901587131,360.0,680.0,False,3760.0,0.0,0.9999999999999992,11,operational,47,11,0.4,0.6
0.9380530620230888,0.0619469379769112,0.3951381125854909,0.6048618874145091,360.0,930.0,False,3760.0,0.0,0.9999999999999992,00,operational,55,0,0.4,0.6
0.934850381277064,0.0651496187229361,0.4087667685654212,0.5912332314345787,360.0,930.0,False,3760.0,0.0,0.9999999999999992,10,operational,55,10,0.4,0.6
0.9378535580202124,0.0621464419797875,0.3951381125854909,0.6048618874145091,360.0,940.0,False,3760.0,0.0,0.9999999999999992,01,operational,55,1,0.4,0.6
0.9344127714646084,0.0655872285353915,0.4087667685654212,0.5912332314345787,360.0,940.0,False,3760.0,0.0,0.9999999999999992,11,operational,55,11,0.4,0.6
0.8389674903755612,0.1610325096244388,0.6856846847841699,0.3143153152158301,360.0,1630.0,False,3760.0,0.0,0.9999999999999992,00,operational,63,0,0.4,0.6
0.8313927229600472,0.1686072770399528,0.7166077199004179,0.283392280099582,360.0,1630.0,False,3760.0,0.0,0.9999999999999992,10,operational,63,10,0.4,0.6
0.8125362083488562,0.1874637916511438,0.6856846847841699,0.3143153152158301,360.0,1870.0,False,3760.0,0.0,0.9999999999999992,01,operational,63,1,0.4,0.6
0.7968400374523881,0.2031599625476119,0.7166077199004179,0.283392280099582,360.0,1930.0,False,3760.0,0.0,0.9999999999999992,11,operational,63,11,0.4,0.6
0.830445574185422,0.169554425814578,0.8123323135174875,0.1876676864825125,360.0,1490.0,False,3760.0,0.0,0.9999999999999992,00,operational,71,0,0.4,0.6
0.8213167864814052,0.1786832135185948,0.8576161802707575,0.1423838197292425,360.0,1490.0,False,3760.0,0.0,0.9999999999999992,10,operational,71,10,0.4,0.6
0.8068353453599816,0.1931646546400184,0.8123323135174875,0.1876676864825125,360.0,1680.0,False,3760.0,0.0,0.9999999999999992,01,operational,71,1,0.4,0.6
0.7856160310784811,0.2143839689215189,0.8576161802707575,0.1423838197292425,360.0,1760.0,False,3760.0,0.0,0.9999999999999992,11,operational,71,11,0.4,0.6
0.9085626657635484,0.0914373342364515,0.4716751455029487,0.5283248544970512,360.0,1090.0,False,3760.0,0.0,0.9999999999999992,00,operational,79,0,0.4,0.6
0.9048801308065167,0.0951198691934831,0.4776294872309059,0.5223705127690941,360.0,1090.0,False,3760.0,0.0,0.9999999999999992,10,operational,79,10,0.4,0.6
0.9017931881587048,0.0982068118412953,0.4716751455029487,0.5283248544970512,360.0,1170.0,False,3760.0,0.0,0.9999999999999992,01,operational,79,1,0.4,0.6
0.8966308934693404,0.1033691065306595,0.4776294872309059,0.5223705127690941,360.0,1190.0,False,3760.0,0.0,0.9999999999999992,11,operational,79,11,0.4,0.6
0.9240821275168803,0.0759178724831195,0.4681359144149435,0.5318640855850565,360.0,930.0,False,3760.0,0.0,0.9999999999999992,00,operational,87,0,0.4,0.6
0.9218005083930896,0.0781994916069103,0.4735799224696512,0.5264200775303488,360.0,930.0,False,3760.0,0.0,0.9999999999999992,10,operational,87,10,0.4,0.6
0.9198947177378288,0.080105282262171,0.4681359144149435,0.5318640855850565,360.0,980.0,False,3760.0,0.0,0.9999999999999992,01,operational,87,1,0.4,0.6
0.9173057699381362,0.0826942300618638,0.4735799224696512,0.5264200775303488,360.0,980.0,False,3760.0,0.0,0.9999999999999992,11,operational,87,11,0.4,0.6
0.862468120834024,0.1375318791659759,0.784055869700762,0.2159441302992379,360.0,1350.0,False,3760.0,0.0,0.9999999999999992,00,operational,95,0,0.4,0.6
0.8549385023332727,0.1450614976667272,0.8252219894143653,0.1747780105856347,360.0,1350.0,False,3760.0,0.0,0.9999999999999992,10,operational,95,10,0.4,0.6
0.8516600778142568,0.1483399221857432,0.784055869700762,0.2159441302992379,360.0,1440.0,False,3760.0,0.0,0.9999999999999992,01,operational,95,1,0.4,0.6
0.8421654502427552,0.1578345497572447,0.8252219894143653,0.1747780105856347,360.0,1450.0,False,3760.0,0.0,0.9999999999999992,11,operational,95,11,0.4,0.6
0.902822466753004,0.097177533246996,0.4962129041742985,0.5037870958257015,360.0,1140.0,False,3760.0,0.0,0.9999999999999992,00,operational,103,0,0.4,0.6
0.8981633000820145,0.1018366999179855,0.514150868373493,0.485849131626507,360.0,1140.0,False,3760.0,0.0,0.9999999999999992,10,operational,103,10,0.4,0.6
0.89989756094322,0.1001024390567799,0.4962129041742985,0.5037870958257015,360.0,1180.0,False,3760.0,0.0,0.9999999999999992,01,operational,103,1,0.4,0.6
0.8939815665019053,0.1060184334980947,0.514150868373493,0.485849131626507,360.0,1190.0,False,3760.0,0.0,0.9999999999999992,11,operational,103,11,0.4,0.6
0.8715078033940833,0.1284921966059167,0.6217048806401262,0.3782951193598738,360.0,1370.0,False,3760.0,0.0,0.9999999999999992,00,operational,111,0,0.4,0.6
0.8627893821452105,0.1372106178547895,0.6511616696586331,0.3488383303413669,360.0,1370.0,False,3760.0,0.0,0.9999999999999992,10,operational,111,10,0.4,0.6
0.8585445076652518,0.1414554923347482,0.6217048806401262,0.3782951193598738,360.0,1490.0,False,3760.0,0.0,0.9999999999999992,01,operational,111,1,0.4,0.6
0.8463968948224212,0.1536031051775788,0.6511616696586331,0.3488383303413669,360.0,1520.0,False,3760.0,0.0,0.9999999999999992,11,operational,111,11,0.4,0.6
0.9053588604639512,0.0946411395360486,0.4818172543402697,0.5181827456597303,360.0,1060.0,False,3760.0,0.0,0.9999999999999992,00,operational,119,0,0.4,0.6
0.9020311329235,0.0979688670765001,0.4897806591057249,0.5102193408942751,360.0,1060.0,False,3760.0,0.0,0.9999999999999992,10,operational,119,10,0.4,0.6
0.9053340625815192,0.0946659374184808,0.4818172543402697,0.5181827456597303,360.0,1060.0,False,3760.0,0.0,0.9999999999999992,01,operational,119,1,0.4,0.6
0.9019754535997824,0.0980245464002177,0.4897806591057249,0.5102193408942751,360.0,1060.0,False,3760.0,0.0,0.9999999999999992,11,operational,119,11,0.4,0.6
0.9420004087059168,0.0579995912940831,0.4211882032617817,0.5788117967382183,360.0,800.0,False,3760.0,0.0,0.9999999999999992,00,operational,127,0,0.4,0.6
0.9400590732418868,0.0599409267581131,0.4286201688734922,0.5713798311265078,360.0,800.0,False,3760.0,0.0,0.9999999999999992,10,operational,127,10,0.4,0.6
0.9394125654813896,0.0605874345186104,0.4211882032617817,0.5788117967382183,360.0,830.0,False,3760.0,0.0,0.9999999999999992,01,operational,127,1,0.4,0.6
0.9367808822556712,0.0632191177443288,0.4286201688734922,0.5713798311265078,360.0,840.0,False,3760.0,0.0,0.9999999999999992,11,operational,127,11,0.4,0.6
0.9313425545991336,0.0686574454008664,0.426522936292766,0.573477063707234,360.0,920.0,False,3760.0,0.0,0.9999999999999992,00,operational,135,0,0.4,0.6
0.9281099384391572,0.0718900615608426,0.4371591750901613,0.5628408249098387,360.0,920.0,False,3760.0,0.0,0.9999999999999992,10,operational,135,10,0.4,0.6
0.9310147744622684,0.0689852255377316,0.426522936292766,0.573477063707234,360.0,920.0,False,3760.0,0.0,0.9999999999999992,01,operational,135,1,0.4,0.6
0.9270242674372052,0.0729757325627947,0.4371591750901613,0.5628408249098387,360.0,940.0,False,3760.0,0.0,0.9999999999999992,11,operational,135,11,0.4,0.6
0.8023919343212729,0.1976080656787271,0.6295189413427895,0.3704810586572105,260.0,1840.0,False,3760.0,0.0,0.9999999999999992,00,operational,143,0,0.4,0.6
0.7965173085775508,0.2034826914224492,0.6667053697159068,0.3332946302840932,260.0,1850.0,False,3760.0,0.0,0.9999999999999992,10,operational,143,10,0.4,0.6
0.7618318133528931,0.2381681866471069,0.6295189413427895,0.3704810586572105,260.0,2150.0,False,3760.0,0.0,0.9999999999999992,01,operational,143,1,0.4,0.6
0.7474852682115283,0.2525147317884717,0.6667053697159068,0.3332946302840932,260.0,2220.0,False,3760.0,0.0,0.9999999999999992,11,operational,143,11,0.4,0.6
0.9323161428046772,0.0676838571953226,0.4263686587335414,0.5736313412664585,360.0,880.0,False,3760.0,0.0,0.9999999999999992,00,operational,151,0,0.4,0.6
0.9283356854223715,0.0716643145776284,0.439405665492308,0.560594334507692,360.0,880.0,False,3760.0,0.0,0.9999999999999992,10,operational,151,10,0.4,0.6
0.9316298131077604,0.0683701868922396,0.4263686587335414,0.5736313412664585,360.0,880.0,False,3760.0,0.0,0.9999999999999992,01,operational,151,1,0.4,0.6
0.9264524686909116,0.0735475313090883,0.439405665492308,0.560594334507692,360.0,900.0,False,3760.0,0.0,0.9999999999999992,11,operational,151,11,0.4,0.6
0.9351018061843572,0.0648981938156427,0.4287988405424828,0.5712011594575171,360.0,910.0,False,3760.0,0.0,0.9999999999999992,00,operational,159,0,0.4,0.6
0.9303403681076744,0.0696596318923257,0.4560788099402934,0.5439211900597066,360.0,910.0,False,3760.0,0.0,0.9999999999999992,10,operational,159,10,0.4,0.6
0.932454599885876,0.067545400114124,0.4287988405424828,0.5712011594575171,360.0,940.0,False,3760.0,0.0,0.9999999999999992,01,operational,159,1,0.4,0.6
0.9259786094971152,0.0740213905028849,0.4560788099402934,0.5439211900597066,360.0,960.0,False,3760.0,0.0,0.9999999999999992,11,operational,159,11,0.4,0.6
0.8944271736653799,0.10557282633462,0.8561637133468875,0.1438362866531125,360.0,1090.0,False,3760.0,0.0,0.9999999999999992,00,operational,167,0,0.4,0.6
0.8863908934543173,0.1136091065456826,0.9183247749138302,0.0816752250861697,360.0,1090.0,False,3760.0,0.0,0.9999999999999992,10,operational,167,10,0.4,0.6
0.873246229739412,0.1267537702605879,0.8561637133468875,0.1438362866531125,360.0,1280.0,False,3760.0,0.0,0.9999999999999992,01,operational,167,1,0.4,0.6
0.8603820367110936,0.1396179632889064,0.9183247749138302,0.0816752250861697,360.0,1320.0,False,3760.0,0.0,0.9999999999999992,11,operational,167,11,0.4,0.6
0.7511611530613181,0.2488388469386818,0.9023971510853096,0.0976028489146904,360.0,2120.0,False,3760.0,0.0,0.9999999999999992,00,operational,175,0,0.4,0.6
0.7394007901652385,0.2605992098347615,0.9276544155342104,0.0723455844657896,360.0,2120.0,False,3760.0,0.0,0.9999999999999992,10,operational,175,10,0.4,0.6
0.7359679673844014,0.2640320326155986,0.9023971510853096,0.0976028489146904,360.0,2260.0,False,3760.0,0.0,0.9999999999999992,01,operational,175,1,0.4,0.6
0.7196219688417131,0.2803780311582868,0.9276544155342104,0.0723455844657896,360.0,2300.0,False,3760.0,0.0,0.9999999999999992,11,operational,175,11,0.4,0.6
0.863632343650045,0.1363676563499549,0.5519663056526083,0.4480336943473917,360.0,1470.0,False,3760.0,0.0,0.9999999999999992,00,operational,183,0,0.4,0.6
0.8575486972449775,0.1424513027550225,0.5578664715977641,0.4421335284022358,360.0,1470.0,False,3760.0,0.0,0.9999999999999992,10,operational,183,10,0.4,0.6
0.8590975004572781,0.1409024995427219,0.5519663056526083,0.4480336943473917,360.0,1520.0,False,3760.0,0.0,0.9999999999999992,01,operational,183,1,0.4,0.6
0.851974391121146,0.1480256088788539,0.5578664715977641,0.4421335284022358,360.0,1530.0,False,3760.0,0.0,0.9999999999999992,11,operational,183,11,0.4,0.6
0.9092051895512068,0.0907948104487933,0.5055469935070156,0.4944530064929843,360.0,1080.0,False,3760.0,0.0,0.9999999999999992,00,operational,191,0,0.4,0.6
0.9041860219174772,0.0958139780825226,0.5170687367373389,0.4829312632626611,360.0,1080.0,False,3760.0,0.0,0.9999999999999992,10,operational,191,10,0.4,0.6
0.9064389263736904,0.0935610736263097,0.5055469935070156,0.4944530064929843,360.0,1110.0,False,3760.0,0.0,0.9999999999999992,01,operational,191,1,0.4,0.6
0.9008181917425652,0.0991818082574347,0.5170687367373389,0.4829312632626611,360.0,1130.0,False,3760.0,0.0,0.9999999999999992,11,operational,191,11,0.4,0.6
0.9233756345906288,0.0766243654093712,0.4496106878268889,0.550389312173111,360.0,990.0,False,3760.0,0.0,0.9999999999999992,00,operational,199,0,0.4,0.6
0.9182059700544082,0.0817940299455918,0.46623329130414,0.53376670869586,360.0,990.0,False,3760.0,0.0,0.9999999999999992,10,operational,199,10,0.4,0.6
0.9223141025265188,0.0776858974734812,0.4496106878268889,0.550389312173111,360.0,1000.0,False,3760.0,0.0,0.9999999999999992,01,operational,199,1,0.4,0.6
0.9158285668579628,0.0841714331420371,0.46623329130414,0.53376670869586,360.0,1020.0,False,3760.0,0.0,0.9999999999999992,11,operational,199,11,0.4,0.6
0.903528099808482,0.0964719001915178,0.4983869185095407,0.5016130814904592,360.0,1120.0,False,3760.0,0.0,0.9999999999999992,00,operational,0,0,0.4,0.8
0.899636877794042,0.100363122205958,0.5092221696569947,0.4907778303430052,360.0,1120.0,False,3760.0,0.0,0.9999999999999992,10,operational,0,10,0.4,0.8
0.8992222048923,0.1007777951077,0.4983869185095407,0.5016130814904592,360.0,1170.0,False,3760.0,0.0,0.9999999999999992,01,operational,0,1,0.4,0.8
0.893856763285921,0.1061432367140789,0.5092221696569947,0.4907778303430052,360.0,1190.0,False,3760.0,0.0,0.9999999999999992,11,operational,0,11,0.4,0.8
0.9633289310272168,0.0366710689727831,0.3155067966282663,0.6844932033717337,360.0,600.0,False,3760.0,0.0,0.9999999999999992,00,operational,8,0,0.4,0.8
0.9619098387711784,0.0380901612288214,0.3278022431034412,0.6721977568965588,360.0,600.0,False,3760.0,0.0,0.9999999999999992,10,operational,8,10,0.4,0.8
0.9614568181847754,0.0385431818152246,0.3155067966282663,0.6844932033717337,360.0,640.0,False,3760.0,0.0,0.9999999999999992,01,operational,8,1,0.4,0.8
0.9598272721229004,0.0401727278770996,0.3278022431034412,0.6721977568965588,360.0,650.0,False,3760.0,0.0,0.9999999999999992,11,operational,8,11,0.4,0.8
0.874480777793111,0.125519222206889,0.5492435938229951,0.4507564061770048,360.0,1350.0,False,3760.0,0.0,0.9999999999999992,00,operational,16,0,0.4,0.8
0.8670449370339729,0.1329550629660271,0.5652640647369712,0.4347359352630288,360.0,1350.0,False,3760.0,0.0,0.9999999999999992,10,operational,16,10,0.4,0.8
0.8608998814741314,0.1391001185258685,0.5492435938229951,0.4507564061770048,360.0,1500.0,False,3760.0,0.0,0.9999999999999992,01,operational,16,1,0.4,0.8
0.8498773345904306,0.1501226654095694,0.5652640647369712,0.4347359352630288,360.0,1530.0,False,3760.0,0.0,0.9999999999999992,11,operational,16,11,0.4,0.8
0.945443184188044,0.054556815811956,0.3740278710652681,0.6259721289347319,360.0,830.0,False,3760.0,0.0,0.9999999999999992,00,operational,24,0,0.4,0.8
0.939205407940233,0.060794592059767,0.4184738147473015,0.5815261852526985,360.0,830.0,False,3760.0,0.0,0.9999999999999992,10,operational,24,10,0.4,0.8
0.9451176420226188,0.054882357977381,0.3740278710652681,0.6259721289347319,360.0,830.0,False,3760.0,0.0,0.9999999999999992,01,operational,24,1,0.4,0.8
0.9385980996157024,0.0614019003842977,0.4184738147473015,0.5815261852526985,360.0,840.0,False,3760.0,0.0,0.9999999999999992,11,operational,24,11,0.4,0.8
0.9068118374479353,0.0931881625520648,0.4680845287760561,0.5319154712239439,360.0,1190.0,False,3760.0,0.0,0.9999999999999992,00,operational,32,0,0.4,0.8
0.9011967994830784,0.0988032005169214,0.4764368115534457,0.5235631884465543,360.0,1190.0,False,3760.0,0.0,0.9999999999999992,10,operational,32,10,0.4,0.8
0.9057867126508886,0.0942132873491113,0.4680845287760561,0.5319154712239439,360.0,1210.0,False,3760.0,0.0,0.9999999999999992,01,operational,32,1,0.4,0.8
0.8993381841087406,0.1006618158912594,0.4764368115534457,0.5235631884465543,360.0,1220.0,False,3760.0,0.0,0.9999999999999992,11,operational,32,11,0.4,0.8
0.9205675644282456,0.0794324355717545,0.6760963111780314,0.3239036888219687,360.0,880.0,False,3760.0,0.0,0.9999999999999992,00,operational,40,0,0.4,0.8
0.9177674043000053,0.0822325956999947,0.7179553142114223,0.2820446857885776,360.0,880.0,False,3760.0,0.0,0.9999999999999992,10,operational,40,10,0.4,0.8
0.9099922259752312,0.0900077740247689,0.6760963111780314,0.3239036888219687,360.0,1030.0,False,3760.0,0.0,0.9999999999999992,01,operational,40,1,0.4,0.8
0.9087586799039866,0.0912413200960133,0.7179553142114223,0.2820446857885776,360.0,1040.0,False,3760.0,0.0,0.9999999999999992,11,operational,40,11,0.4,0.8
0.9035449232996592,0.0964550767003408,0.4891493006004693,0.5108506993995306,360.0,1200.0,False,3760.0,0.0,0.9999999999999992,00,operational,48,0,0.4,0.8
0.8967785278268298,0.1032214721731702,0.5170152656207123,0.4829847343792877,360.0,1200.0,False,3760.0,0.0,0.9999999999999992,10,operational,48,10,0.4,0.8
0.9003240796659729,0.099675920334027,0.4891493006004693,0.5108506993995306,360.0,1250.0,False,3760.0,0.0,0.9999999999999992,01,operational,48,1,0.4,0.8
0.8888442434619195,0.1111557565380805,0.5170152656207123,0.4829847343792877,360.0,1290.0,False,3760.0,0.0,0.9999999999999992,11,operational,48,11,0.4,0.8
0.7629481640389381,0.2370518359610619,0.8562823335524294,0.1437176664475705,360.0,1950.0,False,3760.0,0.0,0.9999999999999992,00,operational,56,0,0.4,0.8
0.7541160030484498,0.2458839969515501,0.8854286528103235,0.1145713471896765,360.0,1950.0,False,3760.0,0.0,0.9999999999999992,10,operational,56,10,0.4,0.8
0.6768845810672381,0.3231154189327618,0.8562823335524294,0.1437176664475705,360.0,2340.0,False,3760.0,0.0,0.9999999999999992,01,operational,56,1,0.4,0.8
0.6301053507130661,0.3698946492869339,0.8854286528103235,0.1145713471896765,360.0,2290.0,False,3760.0,0.0,0.9999999999999992,11,operational,56,11,0.4,0.8
0.8872889840179681,0.1127110159820319,0.6365236798322815,0.3634763201677185,360.0,1120.0,False,3760.0,0.0,0.9999999999999992,00,operational,64,0,0.4,0.8
0.8813937105913273,0.1186062894086726,0.6702975428560307,0.3297024571439692,360.0,1120.0,False,3760.0,0.0,0.9999999999999992,10,operational,64,10,0.4,0.8
0.8865391187682712,0.1134608812317288,0.6365236798322815,0.3634763201677185,360.0,1140.0,False,3760.0,0.0,0.9999999999999992,01,operational,64,1,0.4,0.8
0.8800285824666032,0.1199714175333968,0.6702975428560307,0.3297024571439692,360.0,1150.0,False,3760.0,0.0,0.9999999999999992,11,operational,64,11,0.4,0.8
0.951051789769487,0.0489482102305129,0.4822389419758067,0.5177610580241933,360.0,750.0,False,3760.0,0.0,0.9999999999999992,00,operational,72,0,0.4,0.8
0.9462088378722878,0.0537911621277121,0.5452088858879864,0.4547911141120136,360.0,750.0,False,3760.0,0.0,0.9999999999999992,10,operational,72,10,0.4,0.8
0.948097840107476,0.051902159892524,0.4822389419758067,0.5177610580241933,360.0,800.0,False,3760.0,0.0,0.9999999999999992,01,operational,72,1,0.4,0.8
0.943069652256043,0.056930347743957,0.5452088858879864,0.4547911141120136,360.0,810.0,False,3760.0,0.0,0.9999999999999992,11,operational,72,11,0.4,0.8
0.8053447919148037,0.1946552080851963,0.7288298088817389,0.2711701911182611,250.0,1770.0,False,3760.0,0.0,0.9999999999999992,00,operational,80,0,0.4,0.8
0.7981464278056052,0.2018535721943948,0.7362623670599187,0.2637376329400813,250.0,1770.0,False,3760.0,0.0,0.9999999999999992,10,operational,80,10,0.4,0.8
0.7894753228460577,0.2105246771539423,0.7288298088817389,0.2711701911182611,250.0,1920.0,False,3760.0,0.0,0.9999999999999992,01,operational,80,1,0.4,0.8
0.7786447185840386,0.2213552814159614,0.7362623670599187,0.2637376329400813,250.0,1950.0,False,3760.0,0.0,0.9999999999999992,11,operational,80,11,0.4,0.8
0.9140201748741478,0.0859798251258522,0.4612712705241802,0.5387287294758197,360.0,1080.0,False,3760.0,0.0,0.9999999999999992,00,operational,88,0,0.4,0.8
0.9087235840815228,0.0912764159184773,0.475873626747985,0.5241263732520149,360.0,1080.0,False,3760.0,0.0,0.9999999999999992,10,operational,88,10,0.4,0.8
0.9093594740402824,0.0906405259597177,0.4612712705241802,0.5387287294758197,360.0,1130.0,False,3760.0,0.0,0.9999999999999992,01,operational,88,1,0.4,0.8
0.8982486332763171,0.1017513667236829,0.475873626747985,0.5241263732520149,360.0,1200.0,False,3760.0,0.0,0.9999999999999992,11,operational,88,11,0.4,0.8
0.8830023941902104,0.1169976058097895,0.5778928055774117,0.4221071944225882,360.0,1320.0,False,3760.0,0.0,0.9999999999999992,00,operational,96,0,0.4,0.8
0.8720923328123015,0.1279076671876985,0.6128808418253526,0.3871191581746473,360.0,1320.0,False,3760.0,0.0,0.9999999999999992,10,operational,96,10,0.4,0.8
0.8782997117160816,0.1217002882839184,0.5778928055774117,0.4221071944225882,360.0,1380.0,False,3760.0,0.0,0.9999999999999992,01,operational,96,1,0.4,0.8
0.8661312046753851,0.1338687953246149,0.6128808418253526,0.3871191581746473,360.0,1400.0,False,3760.0,0.0,0.9999999999999992,11,operational,96,11,0.4,0.8
0.8337748861252223,0.1662251138747776,0.5601607891213138,0.4398392108786861,360.0,1680.0,False,3760.0,0.0,0.9999999999999992,00,operational,104,0,0.4,0.8
0.8284288751631351,0.1715711248368648,0.5653036809082118,0.4346963190917882,360.0,1680.0,False,3760.0,0.0,0.9999999999999992,10,operational,104,10,0.4,0.8
0.8165345076743115,0.1834654923256885,0.5601607891213138,0.4398392108786861,360.0,1880.0,False,3760.0,0.0,0.9999999999999992,01,operational,104,1,0.4,0.8
0.8098006069639683,0.1901993930360317,0.5653036809082118,0.4346963190917882,360.0,1900.0,False,3760.0,0.0,0.9999999999999992,11,operational,104,11,0.4,0.8
0.9302236013837724,0.0697763986162276,0.4268289648881777,0.5731710351118223,360.0,920.0,False,3760.0,0.0,0.9999999999999992,00,operational,112,0,0.4,0.8
0.9260729554600756,0.0739270445399242,0.4457472200759708,0.5542527799240292,360.0,930.0,False,3760.0,0.0,0.9999999999999992,10,operational,112,10,0.4,0.8
0.9243346565192678,0.0756653434807321,0.4268289648881777,0.5731710351118223,360.0,1010.0,False,3760.0,0.0,0.9999999999999992,01,operational,112,1,0.4,0.8
0.9184877421730524,0.0815122578269477,0.4457472200759708,0.5542527799240292,360.0,1030.0,False,3760.0,0.0,0.9999999999999992,11,operational,112,11,0.4,0.8
0.8512407203608555,0.1487592796391444,0.7243442082804799,0.2756557917195201,280.0,1440.0,False,3760.0,0.0,0.9999999999999992,00,operational,120,0,0.4,0.8
0.8396038441024289,0.160396155897571,0.7865952344083714,0.2134047655916285,280.0,1440.0,False,3760.0,0.0,0.9999999999999992,10,operational,120,10,0.4,0.8
0.8330837728672174,0.1669162271327826,0.7243442082804799,0.2756557917195201,280.0,1640.0,False,3760.0,0.0,0.9999999999999992,01,operational,120,1,0.4,0.8
0.8064768645304325,0.1935231354695674,0.7865952344083714,0.2134047655916285,280.0,1620.0,False,3760.0,0.0,0.9999999999999992,11,operational,120,11,0.4,0.8
0.8964852652449874,0.1035147347550126,0.4943217539179453,0.5056782460820547,360.0,1250.0,False,3760.0,0.0,0.9999999999999992,00,operational,128,0,0.4,0.8
0.8909065401990305,0.1090934598009695,0.5085234691700715,0.4914765308299285,360.0,1250.0,False,3760.0,0.0,0.9999999999999992,10,operational,128,10,0.4,0.8
0.8770525590186464,0.1229474409813535,0.4943217539179453,0.5056782460820547,360.0,1490.0,False,3760.0,0.0,0.9999999999999992,01,operational,128,1,0.4,0.8
0.8723543990095904,0.1276456009904095,0.5085234691700715,0.4914765308299285,360.0,1490.0,False,3760.0,0.0,0.9999999999999992,11,operational,128,11,0.4,0.8
0.8792316780955225,0.1207683219044775,0.7413620307311475,0.2586379692688524,360.0,1160.0,False,3760.0,0.0,0.9999999999999992,00,operational,136,0,0.4,0.8
0.8730908064715726,0.1269091935284274,0.780076995472633,0.219923004527367,360.0,1170.0,False,3760.0,0.0,0.9999999999999992,10,operational,136,10,0.4,0.8
0.8748531318449162,0.1251468681550838,0.7413620307311475,0.2586379692688524,360.0,1220.0,False,3760.0,0.0,0.9999999999999992,01,operational,136,1,0.4,0.8
0.8671196300417194,0.1328803699582805,0.780076995472633,0.219923004527367,360.0,1240.0,False,3760.0,0.0,0.9999999999999992,11,operational,136,11,0.4,0.8
0.9555057849843052,0.0444942150156947,0.3695245767964482,0.6304754232035518,360.0,710.0,False,3760.0,0.0,0.9999999999999992,00,operational,144,0,0.4,0.8
0.9528687881125324,0.0471312118874674,0.3816058642804874,0.6183941357195126,360.0,710.0,False,3760.0,0.0,0.9999999999999992,10,operational,144,10,0.4,0.8
0.9524858761899078,0.0475141238100922,0.3695245767964482,0.6304754232035518,360.0,760.0,False,3760.0,0.0,0.9999999999999992,01,operational,144,1,0.4,0.8
0.9492062772774592,0.0507937227225406,0.3816058642804874,0.6183941357195126,360.0,770.0,False,3760.0,0.0,0.9999999999999992,11,operational,144,11,0.4,0.8
0.9514029297248744,0.0485970702751255,0.3859432746160139,0.614056725383986,360.0,690.0,False,3760.0,0.0,0.9999999999999992,00,operational,152,0,0.4,0.8
0.9490074480545564,0.0509925519454437,0.4021908221732727,0.5978091778267273,360.0,690.0,False,3760.0,0.0,0.9999999999999992,10,operational,152,10,0.4,0.8
0.947696513547682,0.0523034864523178,0.3859432746160139,0.614056725383986,360.0,730.0,False,3760.0,0.0,0.9999999999999992,01,operational,152,1,0.4,0.8
0.9426400935819172,0.0573599064180827,0.4021908221732727,0.5978091778267273,360.0,760.0,False,3760.0,0.0,0.9999999999999992,11,operational,152,11,0.4,0.8
0.8053348392076952,0.1946651607923047,0.7006717638875042,0.2993282361124958,360.0,1750.0,False,3760.0,0.0,0.9999999999999992,00,operational,160,0,0.4,0.8
0.7957554630828049,0.2042445369171951,0.7336918386433587,0.2663081613566412,360.0,1750.0,False,3760.0,0.0,0.9999999999999992,10,operational,160,10,0.4,0.8
0.778787856957631,0.221212143042369,0.7006717638875042,0.2993282361124958,360.0,1990.0,False,3760.0,0.0,0.9999999999999992,01,operational,160,1,0.4,0.8
0.7632582004897178,0.2367417995102821,0.7336918386433587,0.2663081613566412,360.0,2020.0,False,3760.0,0.0,0.9999999999999992,11,operational,160,11,0.4,0.8
0.8931362323401708,0.1068637676598291,0.63252372060409,0.36747627939591,360.0,1190.0,False,3760.0,0.0,0.9999999999999992,00,operational,168,0,0.4,0.8
0.8867631621356986,0.1132368378643013,0.6662212410230641,0.3337787589769359,360.0,1190.0,False,3760.0,0.0,0.9999999999999992,10,operational,168,10,0.4,0.8
0.8597843138719181,0.1402156861280818,0.63252372060409,0.36747627939591,360.0,1490.0,False,3760.0,0.0,0.9999999999999992,01,operational,168,1,0.4,0.8
0.8462533818936153,0.1537466181063846,0.6662212410230641,0.3337787589769359,360.0,1450.0,False,3760.0,0.0,0.9999999999999992,11,operational,168,11,0.4,0.8
0.9590229468365636,0.0409770531634362,0.3559770025599794,0.6440229974400206,360.0,650.0,False,3760.0,0.0,0.9999999999999992,00,operational,176,0,0.4,0.8
0.9562510799762424,0.0437489200237577,0.3735489521554339,0.6264510478445661,360.0,660.0,False,3760.0,0.0,0.9999999999999992,10,operational,176,10,0.4,0.8
0.9547563982971528,0.0452436017028471,0.3559770025599794,0.6440229974400206,360.0,750.0,False,3760.0,0.0,0.9999999999999992,01,operational,176,1,0.4,0.8
