replication,loss__delta_prop,loss__delta_rec,loss__total,loss__delta_int,Lambda__delta_prop,Lambda__delta_rec,Lambda__total,Lambda__delta_int,lock_in__delta_prop,lock_in__delta_rec,lock_in__total,lock_in__delta_int,any_censored,q_prop,kappa_prop,q_rec,kappa_rec
89,0.02083411224446488,0.08915119316815151,0.44766570421890656,0.33768039880629014,0.04884176010344177,0.0,0.04884176010344177,0.0,0.0,0.0,1.0,1.0,True,1.0,0.8,1.0,0.8
90,0.02173964307633809,0.031301573094143095,0.2575403713464809,0.2044991551759997,0.07307221802396863,0.0,0.07307221802396863,0.0,0.0,0.0,1.0,1.0,True,1.0,0.8,1.0,0.8
91,0.011877596334420315,0.04635741380738331,0.2827431726613915,0.22450816251958786,0.043524742529512106,0.0,0.043524742529512106,0.0,0.0,0.0,1.0,1.0,True,1.0,0.8,1.0,0.8
92,0.0022183850696542023,0.005166219700656602,0.010203097151531004,0.0028184923812202,0.0698364257756261,0.0,0.0698364257756261,0.0,0.0,0.0,0.0,0.0,False,1.0,0.8,1.0,0.8
93,0.016920336813430414,0.0430454482115209,0.316471593101479,0.2565058080765277,0.055098626105276716,0.0,0.055098626105276716,0.0,0.0,0.0,1.0,1.0,True,1.0,0.8,1.0,0.8
94,0.022448979344817904,0.10844271270230771,0.4862238833480199,0.3553321913008943,0.05813571645513205,0.0,0.05813571645513205,0.0,0.0,0.0,1.0,1.0,True,1.0,0.8,1.0,0.8
95,0.0287650232544292,0.1470532909866094,0.269547280603928,0.09372896636288941,0.05701930638143804,0.0,0.05701930638143804,0.0,0.0,1.0,1.0,0.0,True,1.0,0.8,1.0,0.8
96,0.022328152817698593,0.10064538349938962,0.5912449578985042,0.46827142158141594,0.09455144564112139,0.0,0.09455144564112139,0.0,0.0,0.0,1.0,1.0,True,1.0,0.8,1.0,0.8
97,0.009830013464212792,0.051275056802406585,0.5072559995253434,0.446150929258724,0.043108019153799804,0.0,0.043108019153799804,0.0,0.0,0.0,1.0,1.0,True,1.0,0.8,1.0,0.8
98,0.013436124743593902,0.013329416583744605,0.4209742026710157,0.3942086613436772,0.09305764353053841,1.1102230246251565e-16,0.09305764353053841,-1.1102230246251565e-16,0.0,0.0,1.0,1.0,True,1.0,0.8,1.0,0.8
99,0.017866817222799314,0.04020828755169009,0.4053876898528114,0.34731258507832197,0.06615050634331199,0.0,0.06615050634331199,0.0,0.0,0.0,1.0,1.0,True,1.0,0.8,1.0,0.8
100,0.022201055401130806,0.0308190468620001,0.6679012638711511,0.6148811616080202,0.11652266154393953,0.0,0.11652266154393953,0.0,0.0,0.0,1.0,1.0,True,1.0,0.8,1.0,0.8
101,0.011279130414980298,0.022804700260831298,0.23311340804723768,0.19902957737142607,0.07096117498645604,0.0,0.07096117498645604,0.0,0.0,0.0,1.0,1.0,True,1.0,0.8,1.0,0.8
102,0.023575681113793323,0.152529171444637,0.436440587262621,0.2603357347041907,0.029269423641820058,-8.315570454442422e-14,0.02926942364180829,7.138734048339757e-14,0.0,1.0,1.0,0.0,True,1.0,0.8,1.0,0.8
103,0.012788163851627392,0.019972658473755796,0.24550588440907598,0.2127450620836928,0.09944945448985498,0.0,0.09944945448985498,0.0,0.0,0.0,1.0,1.0,True,1.0,0.8,1.0,0.8
104,0.009610302082903713,0.0513793228220215,0.4734295041224696,0.4124398792175444,0.049965792355499694,0.0,0.049965792355499694,0.0,0.0,0.0,1.0,1.0,True,1.0,0.8,1.0,0.8
105,0.021450698191409823,0.19440311031287322,0.3477608257321055,0.13190701722782244,0.036965897517954094,0.0,0.036965897517954094,0.0,0.0,1.0,1.0,0.0,True,1.0,0.8,1.0,0.8
106,0.014523867708258809,0.05747493626988981,0.5135804856523354,0.44158168167418677,0.04480757507543531,0.0,0.04480757507543531,0.0,0.0,0.0,1.0,1.0,True,1.0,0.8,1.0,0.8
107,0.003252296286444401,0.0065444429541876015,0.0974904772106741,0.0876937379700421,0.05002955520457497,0.0,0.05002955520457497,0.0,0.0,0.0,1.0,1.0,True,1.0,0.8,1.0,0.8
108,0.0316303669378753,0.1366403328216491,0.4586029309429046,0.2903322311833802,0.06503978382577424,0.0,0.06503978382577424,0.0,0.0,1.0,1.0,0.0,True,1.0,0.8,1.0,0.8
109,0.024499168149498096,0.10190753252648968,0.19299340193153922,0.06658670125555144,0.06030501049572512,0.0,0.06030501049572512,0.0,0.0,0.0,1.0,1.0,True,1.0,0.8,1.0,0.8
110,0.026465735384423483,0.1553686824618249,0.4503010946414601,0.26846667679521174,0.040842513550432,0.0,0.040842513550432,0.0,0.0,0.0,1.0,1.0,True,1.0,0.8,1.0,0.8
111,0.01311330558355911,0.032223436857357804,0.14320129800520903,0.09786455556429212,0.12835581979491262,0.0,0.12835581979491262,0.0,0.0,0.0,1.0,1.0,True,1.0,0.8,1.0,0.8
112,0.020306360629394893,0.0329703387195692,0.3298913591650447,0.2766146598160806,0.12194108421960514,0.0,0.12194108421960514,0.0,0.0,0.0,1.0,1.0,True,1.0,0.8,1.0,0.8
113,0.013128612550426105,0.05984638135330911,0.4673792287134273,0.3944042348096921,0.03784193286530735,0.0,0.03784193286530735,0.0,0.0,0.0,1.0,1.0,True,1.0,0.8,1.0,0.8
114,0.019318768719946505,0.043012943164838696,0.5777904245947005,0.5154587127099153,0.1857663876541329,0.0,0.1857663876541329,0.0,0.0,0.0,1.0,1.0,True,1.0,0.8,1.0,0.8
115,0.008286198886194002,0.020918874531390103,0.37492865077479465,0.3457235773572106,0.05040597288841592,0.0,0.05040597288841592,0.0,0.0,0.0,1.0,1.0,True,1.0,0.8,1.0,0.8
116,0.019797550478157788,0.036012393000847895,0.07066598466240859,0.014856041183402904,0.09052693743440099,0.0,0.09052693743440099,0.0,0.0,0.0,0.0,0.0,False,1.0,0.8,1.0,0.8
117,0.0390445344793266,0.12951541252081017,0.5979823694555186,0.4294224224553818,0.12839649246300433,0.0,0.12839649246300433,0.0,0.0,0.0,1.0,1.0,True,1.0,0.8,1.0,0.8
118,0.012575009829003017,0.05438179924839222,0.5114186800809324,0.4444618710035372,0.0439203755189298,0.0,0.0439203755189298,0.0,0.0,0.0,1.0,1.0,True,1.0,0.8,1.0,0.8
119,0.01816608020877092,0.11697686589550349,0.39102298773098587,0.25588004162671146,0.020982172055821202,0.0,0.020982172055821202,0.0,0.0,0.0,1.0,1.0,True,1.0,0.8,1.0,0.8
120,0.0343870139012723,0.0327142056992262,0.6048157553485046,0.5377145357480061,0.14032341519726987,0.0,0.14032341519726987,0.0,0.0,0.0,1.0,1.0,True,1.0,0.8,1.0,0.8
121,0.0252321370847447,0.04599263505767509,0.38754170129224164,0.31631692914982185,0.10952625391883858,0.0,0.10952625391883858,0.0,0.0,0.0,1.0,1.0,True,1.0,0.8,1.0,0.8
122,0.0159512326435223,0.04116232889001861,0.2941054017211021,0.23699184018756123,0.06727243487082468,0.0,0.06727243487082468,0.0,0.0,0.0,1.0,1.0,True,1.0,0.8,1.0,0.8
123,0.013323635157077102,0.055166102135590006,0.46865512670232046,0.4001653894096533,0.035645439832971304,0.0,0.035645439832971304,0.0,0.0,0.0,1.0,1.0,True,1.0,0.8,1.0,0.8
124,0.006733113864656803,0.018201400528976397,0.025904805728342,0.0009702913347088005,0.055008657228869606,0.0,0.055008657228869606,0.0,0.0,0.0,0.0,0.0,False,1.0,0.8,1.0,0.8
125,0.0034595810414524003,0.0029456424186981994,0.0097964001481001,0.0033911766879495004,0.14574364657718297,0.0,0.14574364657718297,0.0,0.0,0.0,0.0,0.0,False,1.0,0.8,1.0,0.8
126,0.0182959856821599,0.0649536388709753,0.2814723132724638,0.1982226887193286,0.054186145413824216,0.0,0.054186145413824216,0.0,0.0,0.0,1.0,1.0,True,1.0,0.8,1.0,0.8
127,0.009254342092992099,0.026364180716034302,0.39288280309857737,0.357264280289551,0.05932079233627341,-1.1102230246251565e-16,0.05932079233627341,1.1102230246251565e-16,0.0,0.0,1.0,1.0,True,1.0,0.8,1.0,0.8
128,0.006634513602731804,0.009887386994486803,0.0286257769746025,0.012103876377383894,0.1229412801197699,0.0,0.1229412801197699,0.0,0.0,0.0,0.0,0.0,False,1.0,0.8,1.0,0.8
129,0.0088203237695101,0.021860256861835292,0.0530746793724219,0.022394098741076507,0.059911879264139434,0.0,0.059911879264139434,0.0,0.0,0.0,0.0,0.0,False,1.0,0.8,1.0,0.8
130,0.020554802510636905,0.0592918527373551,0.7044759482106869,0.6246292929626949,0.17392915090969585,0.0,0.17392915090969585,0.0,0.0,0.0,1.0,1.0,True,1.0,0.8,1.0,0.8
131,0.02660537497122628,0.1027715354613753,0.5411759708798516,0.41179906044725,0.038442524858669835,0.0,0.038442524858669835,0.0,0.0,0.0,1.0,1.0,True,1.0,0.8,1.0,0.8
132,0.002239905247017001,0.0074835551671684,0.3118773475440787,0.3021538871298933,0.039126310349789584,0.0,0.039126310349789584,0.0,0.0,0.0,1.0,1.0,True,1.0,0.8,1.0,0.8
133,0.0023627674964904963,0.014361516743946097,0.0988605705613696,0.082136286320933,0.00560769257676369,0.0,0.00560769257676369,0.0,0.0,0.0,1.0,1.0,True,1.0,0.8,1.0,0.8
134,0.027037614166059598,0.10072512620979401,0.3492898572871826,0.22152711691132898,0.08384524505095292,0.0,0.08384524505095292,0.0,0.0,0.0,1.0,1.0,True,1.0,0.8,1.0,0.8
135,0.01600743487565459,0.04889190510036259,0.4412364636511753,0.37633712367515815,0.0759802360842925,0.0,0.0759802360842925,0.0,0.0,0.0,1.0,1.0,True,1.0,0.8,1.0,0.8
136,0.012272029176173496,0.04204127459671041,0.273641636440901,0.2193283326680171,0.03404680081594258,0.0,0.03404680081594258,0.0,0.0,0.0,1.0,1.0,True,1.0,0.8,1.0,0.8
137,0.008617007738107502,0.02230508315210271,0.4187419425281357,0.3878198516379255,0.03766206590106691,0.0,0.03766206590106691,0.0,0.0,0.0,1.0,1.0,True,1.0,0.8,1.0,0.8
138,0.0036686004017833992,0.002197331988620599,0.009279627177152798,0.0034136947867488,0.03151119497560023,0.0,0.03151119497560023,0.0,0.0,0.0,0.0,0.0,False,1.0,0.8,1.0,0.8
139,0.022922776963535,0.013279687887768399,0.1532440006466404,0.11704153579533699,0.18392038940595212,0.0,0.18392038940595212,0.0,0.0,0.0,1.0,1.0,True,1.0,0.8,1.0,0.8
140,0.024858592220562886,0.15027865834352863,0.5189413755769702,0.3438041250128787,0.027623694001876697,0.0,0.027623694001876697,0.0,0.0,0.0,1.0,1.0,True,1.0,0.8,1.0,0.8
141,0.026858102537224593,0.15258557033753678,0.5715788756092959,0.39213520273453456,0.06223501922634056,0.0,0.06223501922634056,0.0,0.0,0.0,1.0,1.0,True,1.0,0.8,1.0,0.8
142,0.012914767270680305,0.015844360787961802,0.22869890668743018,0.19993977862878806,0.1196529447127031,0.0,0.1196529447127031,0.0,0.0,0.0,1.0,1.0,True,1.0,0.8,1.0,0.8
143,0.021463440242664222,0.11063818619409932,0.48418379028025693,0.3520821638434934,0.024873809041158657,0.0,0.024873809041158657,0.0,0.0,0.0,1.0,1.0,True,1.0,0.8,1.0,0.8
144,0.005063386091878799,0.021000604347427287,0.34134364573365067,0.3152796552943446,0.030791376976831986,0.0,0.030791376976831986,0.0,0.0,0.0,1.0,1.0,True,1.0,0.8,1.0,0.8
145,0.024381218341024996,0.05973101260092489,0.5533384119601863,0.4692261810182364,0.1460468086828819,0.0,0.1460468086828819,0.0,0.0,0.0,1.0,1.0,True,1.0,0.8,1.0,0.8
146,0.018466179658354995,0.021990296778155602,0.3352563039057831,0.29479982746927247,0.11043481026551061,0.0,0.11043481026551061,0.0,0.0,0.0,1.0,1.0,True,1.0,0.8,1.0,0.8
147,0.01542129072277669,0.0355505503115468,0.5492602702920717,0.49828842925774824,0.09620679978002133,0.0,0.09620679978002133,0.0,0.0,0.0,1.0,1.0,True,1.0,0.8,1.0,0.8
148,0.01904006334071069,0.0333530445337632,0.2717250068254684,0.21933189895099453,0.10351566594968964,0.0,0.10351566594968964,0.0,0.0,0.0,1.0,1.0,True,1.0,0.8,1.0,0.8
149,0.011943251996031495,0.03599172311666782,0.43798239933090444,0.3900474242182051,0.02446905740552041,0.0,0.02446905740552041,0.0,0.0,0.0,1.0,1.0,True,1.0,0.8,1.0,0.8
150,0.020523042967647814,0.0714831865106505,0.43404420711172775,0.3420379776334294,0.029967557282269408,0.0,0.029967557282269408,0.0,0.0,0.0,1.0,1.0,True,1.0,0.8,1.0,0.8
151,0.0,0.022256737648345494,0.022256737648345494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.8,1.0,0.8
152,0.006457065755171701,0.0061197065460495,0.3068813781105846,0.2943046058093634,0.1700719576677178,0.0,0.17007195766771768,-1.1102230246251565e-16,0.0,0.0,1.0,1.0,True,1.0,0.8,1.0,0.8
153,0.029372774070752103,0.029007515811739992,0.3588081771063476,0.3004278872238555,0.1015221367342446,0.0,0.1015221367342446,0.0,0.0,0.0,1.0,1.0,True,1.0,0.8,1.0,0.8
154,0.01546135361404491,0.060325923952849414,0.526484775708993,0.4506974981420987,0.06209225110625016,0.0,0.06209225110625016,0.0,0.0,0.0,1.0,1.0,True,1.0,0.8,1.0,0.8
155,0.00026354767717309824,0.014750745253898592,0.012414104723449199,-0.002600188207622492,0.0003271212838766857,0.0,0.0003271212838766857,0.0,0.0,0.0,0.0,0.0,False,1.0,0.8,1.0,0.8
156,0.009483290301617098,0.0717435257133717,0.46003755815872016,0.37881074214373134,0.024012308713413644,0.0,0.024012308713413644,0.0,0.0,0.0,1.0,1.0,True,1.0,0.8,1.0,0.8
157,0.0018722267873205953,0.006465391422301896,0.0047386432337359966,-0.0035989749758864945,0.0062781166519512155,0.0,0.0062781166519512155,0.0,0.0,0.0,0.0,0.0,False,1.0,0.8,1.0,0.8
158,0.013930941956625503,0.0446062843590776,0.049998753140434504,-0.008538473175268596,0.06676895872397581,0.0,0.06676895872397581,0.0,0.0,0.0,0.0,0.0,False,1.0,0.8,1.0,0.8
159,0.0069938015823265975,0.0165833974198858,0.10003829821439209,0.0764610992121797,0.07662808308458358,0.0,0.07662808308458358,0.0,0.0,0.0,1.0,1.0,True,1.0,0.8,1.0,0.8
160,0.0166892717052734,0.1229914518504652,0.5846416521103547,0.444960928554616,0.06929094665819546,0.0,0.06929094665819546,0.0,0.0,0.0,1.0,1.0,True,1.0,0.8,1.0,0.8
161,0.02452042488562367,0.16207868803994313,0.33929415888488473,0.15269504595931793,0.013847076379064793,0.0,0.013847076379064793,0.0,0.0,1.0,1.0,0.0,True,1.0,0.8,1.0,0.8
162,0.012165234990004797,0.0686158638591183,0.34300688645510935,0.26222578760598625,0.061857903435631134,0.0,0.061857903435631134,0.0,0.0,0.0,1.0,1.0,True,1.0,0.8,1.0,0.8
163,0.020780839767022496,0.14191167236677832,0.5030492967191689,0.34035678458536806,0.04409438333756588,0.0,0.04409438333756588,0.0,0.0,0.0,1.0,1.0,True,1.0,0.8,1.0,0.8
164,0.006513840749104688,0.058035791334298606,0.2139593816885712,0.1494097496051679,0.02469312203697549,0.0,0.02469312203697549,0.0,0.0,0.0,1.0,1.0,True,1.0,0.8,1.0,0.8
165,0.018585316099239108,0.07180759601662612,0.504164994039969,0.41377208192410375,0.03777803128644508,0.0,0.03777803128644508,0.0,0.0,0.0,1.0,1.0,True,1.0,0.8,1.0,0.8
166,0.033486532921568,0.1027070595594109,0.5457595281017178,0.4095659356207389,0.06809116040011942,0.0,0.06809116040011942,0.0,0.0,0.0,1.0,1.0,True,1.0,0.8,1.0,0.8
167,0.01828569540204089,0.04628208582406988,0.5067323532559775,0.44216457202986675,0.0899646954675708,0.0,0.0899646954675708,0.0,0.0,0.0,1.0,1.0,True,1.0,0.8,1.0,0.8
168,0.015814488929602397,0.027638726277675996,0.1477899399235387,0.10433672471626032,0.1242677123123106,0.0,0.1242677123123106,0.0,0.0,0.0,1.0,1.0,True,1.0,0.8,1.0,0.8
169,0.024649916890121693,0.07964493410587051,0.5102661598557876,0.4059713088597954,0.08867199516540902,0.0,0.08867199516540902,0.0,0.0,0.0,1.0,1.0,True,1.0,0.8,1.0,0.8
170,0.03572289505674639,0.06785450697688611,0.6011008040730852,0.49752340203945267,0.11615935991177029,0.0,0.11615935991177029,0.0,0.0,0.0,1.0,1.0,True,1.0,0.8,1.0,0.8
171,0.0101004197810739,0.05503364784363329,0.2725388558423134,0.20740478821760622,0.036409998895385876,0.0,0.036409998895385876,0.0,0.0,0.0,1.0,1.0,True,1.0,0.8,1.0,0.8
172,0.008304215100545798,0.054567023842174295,0.3240640490425448,0.26119281009982476,0.030328048156779586,0.0,0.030328048156779586,0.0,0.0,0.0,1.0,1.0,True,1.0,0.8,1.0,0.8
173,0.016943087947901406,0.051116240442276514,0.45081491386536804,0.3827555854751901,0.08832953176143044,0.0,0.08832953176143044,0.0,0.0,0.0,1.0,1.0,True,1.0,0.8,1.0,0.8
174,0.013866100320572707,0.0196185411534276,0.35013291956186077,0.31664827808786045,0.09205209109236123,0.0,0.09205209109236123,0.0,0.0,0.0,1.0,1.0,True,1.0,0.8,1.0,0.8
175,0.018996127839759985,0.0738721300204814,0.4970562635510123,0.40418800569077085,0.034463719537335846,0.0,0.034463719537335846,0.0,0.0,0.0,1.0,1.0,True,1.0,0.8,1.0,0.8
176,0.012480002434896303,0.027037639472474104,0.18913454712019673,0.14961690521282633,0.09566109249306926,0.0,0.09566109249306926,0.0,0.0,0.0,1.0,1.0,True,1.0,0.8,1.0,0.8
177,0.007743361028511309,0.03933599953055292,0.084683822426596,0.037604461867531774,0.022849948310812607,0.0,0.022849948310812607,0.0,0.0,0.0,1.0,1.0,True,1.0,0.8,1.0,0.8
178,0.022985852223618097,0.1062308525254303,0.3236765922373736,0.1944598874883252,0.0777185195485155,0.0,0.0777185195485155,0.0,0.0,0.0,1.0,1.0,True,1.0,0.8,1.0,0.8
179,0.017692533460126295,0.0665796479449176,0.4898316391679015,0.4055594577628576,0.045910423860131555,0.0,0.045910423860131555,0.0,0.0,0.0,1.0,1.0,True,1.0,0.8,1.0,0.8
180,0.010127965560350699,0.033632282528726395,0.21320973387237688,0.16944948578329977,0.030230373134206456,0.0,0.030230373134206456,0.0,0.0,0.0,1.0,1.0,True,1.0,0.8,1.0,0.8
181,0.006686073554587099,0.011393642128389898,0.09760601800781389,0.0795263023248369,0.06277145893995761,0.0,0.06277145893995761,0.0,0.0,0.0,1.0,1.0,True,1.0,0.8,1.0,0.8
182,0.019539629532524222,0.09108714818656519,0.48066599172161906,0.3700392140025297,0.05911598088896941,0.0,0.05911598088896941,0.0,0.0,0.0,1.0,1.0,True,1.0,0.8,1.0,0.8
183,0.015814228296213623,0.1306270727868157,0.3983312451349874,0.2518899440519581,0.006003995262084838,0.0,0.006003995262084838,0.0,0.0,0.0,1.0,1.0,True,1.0,0.8,1.0,0.8
184,0.022312834473002696,0.10750005188260262,0.4642372619347318,0.3344243755791265,0.05036874393392954,0.0,0.05036874393392954,0.0,0.0,0.0,1.0,1.0,True,1.0,0.8,1.0,0.8
185,0.029527781884320398,0.10384875281599087,0.3002622352136954,0.16688570051338408,0.07995593358735364,0.0,0.07995593358735364,0.0,0.0,0.0,1.0,1.0,True,1.0,0.8,1.0,0.8
186,0.017238377357321116,0.0936126427529253,0.14483968664698763,0.03398866653674121,0.040635383053068796,0.0,0.040635383053068796,0.0,0.0,0.0,1.0,1.0,True,1.0,0.8,1.0,0.8
187,0.024063904045780682,0.08575717959412249,0.33338151383579817,0.223560430195895,0.009469472155999692,0.0,0.009469472155999692,0.0,0.0,1.0,1.0,0.0,True,1.0,0.8,1.0,0.8
188,0.012887029998222804,0.0255182110788158,0.3416317577651212,0.30322651668808265,0.082765497042746,0.0,0.082765497042746,0.0,0.0,0.0,1.0,1.0,True,1.0,0.8,1.0,0.8
189,0.012463835997471806,0.07460103466086021,0.32044012142281814,0.23337525076448612,0.037077367556834884,0.0,0.037077367556834884,0.0,0.0,0.0,1.0,1.0,True,1.0,0.8,1.0,0.8
190,0.017192279215718087,0.1296236158052391,0.5188219536886433,0.3720060586676861,0.16313910740725335,0.0,0.16313910740725335,0.0,0.0,0.0,1.0,1.0,True,1.0,0.8,1.0,0.8
191,0.009186484600443495,0.027627889732732808,0.3717005057686059,0.33488613143542967,0.0595324737579741,0.0,0.0595324737579741,0.0,0.0,0.0,1.0,1.0,True,1.0,0.8,1.0,0.8
192,0.018044691646580735,0.1361528384870605,0.29223475142682237,0.13803722129318113,0.017734450573837823,0.0,0.017734450573837823,0.0,0.0,1.0,1.0,0.0,True,1.0,0.8,1.0,0.8
193,0.032507977264341875,0.09221096145743388,0.4215138617231279,0.29679492300135213,0.09536769031774384,0.0,0.09536769031774384,0.0,0.0,0.0,1.0,1.0,True,1.0,0.8,1.0,0.8
194,0.03793338418390724,0.1534142367581388,0.4342776687448737,0.24293004780282768,0.06976688861114322,0.0,0.06976688861114322,0.0,0.0,0.0,1.0,1.0,True,1.0,0.8,1.0,0.8
195,0.027443737979102822,0.1599177581610961,0.4924841765727732,0.3051226804325743,0.01624798095501634,0.0,0.01624798095501634,0.0,0.0,1.0,1.0,0.0,True,1.0,0.8,1.0,0.8
196,0.032016449426064825,0.12335110296135601,0.5870729698900901,0.4317054175026692,0.10300489063406215,0.0,0.10300489063406215,0.0,0.0,0.0,1.0,1.0,True,1.0,0.8,1.0,0.8
197,0.01071633100921629,0.06142231364177389,0.35851628953621995,0.28637764488522977,0.023040580340462524,0.0,0.023040580340462524,0.0,0.0,0.0,1.0,1.0,True,1.0,0.8,1.0,0.8
198,0.009246400025808794,0.024029357812936906,0.1077024561454922,0.0744266983067465,0.052347707494209084,0.0,0.052347707494209084,0.0,0.0,0.0,1.0,1.0,True,1.0,0.8,1.0,0.8
199,0.0124460652944762,0.0819082760425171,0.5014657026630549,0.40711136132606157,0.022331668016065565,0.0,0.022331668016065565,0.0,0.0,0.0,1.0,1.0,True,1.0,0.8,1.0,0.8
0,0.05078650510432489,0.027475756001633406,0.4529234794351594,0.3746612183292011,0.16470505924412354,0.0,0.16470505924412354,0.0,0.0,0.0,1.0,1.0,True,1.0,1.0,1.0,1.0
1,0.02020895525374511,0.060582294175984513,0.4396829671415358,0.35889171771180617,0.03487326419339987,0.0,0.03487326419339987,0.0,0.0,0.0,1.0,1.0,True,1.0,1.0,1.0,1.0
2,0.016893171579463406,0.049308456400999,0.5055622922072727,0.43936066422681025,0.03400561894758036,0.0,0.03400561894758036,0.0,0.0,0.0,1.0,1.0,True,1.0,1.0,1.0,1.0
3,0.011873830189302902,0.004011203577720203,0.3337266770164122,0.31784164324938907,0.09162740219943077,0.0,0.09162740219943077,0.0,0.0,0.0,1.0,1.0,True,1.0,1.0,1.0,1.0
4,0.021388380263845513,0.06937651892888322,0.5574884133381942,0.46672351414546553,0.0638272873529071,0.0,0.0638272873529071,0.0,0.0,0.0,1.0,1.0,True,1.0,1.0,1.0,1.0
5,0.0011424535627671002,0.0014618032516363014,0.0034751831728224002,0.0008709263584189986,0.013343385708406708,0.0,0.013343385708406708,0.0,0.0,0.0,0.0,0.0,False,1.0,1.0,1.0,1.0
6,0.0251575049156966,0.12584796783667382,0.39494040236742567,0.24393492961505528,0.04449231591752745,0.0,0.04449231591752745,0.0,0.0,0.0,1.0,1.0,True,1.0,1.0,1.0,1.0
7,0.02680310254960079,0.04442863311727599,0.5870599584224329,0.5158282227555561,0.28939612133860104,0.0,0.28939612133860104,0.0,0.0,0.0,1.0,1.0,True,1.0,1.0,1.0,1.0
8,0.009235265671989693,0.015641694613567195,0.1794683566426742,0.15459139635711733,0.0681861816690369,0.0,0.0681861816690369,0.0,0.0,0.0,1.0,1.0,True,1.0,1.0,1.0,1.0
9,0.003216611656409199,0.027303820675299503,0.20241510635768406,0.17189467402597536,0.03626370582908178,0.0,0.03626370582908178,0.0,0.0,0.0,1.0,1.0,True,1.0,1.0,1.0,1.0
10,0.007630864252909604,0.008514806353914203,0.2665061423049714,0.25036047169814757,0.11010337801337938,0.0,0.11010337801337938,0.0,0.0,0.0,1.0,1.0,True,1.0,1.0,1.0,1.0
11,0.0504656538854838,0.09061514369632012,0.42222824909101125,0.28114745150920734,0.07558880739782547,0.0,0.07558880739782547,0.0,0.0,1.0,1.0,0.0,True,1.0,1.0,1.0,1.0
12,0.03241630444973581,0.11147450853540122,0.5912406245056997,0.44734981152056275,0.08506776720569453,0.0,0.08506776720569453,0.0,0.0,0.0,1.0,1.0,True,1.0,1.0,1.0,1.0
13,0.0085639066263562,0.0107885312014286,0.17276343897707,0.1534110011492852,0.1168484652815423,0.0,0.1168484652815423,0.0,0.0,0.0,1.0,1.0,True,1.0,1.0,1.0,1.0
14,0.014438995882549696,0.025546327777008104,0.25864378999846693,0.21865846633890912,0.08112077320273137,0.0,0.08112077320273137,0.0,0.0,0.0,1.0,1.0,True,1.0,1.0,1.0,1.0
15,0.0159195659900171,0.022356905428949393,0.1104138043480481,0.07213733292908162,0.09303466959471723,0.0,0.09303466959471723,0.0,0.0,0.0,1.0,1.0,True,1.0,1.0,1.0,1.0
16,0.0705863350975337,0.14067756113470287,0.49694011380940745,0.2856762175771709,0.11398830469113319,0.0,0.11398830469113319,0.0,0.0,1.0,1.0,0.0,True,1.0,1.0,1.0,1.0
17,0.019143947778517897,0.03436946588474349,0.5088361106555894,0.455322696992328,0.051538809344254144,0.0,0.051538809344254144,0.0,0.0,0.0,1.0,1.0,True,1.0,1.0,1.0,1.0
18,0.0175725601664362,0.03257970673411219,0.2831136380416579,0.23296137114110949,0.06221521558528548,0.0,0.06221521558528548,0.0,0.0,0.0,1.0,1.0,True,1.0,1.0,1.0,1.0
19,0.04283029575939701,0.2249578611176556,0.45363952889664616,0.18585137201959356,0.06094750754455569,0.0,0.06094750754455569,0.0,0.0,1.0,1.0,0.0,True,1.0,1.0,1.0,1.0
20,0.023874475204260198,0.07223335936372591,0.5261754738005585,0.4300676392325724,0.06673652850876532,0.0,0.06673652850876532,0.0,0.0,0.0,1.0,1.0,True,1.0,1.0,1.0,1.0
21,0.009776900140217593,0.0862191157833134,0.24125525713371299,0.145259241210182,0.026275684507303554,0.0,0.026275684507303554,0.0,0.0,0.0,1.0,1.0,True,1.0,1.0,1.0,1.0
22,0.018576897816749996,0.07784069139915399,0.5725242128532414,0.4761066236373374,0.08989946055710574,0.0,0.08989946055710574,0.0,0.0,0.0,1.0,1.0,True,1.0,1.0,1.0,1.0
23,0.0078278445995821,0.0216406807748483,0.3580910363004744,0.328622510926044,0.04402073103301385,0.0,0.04402073103301385,0.0,0.0,0.0,1.0,1.0,True,1.0,1.0,1.0,1.0
24,0.01897730962103361,0.0671478990257687,0.6898307893640467,0.6037055807172444,0.10827244499431465,0.0,0.10827244499431465,0.0,0.0,0.0,1.0,1.0,True,1.0,1.0,1.0,1.0
25,0.0176583219283621,0.007987761944323199,0.304366886472361,0.2787208025996757,0.0669996279725697,0.0,0.0669996279725697,0.0,0.0,0.0,1.0,1.0,True,1.0,1.0,1.0,1.0
26,0.013222188957206296,0.010157136223480398,0.3283692729328921,0.3049899477522054,0.1164834370321029,0.0,0.1164834370321029,0.0,0.0,0.0,1.0,1.0,True,1.0,1.0,1.0,1.0
27,0.012675054715332798,0.05792206551848479,0.3691270928807528,0.2985299726469352,0.056689767721663564,0.0,0.056689767721663564,0.0,0.0,0.0,1.0,1.0,True,1.0,1.0,1.0,1.0
28,0.025892764047587086,0.040051153188620486,0.44435646751232616,0.37841255027611853,0.049450992548839445,0.0,0.049450992548839445,0.0,0.0,0.0,1.0,1.0,True,1.0,1.0,1.0,1.0
29,0.011182885186770408,0.03963857348618831,0.4572121146616936,0.40639065598873486,0.03924048215154019,0.0,0.03924048215154019,0.0,0.0,0.0,1.0,1.0,True,1.0,1.0,1.0,1.0
