R,loss,Lambda,F_min,t_min,T_rec,T_rec_censored,T_rec_bound,lock_in,F_end,arm,indicator,replication,access_threshold,kappa,T_eval
0.8855281059014657,0.1144718940985343,0.5278271909665061,0.4721728090334939,360.0,1210.0,False,3760.0,0.0,0.9999999999999992,00,operational,126,0.3,0.5,4000.0
0.8780340808352363,0.1219659191647637,0.536076030930015,0.463923969069985,360.0,1210.0,False,3760.0,0.0,0.9999999999999992,10,operational,126,0.3,0.5,4000.0
0.8785098017552914,0.1214901982447086,0.5278271909665061,0.4721728090334939,360.0,1290.0,False,3760.0,0.0,0.9999999999999992,01,operational,126,0.3,0.5,4000.0
0.8683714091123726,0.1316285908876273,0.536076030930015,0.463923969069985,360.0,1310.0,False,3760.0,0.0,0.9999999999999992,11,operational,126,0.3,0.5,4000.0
0.8792316780955225,0.1207683219044775,0.7413620307311475,0.2586379692688524,360.0,1160.0,False,3760.0,0.0,0.9999999999999992,00,operational,136,0.3,0.5,4000.0
0.8711973674649937,0.1288026325350063,0.7879401207205752,0.2120598792794248,360.0,1180.0,False,3760.0,0.0,0.9999999999999992,10,operational,136,0.3,0.5,4000.0
0.8769479220311841,0.1230520779688159,0.7413620307311475,0.2586379692688524,360.0,1190.0,False,3760.0,0.0,0.9999999999999992,01,operational,136,0.3,0.5,4000.0
0.8677552575801551,0.1322447424198448,0.7879401207205752,0.2120598792794248,360.0,1220.0,False,3760.0,0.0,0.9999999999999992,11,operational,136,0.3,0.5,4000.0
0.9709163721683934,0.0290836278316065,0.3147825015592022,0.6852174984407978,360.0,510.0,False,3760.0,0.0,0.9999999999999992,00,operational,146,0.3,0.5,4000.0
0.9673889636714228,0.0326110363285772,0.3582206548967258,0.6417793451032742,360.0,510.0,False,3760.0,0.0,0.9999999999999992,10,operational,146,0.3,0.5,4000.0
0.9698241162720892,0.0301758837279108,0.3147825015592022,0.6852174984407978,360.0,530.0,False,3760.0,0.0,0.9999999999999992,01,operational,146,0.3,0.5,4000.0
0.9653435036534735,0.0346564963465264,0.3582206548967258,0.6417793451032742,360.0,540.0,False,3760.0,0.0,0.9999999999999992,11,operational,146,0.3,0.5,4000.0
0.8529374827201311,0.1470625172798688,0.6376369038261525,0.3623630961738475,360.0,1460.0,False,3760.0,0.0,0.9999999999999992,00,operational,156,0.3,0.5,4000.0
0.8420615019792417,0.1579384980207583,0.6890443741029234,0.3109556258970766,360.0,1460.0,False,3760.0,0.0,0.9999999999999992,10,operational,156,0.3,0.5,4000.0
0.8369942548947561,0.1630057451052439,0.6376369038261525,0.3623630961738475,360.0,1600.0,False,3760.0,0.0,0.9999999999999992,01,operational,156,0.3,0.5,4000.0
0.8246126736590204,0.1753873263409796,0.6890443741029234,0.3109556258970766,360.0,1620.0,False,3760.0,0.0,0.9999999999999992,11,operational,156,0.3,0.5,4000.0
0.7458703950901923,0.2541296049098077,0.9063203925809574,0.0936796074190425,360.0,1930.0,False,3760.0,0.0,0.9999999999999992,00,operational,166,0.3,0.5,4000.0
0.7298537126252943,0.2701462873747057,0.9533839040472212,0.0466160959527788,360.0,1940.0,False,3760.0,0.0,0.9999999999999992,10,operational,166,0.3,0.5,4000.0
0.7029708494372577,0.2970291505627422,0.9063203925809574,0.0936796074190425,360.0,2220.0,False,3760.0,0.0,0.9999999999999992,01,operational,166,0.3,0.5,4000.0
0.6801137817808555,0.3198862182191445,0.9533839040472212,0.0466160959527788,360.0,2250.0,False,3760.0,0.0,0.9999999999999992,11,operational,166,0.3,0.5,4000.0
0.9590229468365636,0.0409770531634362,0.3559770025599794,0.6440229974400206,360.0,650.0,False,3760.0,0.0,0.9999999999999992,00,operational,176,0.3,0.5,4000.0
0.9553249491520502,0.0446750508479497,0.3784833081187863,0.6215166918812137,360.0,660.0,False,3760.0,0.0,0.9999999999999992,10,operational,176,0.3,0.5,4000.0
0.9539025628549824,0.0460974371450176,0.3559770025599794,0.6440229974400206,360.0,730.0,False,3760.0,0.0,0.9999999999999992,01,operational,176,0.3,0.5,4000.0
0.9492776223815774,0.0507223776184225,0.3784833081187863,0.6215166918812137,360.0,740.0,False,3760.0,0.0,0.9999999999999992,11,operational,176,0.3,0.5,4000.0
0.891014835439341,0.1089851645606589,0.5097246802738447,0.4902753197261554,360.0,1210.0,False,3760.0,0.0,0.9999999999999992,00,operational,186,0.3,0.5,4000.0
0.8849091736565858,0.1150908263434141,0.5145025827122289,0.485497417287771,360.0,1210.0,False,3760.0,0.0,0.9999999999999992,10,operational,186,0.3,0.5,4000.0
0.8905902468324961,0.1094097531675039,0.5097246802738447,0.4902753197261554,360.0,1220.0,False,3760.0,0.0,0.9999999999999992,01,operational,186,0.3,0.5,4000.0
0.8837343824290315,0.1162656175709685,0.5145025827122289,0.485497417287771,360.0,1230.0,False,3760.0,0.0,0.9999999999999992,11,operational,186,0.3,0.5,4000.0
0.8825318416659075,0.1174681583340925,0.4970110317850357,0.5029889682149643,360.0,1270.0,False,3760.0,0.0,0.9999999999999992,00,operational,196,0.3,0.5,4000.0
0.8780609031806741,0.1219390968193259,0.502781885431357,0.4972181145686429,360.0,1270.0,False,3760.0,0.0,0.9999999999999992,10,operational,196,0.3,0.5,4000.0
0.871622964921142,0.128377035078858,0.4970110317850357,0.5029889682149643,360.0,1390.0,False,3760.0,0.0,0.9999999999999992,01,operational,196,0.3,0.5,4000.0
0.8644502568702419,0.1355497431297581,0.502781885431357,0.4972181145686429,360.0,1410.0,False,3760.0,0.0,0.9999999999999992,11,operational,196,0.3,0.5,4000.0
0.9742705067553444,0.0257294932446556,0.3347184799889622,0.6652815200110378,360.0,450.0,False,3760.0,0.0,0.9999999999999992,00,operational,7,0.3,0.5,4000.0
0.9728511689023616,0.0271488310976383,0.343854443198056,0.656145556801944,360.0,450.0,False,3760.0,0.0,0.9999999999999992,10,operational,7,0.3,0.5,4000.0
0.9740996552489046,0.0259003447510953,0.3347184799889622,0.6652815200110378,360.0,450.0,False,3760.0,0.0,0.9999999999999992,01,operational,7,0.3,0.5,4000.0
0.9725072714685282,0.0274927285314717,0.343854443198056,0.656145556801944,360.0,460.0,False,3760.0,0.0,0.9999999999999992,11,operational,7,0.3,0.5,4000.0
0.9712204321473212,0.0287795678526787,0.3553525592485848,0.6446474407514152,360.0,560.0,False,3760.0,0.0,0.9999999999999992,00,operational,17,0.3,0.5,4000.0
0.95803581241961,0.0419641875803898,0.5199470707006151,0.480052929299385,360.0,570.0,False,3760.0,0.0,0.9999999999999992,10,operational,17,0.3,0.5,4000.0
0.9705366231650404,0.0294633768349594,0.3553525592485848,0.6446474407514152,360.0,570.0,False,3760.0,0.0,0.9999999999999992,01,operational,17,0.3,0.5,4000.0
0.951783477044027,0.048216522955973,0.5199470707006151,0.480052929299385,360.0,650.0,False,3760.0,0.0,0.9999999999999992,11,operational,17,0.3,0.5,4000.0
0.9440572878070772,0.0559427121929227,0.4217699396217549,0.5782300603782451,360.0,800.0,False,3760.0,0.0,0.9999999999999992,00,operational,27,0.3,0.5,4000.0
0.9411856291139816,0.0588143708860182,0.4400118227660319,0.5599881772339681,360.0,800.0,False,3760.0,0.0,0.9999999999999992,10,operational,27,0.3,0.5,4000.0
0.9423017392290338,0.0576982607709661,0.4217699396217549,0.5782300603782451,360.0,820.0,False,3760.0,0.0,0.9999999999999992,01,operational,27,0.3,0.5,4000.0
0.9380785574705328,0.0619214425294673,0.4400118227660319,0.5599881772339681,360.0,850.0,False,3760.0,0.0,0.9999999999999992,11,operational,27,0.3,0.5,4000.0
0.9297819981761892,0.0702180018238107,0.4454126594309123,0.5545873405690877,360.0,900.0,False,3760.0,0.0,0.9999999999999992,00,operational,37,0.3,0.5,4000.0
0.9236113097145604,0.0763886902854394,0.4716830995339796,0.5283169004660204,360.0,910.0,False,3760.0,0.0,0.9999999999999992,10,operational,37,0.3,0.5,4000.0
0.928219798374033,0.0717802016259669,0.4454126594309123,0.5545873405690877,360.0,930.0,False,3760.0,0.0,0.9999999999999992,01,operational,37,0.3,0.5,4000.0
0.9210368747636812,0.0789631252363188,0.4716830995339796,0.5283169004660204,360.0,940.0,False,3760.0,0.0,0.9999999999999992,11,operational,37,0.3,0.5,4000.0
0.957200025250934,0.042799974749066,0.358586329306211,0.641413670693789,360.0,670.0,False,3760.0,0.0,0.9999999999999992,00,operational,47,0.3,0.5,4000.0
0.9526623934877304,0.0473376065122694,0.3847358727542913,0.6152641272457087,360.0,680.0,False,3760.0,0.0,0.9999999999999992,10,operational,47,0.3,0.5,4000.0
0.95709772707041,0.04290227292959,0.358586329306211,0.641413670693789,360.0,670.0,False,3760.0,0.0,0.9999999999999992,01,operational,47,0.3,0.5,4000.0
0.9524455046937716,0.0475544953062283,0.3847358727542913,0.6152641272457087,360.0,680.0,False,3760.0,0.0,0.9999999999999992,11,operational,47,0.3,0.5,4000.0
0.9005741442844508,0.0994258557155491,0.4436360729689381,0.5563639270310619,360.0,1190.0,False,3760.0,0.0,0.9999999999999992,00,operational,57,0.3,0.5,4000.0
0.8975996925553249,0.1024003074446751,0.4451301445821082,0.5548698554178918,360.0,1190.0,False,3760.0,0.0,0.9999999999999992,10,operational,57,0.3,0.5,4000.0
0.8907562928335488,0.1092437071664511,0.4436360729689381,0.5563639270310619,360.0,1310.0,False,3760.0,0.0,0.9999999999999992,01,operational,57,0.3,0.5,4000.0
0.8860238268421219,0.1139761731578781,0.4451301445821082,0.5548698554178918,360.0,1330.0,False,3760.0,0.0,0.9999999999999992,11,operational,57,0.3,0.5,4000.0
0.908776036021162,0.0912239639788381,0.4460829839928033,0.5539170160071967,360.0,1200.0,False,3760.0,0.0,0.9999999999999992,00,operational,67,0.3,0.5,4000.0
0.8937960705941257,0.1062039294058743,0.4946776274668668,0.5053223725331332,360.0,1200.0,False,3760.0,0.0,0.9999999999999992,10,operational,67,0.3,0.5,4000.0
0.9044426879545994,0.0955573120454006,0.4460829839928033,0.5539170160071967,360.0,1250.0,False,3760.0,0.0,0.9999999999999992,01,operational,67,0.3,0.5,4000.0
0.8860357343908183,0.1139642656091817,0.4946776274668668,0.5053223725331332,360.0,1290.0,False,3760.0,0.0,0.9999999999999992,11,operational,67,0.3,0.5,4000.0
0.9323155637736502,0.0676844362263497,0.4381509577637721,0.5618490422362279,360.0,880.0,False,3760.0,0.0,0.9999999999999992,00,operational,77,0.3,0.5,4000.0
0.9286722348600902,0.0713277651399098,0.4478068763464845,0.5521931236535155,360.0,880.0,False,3760.0,0.0,0.9999999999999992,10,operational,77,0.3,0.5,4000.0
0.9297435701848162,0.0702564298151837,0.4381509577637721,0.5618490422362279,360.0,910.0,False,3760.0,0.0,0.9999999999999992,01,operational,77,0.3,0.5,4000.0
0.925221235435116,0.0747787645648839,0.4478068763464845,0.5521931236535155,360.0,930.0,False,3760.0,0.0,0.9999999999999992,11,operational,77,0.3,0.5,4000.0
0.9240821275168803,0.0759178724831195,0.4681359144149435,0.5318640855850565,360.0,930.0,False,3760.0,0.0,0.9999999999999992,00,operational,87,0.3,0.5,4000.0
0.9209159124803924,0.0790840875196077,0.4749465712843239,0.5250534287156761,360.0,930.0,False,3760.0,0.0,0.9999999999999992,10,operational,87,0.3,0.5,4000.0
0.9212588503466984,0.0787411496533015,0.4681359144149435,0.5318640855850565,360.0,960.0,False,3760.0,0.0,0.9999999999999992,01,operational,87,0.3,0.5,4000.0
0.9177546062222908,0.0822453937777092,0.4749465712843239,0.5250534287156761,360.0,960.0,False,3760.0,0.0,0.9999999999999992,11,operational,87,0.3,0.5,4000.0
0.9640438127337726,0.0359561872662274,0.5210134246829305,0.4789865753170694,360.0,490.0,False,3760.0,0.0,0.9999999999999992,00,operational,97,0.3,0.5,4000.0
0.9540810481629124,0.0459189518370876,0.6997528583353534,0.3002471416646465,360.0,490.0,False,3760.0,0.0,0.9999999999999992,10,operational,97,0.3,0.5,4000.0
0.964031888044356,0.0359681119556439,0.5210134246829305,0.4789865753170694,360.0,490.0,False,3760.0,0.0,0.9999999999999992,01,operational,97,0.3,0.5,4000.0
0.9540721002774584,0.0459278997225415,0.6997528583353534,0.3002471416646465,360.0,490.0,False,3760.0,0.0,0.9999999999999992,11,operational,97,0.3,0.5,4000.0
0.894210024683549,0.1057899753164509,0.6127601152928295,0.3872398847071705,360.0,1110.0,False,3760.0,0.0,0.9999999999999992,00,operational,107,0.3,0.5,4000.0
0.8885513417075398,0.1114486582924602,0.6493229358049475,0.3506770641950525,360.0,1110.0,False,3760.0,0.0,0.9999999999999992,10,operational,107,0.3,0.5,4000.0
0.8869303583148186,0.1130696416851814,0.6127601152928295,0.3872398847071705,360.0,1180.0,False,3760.0,0.0,0.9999999999999992,01,operational,107,0.3,0.5,4000.0
0.8803956602040014,0.1196043397959986,0.6493229358049475,0.3506770641950525,360.0,1180.0,False,3760.0,0.0,0.9999999999999992,11,operational,107,0.3,0.5,4000.0
0.9313009986538212,0.0686990013461787,0.4319205273456608,0.5680794726543392,360.0,940.0,False,3760.0,0.0,0.9999999999999992,00,operational,117,0.3,0.5,4000.0
0.9255196736880876,0.0744803263119122,0.4559129398491665,0.5440870601508335,360.0,940.0,False,3760.0,0.0,0.9999999999999992,10,operational,117,0.3,0.5,4000.0
0.9310010622528144,0.0689989377471855,0.4319205273456608,0.5680794726543392,360.0,950.0,False,3760.0,0.0,0.9999999999999992,01,operational,117,0.3,0.5,4000.0
0.9248946519991066,0.0751053480008934,0.4559129398491665,0.5440870601508335,360.0,960.0,False,3760.0,0.0,0.9999999999999992,11,operational,117,0.3,0.5,4000.0
0.9420004087059168,0.0579995912940831,0.4211882032617817,0.5788117967382183,360.0,800.0,False,3760.0,0.0,0.9999999999999992,00,operational,127,0.3,0.5,4000.0
0.9394209122695042,0.0605790877304958,0.4302872995024021,0.5697127004975979,360.0,800.0,False,3760.0,0.0,0.9999999999999992,10,operational,127,0.3,0.5,4000.0
0.9401205470074522,0.0598794529925478,0.4211882032617817,0.5788117967382183,360.0,820.0,False,3760.0,0.0,0.9999999999999992,01,operational,127,0.3,0.5,4000.0
0.9368533534048756,0.0631466465951243,0.4302872995024021,0.5697127004975979,360.0,830.0,False,3760.0,0.0,0.9999999999999992,11,operational,127,0.3,0.5,4000.0
0.9385697846527952,0.0614302153472049,0.4516418198597588,0.5483581801402412,360.0,760.0,False,3760.0,0.0,0.9999999999999992,00,operational,137,0.3,0.5,4000.0
0.9379803330542016,0.0620196669457985,0.4516484603805366,0.5483515396194634,360.0,760.0,False,3760.0,0.0,0.9999999999999992,10,operational,137,0.3,0.5,4000.0
0.9383452732510686,0.0616547267489313,0.4516418198597588,0.5483581801402412,360.0,760.0,False,3760.0,0.0,0.9999999999999992,01,operational,137,0.3,0.5,4000.0
0.9376551963916524,0.0623448036083476,0.4516484603805366,0.5483515396194634,360.0,770.0,False,3760.0,0.0,0.9999999999999992,11,operational,137,0.3,0.5,4000.0
0.9500408492040934,0.0499591507959066,0.427119032174642,0.572880967825358,360.0,700.0,False,3760.0,0.0,0.9999999999999992,00,operational,147,0.3,0.5,4000.0
0.9467673168852534,0.0532326831147466,0.4459195317725807,0.5540804682274193,360.0,700.0,False,3760.0,0.0,0.9999999999999992,10,operational,147,0.3,0.5,4000.0
0.9481336323153032,0.0518663676846967,0.427119032174642,0.572880967825358,360.0,730.0,False,3760.0,0.0,0.9999999999999992,01,operational,147,0.3,0.5,4000.0
0.943694059414366,0.0563059405856338,0.4459195317725807,0.5540804682274193,360.0,740.0,False,3760.0,0.0,0.9999999999999992,11,operational,147,0.3,0.5,4000.0
0.95398791619512,0.0460120838048798,0.3644787052576018,0.6355212947423982,360.0,680.0,False,3760.0,0.0,0.9999999999999992,00,operational,157,0.3,0.5,4000.0
0.950308267409875,0.049691732590125,0.3948826699168621,0.6051173300831378,360.0,680.0,False,3760.0,0.0,0.9999999999999992,10,operational,157,0.3,0.5,4000.0
0.9532546821796438,0.0467453178203561,0.3644787052576018,0.6355212947423982,360.0,690.0,False,3760.0,0.0,0.9999999999999992,01,operational,157,0.3,0.5,4000.0
0.9485551019367354,0.0514448980632645,0.3948826699168621,0.6051173300831378,360.0,710.0,False,3760.0,0.0,0.9999999999999992,11,operational,157,0.3,0.5,4000.0
0.8944271736653799,0.10557282633462,0.8561637133468875,0.1438362866531125,360.0,1090.0,False,3760.0,0.0,0.9999999999999992,00,operational,167,0.3,0.5,4000.0
0.8838944782559166,0.1161055217440834,0.9344145454138664,0.0655854545861336,360.0,1090.0,False,3760.0,0.0,0.9999999999999992,10,operational,167,0.3,0.5,4000.0
0.8791529623249359,0.1208470376750641,0.8561637133468875,0.1438362866531125,360.0,1230.0,False,3760.0,0.0,0.9999999999999992,01,operational,167,0.3,0.5,4000.0
0.864162793588931,0.135837206411069,0.9344145454138664,0.0655854545861336,360.0,1270.0,False,3760.0,0.0,0.9999999999999992,11,operational,167,0.3,0.5,4000.0
0.8372757626493936,0.1627242373506063,0.5741344242424242,0.4258655757575758,360.0,1620.0,False,3760.0,0.0,0.9999999999999992,00,operational,177,0.3,0.5,4000.0
0.8320367556924054,0.1679632443075945,0.574953285553005,0.425046714446995,360.0,1620.0,False,3760.0,0.0,0.9999999999999992,10,operational,177,0.3,0.5,4000.0
0.8201957849072768,0.1798042150927231,0.5741344242424242,0.4258655757575758,360.0,1750.0,False,3760.0,0.0,0.9999999999999992,01,operational,177,0.3,0.5,4000.0
0.8135205926284372,0.1864794073715627,0.574953285553005,0.425046714446995,360.0,1770.0,False,3760.0,0.0,0.9999999999999992,11,operational,177,0.3,0.5,4000.0
0.889586669594652,0.1104133304053479,0.4929768122451864,0.5070231877548136,360.0,1220.0,False,3760.0,0.0,0.9999999999999992,00,operational,187,0.3,0.5,4000.0
0.884533534919874,0.115466465080126,0.4964302230933334,0.5035697769066666,360.0,1230.0,False,3760.0,0.0,0.9999999999999992,10,operational,187,0.3,0.5,4000.0
0.8891321108100808,0.1108678891899191,0.4929768122451864,0.5070231877548136,360.0,1230.0,False,3760.0,0.0,0.9999999999999992,01,operational,187,0.3,0.5,4000.0
0.8834524602029742,0.1165475397970258,0.4964302230933334,0.5035697769066666,360.0,1240.0,False,3760.0,0.0,0.9999999999999992,11,operational,187,0.3,0.5,4000.0
0.9505651795202926,0.0494348204797073,0.3819816032064639,0.6180183967935361,360.0,730.0,False,3760.0,0.0,0.9999999999999992,00,operational,197,0.3,0.5,4000.0
0.9451743882251696,0.0548256117748304,0.408801645717146,0.5911983542828539,360.0,730.0,False,3760.0,0.0,0.9999999999999992,10,operational,197,0.3,0.5,4000.0
0.9501376850897868,0.049862314910213,0.3819816032064639,0.6180183967935361,360.0,740.0,False,3760.0,0.0,0.9999999999999992,01,operational,197,0.3,0.5,4000.0
0.9447535982432552,0.0552464017567446,0.408801645717146,0.5911983542828539,360.0,740.0,False,3760.0,0.0,0.9999999999999992,11,operational,197,0.3,0.5,4000.0
0.9633289310272168,0.0366710689727831,0.3155067966282664,0.6844932033717336,360.0,600.0,False,3760.0,0.0,0.9999999999999992,00,operational,8,0.3,0.5,4000.0
0.9614838126745004,0.0385161873254996,0.330962629492881,0.669037370507119,360.0,600.0,False,3760.0,0.0,0.9999999999999992,10,operational,8,0.3,0.5,4000.0
0.9624517844496852,0.0375482155503147,0.3155067966282664,0.6844932033717336,360.0,620.0,False,3760.0,0.0,0.9999999999999992,01,operational,8,0.3,0.5,4000.0
0.959894825713221,0.0401051742867789,0.330962629492881,0.669037370507119,360.0,630.0,False,3760.0,0.0,0.9999999999999992,11,operational,8,0.3,0.5,4000.0
0.8770264466003886,0.1229735533996113,0.570717498884348,0.4292825011156521,290.0,1410.0,False,3760.0,0.0,0.9999999999999992,00,operational,18,0.3,0.5,4000.0
0.8629071724236408,0.1370928275763592,0.6349655507676781,0.3650344492323219,290.0,1410.0,False,3760.0,0.0,0.9999999999999992,10,operational,18,0.3,0.5,4000.0
0.8522218308891825,0.1477781691108175,0.570717498884348,0.4292825011156521,290.0,1630.0,False,3760.0,0.0,0.9999999999999992,01,operational,18,0.3,0.5,4000.0
0.8334879503391084,0.1665120496608916,0.6349655507676781,0.3650344492323219,290.0,1660.0,False,3760.0,0.0,0.9999999999999992,11,operational,18,0.3,0.5,4000.0
0.8938354910011442,0.1061645089988557,0.5098967567392618,0.4901032432607381,360.0,1170.0,False,3760.0,0.0,0.9999999999999992,00,operational,28,0.3,0.5,4000.0
0.887547959005792,0.112452040994208,0.5223037588257757,0.4776962411742242,360.0,1170.0,False,3760.0,0.0,0.9999999999999992,10,operational,28,0.3,0.5,4000.0
0.8866858362475615,0.1133141637524385,0.5098967567392618,0.4901032432607381,360.0,1240.0,False,3760.0,0.0,0.9999999999999992,01,operational,28,0.3,0.5,4000.0
0.8793438395299444,0.1206561604700555,0.5223037588257757,0.4776962411742242,360.0,1250.0,False,3760.0,0.0,0.9999999999999992,11,operational,28,0.3,0.5,4000.0
0.8252369751125453,0.1747630248874546,0.7354347185175142,0.2645652814824858,360.0,1580.0,False,3760.0,0.0,0.9999999999999992,00,operational,38,0.3,0.5,4000.0
0.8095383925074527,0.1904616074925472,0.7847032958502363,0.2152967041497636,360.0,1580.0,False,3760.0,0.0,0.9999999999999992,10,operational,38,0.3,0.5,4000.0
0.80485383314008,0.19514616685992,0.7354347185175142,0.2645652814824858,360.0,1730.0,False,3760.0,0.0,0.9999999999999992,01,operational,38,0.3,0.5,4000.0
0.7818719314205509,0.2181280685794491,0.7847032958502363,0.2152967041497636,360.0,1790.0,False,3760.0,0.0,0.9999999999999992,11,operational,38,0.3,0.5,4000.0
0.9035449232996592,0.0964550767003408,0.4891493006004693,0.5108506993995306,360.0,1200.0,False,3760.0,0.0,0.9999999999999992,00,operational,48,0.3,0.5,4000.0
0.8947093075093078,0.1052906924906922,0.5241349569387663,0.4758650430612337,360.0,1200.0,False,3760.0,0.0,0.9999999999999992,10,operational,48,0.3,0.5,4000.0
0.9018836584403148,0.098116341559685,0.4891493006004693,0.5108506993995306,360.0,1220.0,False,3760.0,0.0,0.9999999999999992,01,operational,48,0.3,0.5,4000.0
0.8904535324022204,0.1095464675977796,0.5241349569387663,0.4758650430612337,360.0,1250.0,False,3760.0,0.0,0.9999999999999992,11,operational,48,0.3,0.5,4000.0
0.955662499243195,0.0443375007568049,0.3763439823098048,0.6236560176901952,360.0,670.0,False,3760.0,0.0,0.9999999999999992,00,operational,58,0.3,0.5,4000.0
0.9512651469307468,0.0487348530692531,0.4036172153537666,0.5963827846462334,360.0,670.0,False,3760.0,0.0,0.9999999999999992,10,operational,58,0.3,0.5,4000.0
0.955662499243195,0.0443375007568049,0.3763439823098048,0.6236560176901952,360.0,670.0,False,3760.0,0.0,0.9999999999999992,01,operational,58,0.3,0.5,4000.0
0.9512651469307468,0.0487348530692531,0.4036172153537666,0.5963827846462334,360.0,670.0,False,3760.0,0.0,0.9999999999999992,11,operational,58,0.3,0.5,4000.0
0.8030738191404357,0.1969261808595642,0.8960744189294977,0.1039255810705022,360.0,1570.0,False,3760.0,0.0,0.9999999999999992,00,operational,68,0.3,0.5,4000.0
0.7911429010836214,0.2088570989163786,0.94333076629815,0.0566692337018499,360.0,1570.0,False,3760.0,0.0,0.9999999999999992,10,operational,68,0.3,0.5,4000.0
0.7693486108286807,0.2306513891713193,0.8960744189294977,0.1039255810705022,360.0,1800.0,False,3760.0,0.0,0.9999999999999992,01,operational,68,0.3,0.5,4000.0
0.7541595948021101,0.2458404051978898,0.94333076629815,0.0566692337018499,360.0,1820.0,False,3760.0,0.0,0.9999999999999992,11,operational,68,0.3,0.5,4000.0
0.829413935036277,0.1705860649637229,0.7331190009210371,0.2668809990789628,360.0,1690.0,False,3760.0,0.0,0.9999999999999992,00,operational,78,0.3,0.5,4000.0
0.820069559679097,0.179930440320903,0.7658887253632957,0.2341112746367043,360.0,1690.0,False,3760.0,0.0,0.9999999999999992,10,operational,78,0.3,0.5,4000.0
0.8168028696344843,0.1831971303655156,0.7331190009210371,0.2668809990789628,360.0,1800.0,False,3760.0,0.0,0.9999999999999992,01,operational,78,0.3,0.5,4000.0
0.8039681572486201,0.1960318427513798,0.7658887253632957,0.2341112746367043,360.0,1820.0,False,3760.0,0.0,0.9999999999999992,11,operational,78,0.3,0.5,4000.0
0.9140201748741478,0.0859798251258522,0.4612712705241802,0.5387287294758197,360.0,1080.0,False,3760.0,0.0,0.9999999999999992,00,operational,88,0.3,0.5,4000.0
0.907202858618775,0.0927971413812249,0.4802244872321829,0.5197755127678171,360.0,1080.0,False,3760.0,0.0,0.9999999999999992,10,operational,88,0.3,0.5,4000.0
0.9115577747709402,0.0884422252290597,0.4612712705241802,0.5387287294758197,360.0,1110.0,False,3760.0,0.0,0.9999999999999992,01,operational,88,0.3,0.5,4000.0
0.9003752072536734,0.0996247927463266,0.4802244872321829,0.5197755127678171,360.0,1150.0,False,3760.0,0.0,0.9999999999999992,11,operational,88,0.3,0.5,4000.0
0.7267039012350778,0.2732960987649222,0.8633657544703999,0.1366342455296001,360.0,2070.0,False,3760.0,0.0,0.9999999999999992,00,operational,98,0.3,0.5,4000.0
0.7107450462248381,0.2892549537751618,0.9060442885857564,0.0939557114142436,360.0,2070.0,False,3760.0,0.0,0.9999999999999992,10,operational,98,0.3,0.5,4000.0
0.7164205541496962,0.2835794458503038,0.8633657544703999,0.1366342455296001,360.0,2160.0,False,3760.0,0.0,0.9999999999999992,01,operational,98,0.3,0.5,4000.0
0.695811945477051,0.3041880545229489,0.9060442885857564,0.0939557114142436,360.0,2200.0,False,3760.0,0.0,0.9999999999999992,11,operational,98,0.3,0.5,4000.0
0.7961441436026017,0.2038558563973983,0.5865574821285834,0.4134425178714166,360.0,1950.0,False,3760.0,0.0,0.9999999999999992,00,operational,108,0.3,0.5,4000.0
0.7830388261977389,0.2169611738022611,0.5982320552023049,0.401767944797695,360.0,1950.0,False,3760.0,0.0,0.9999999999999992,10,operational,108,0.3,0.5,4000.0
0.7716722483865536,0.2283277516134464,0.5865574821285834,0.4134425178714166,360.0,2170.0,False,3760.0,0.0,0.9999999999999992,01,operational,108,0.3,0.5,4000.0
0.752088649974032,0.2479113500259679,0.5982320552023049,0.401767944797695,360.0,2220.0,False,3760.0,0.0,0.9999999999999992,11,operational,108,0.3,0.5,4000.0
0.926320859594198,0.0736791404058021,0.423304677736108,0.576695322263892,360.0,970.0,False,3760.0,0.0,0.9999999999999992,00,operational,118,0.3,0.5,4000.0
0.9231974569512196,0.0768025430487805,0.4385397438223312,0.5614602561776688,360.0,970.0,False,3760.0,0.0,0.9999999999999992,10,operational,118,0.3,0.5,4000.0
0.913635147411712,0.0863648525882879,0.423304677736108,0.576695322263892,360.0,1100.0,False,3760.0,0.0,0.9999999999999992,01,operational,118,0.3,0.5,4000.0
0.9083451945462108,0.0916548054537893,0.4385397438223312,0.5614602561776688,360.0,1110.0,False,3760.0,0.0,0.9999999999999992,11,operational,118,0.3,0.5,4000.0
0.8964852652449874,0.1035147347550126,0.4943217539179453,0.5056782460820547,360.0,1250.0,False,3760.0,0.0,0.9999999999999992,00,operational,128,0.3,0.5,4000.0
0.8888711041587305,0.1111288958412695,0.512254906846583,0.4877450931534169,360.0,1250.0,False,3760.0,0.0,0.9999999999999992,10,operational,128,0.3,0.5,4000.0
0.8799393566028577,0.1200606433971422,0.4943217539179453,0.5056782460820547,360.0,1410.0,False,3760.0,0.0,0.9999999999999992,01,operational,128,0.3,0.5,4000.0
0.8698282113505882,0.1301717886494118,0.512254906846583,0.4877450931534169,360.0,1430.0,False,3760.0,0.0,0.9999999999999992,11,operational,128,0.3,0.5,4000.0
0.9500690389688384,0.0499309610311615,0.3995651646328209,0.6004348353671791,360.0,710.0,False,3760.0,0.0,0.9999999999999992,00,operational,138,0.3,0.5,4000.0
