R,loss,Lambda,F_min,t_min,T_rec,T_rec_censored,T_rec_bound,lock_in,F_end,arm,indicator,replication,arm_check
0.9647820889136298,0.0352179110863701,0.6225204830735639,0.3774795169264361,360.0,4500.0,False,34760.0,0.0,0.9999999999999976,01,operational,89,1
0.9639623865453832,0.0360376134546167,0.6492573004149524,0.3507426995850476,360.0,4500.0,False,34760.0,0.0,0.9999999999999976,11,operational,89,11
0.9559228314883744,0.0440771685116254,0.7256894816199018,0.2743105183800982,360.0,3860.0,False,34760.0,0.0,0.9999999999999976,00,operational,109,0
0.9537757027209446,0.0462242972790554,0.7610451383182064,0.2389548616817935,360.0,3860.0,False,34760.0,0.0,0.9999999999999976,10,operational,109,10
0.951891263076243,0.0481087369237569,0.7256894816199018,0.2743105183800982,360.0,5400.0,False,34760.0,0.0,0.9999999999999976,01,operational,109,1
0.8561222863609715,0.1438777136390284,0.7610451383182064,0.2389548616817935,360.0,,True,34760.0,1.0,0.8893731197842346,11,operational,109,11
0.9890925108769592,0.0109074891230407,0.3696951934396523,0.6303048065603477,360.0,1720.0,False,34760.0,0.0,0.9999999999999976,00,operational,129,0
0.9883529992804788,0.0116470007195211,0.4075789627144768,0.5924210372855232,360.0,1720.0,False,34760.0,0.0,0.9999999999999976,10,operational,129,10
0.9864420777913274,0.0135579222086725,0.3696951934396523,0.6303048065603477,360.0,2140.0,False,34760.0,0.0,0.9999999999999976,01,operational,129,1
0.985735245703844,0.0142647542961561,0.4075789627144768,0.5924210372855232,360.0,2150.0,False,34760.0,0.0,0.9999999999999976,11,operational,129,11
0.975215770043172,0.0247842299568279,0.666365565533939,0.333634434466061,360.0,2710.0,False,34760.0,0.0,0.9999999999999976,00,operational,149,0
0.9745909388714534,0.0254090611285465,0.6821596473168685,0.3178403526831315,360.0,2710.0,False,34760.0,0.0,0.9999999999999976,10,operational,149,10
0.9692628901156748,0.0307371098843253,0.666365565533939,0.333634434466061,360.0,3370.0,False,34760.0,0.0,0.9999999999999976,01,operational,149,1
0.9627555865785724,0.0372444134214275,0.6821596473168685,0.3178403526831315,360.0,3160.0,False,34760.0,0.0,0.9999999999999976,11,operational,149,11
0.972989329726048,0.027010670273952,0.6011363089315789,0.3988636910684211,360.0,2810.0,False,34760.0,0.0,0.9999999999999976,00,operational,169,0
0.9701956350083168,0.0298043649916832,0.6552492861030931,0.3447507138969069,360.0,2810.0,False,34760.0,0.0,0.9999999999999976,10,operational,169,10
0.968492303369798,0.031507696630202,0.6011363089315789,0.3988636910684211,360.0,3660.0,False,34760.0,0.0,0.9999999999999976,01,operational,169,1
0.6357863535063341,0.3642136464936659,0.6552492861030931,0.3447507138969069,360.0,,True,34760.0,1.0,0.6430575657833794,11,operational,169,11
0.9687461086272562,0.0312538913727438,0.6621859322878328,0.3378140677121671,360.0,2930.0,False,34760.0,0.0,0.9999999999999976,00,operational,189,0
0.9677250121071668,0.0322749878928331,0.6679972642171899,0.3320027357828101,360.0,2930.0,False,34760.0,0.0,0.9999999999999976,10,operational,189,10
0.9647180205243312,0.0352819794756689,0.6621859322878328,0.3378140677121671,360.0,4030.0,False,34760.0,0.0,0.9999999999999976,01,operational,189,1
0.7890167307791225,0.2109832692208775,0.6679972642171899,0.3320027357828101,360.0,,True,34760.0,1.0,0.8087461958770293,11,operational,189,11
0.9931215035445224,0.0068784964554776,0.285520056877349,0.714479943122651,360.0,1230.0,False,34760.0,0.0,0.9999999999999976,00,operational,10,0
0.9923566492336524,0.0076433507663474,0.3502894996177703,0.6497105003822297,360.0,1230.0,False,34760.0,0.0,0.9999999999999976,10,operational,10,10
0.991839151736331,0.008160848263669,0.285520056877349,0.714479943122651,360.0,1440.0,False,34760.0,0.0,0.9999999999999976,01,operational,10,1
0.9914841346673656,0.0085158653326342,0.3502894996177703,0.6497105003822297,360.0,1460.0,False,34760.0,0.0,0.9999999999999976,11,operational,10,11
0.9419907538711813,0.0580092461288187,0.8087232047341273,0.1912767952658726,360.0,4720.0,False,34760.0,0.0,0.9999999999999976,00,operational,30,0
0.9373043367531936,0.0626956632468063,0.8780660315751064,0.1219339684248935,360.0,4720.0,False,34760.0,0.0,0.9999999999999976,10,operational,30,10
0.9313088313858692,0.0686911686141307,0.8087232047341273,0.1912767952658726,360.0,6290.0,False,34760.0,0.0,0.9999999999999976,01,operational,30,1
0.8158530322860729,0.1841469677139271,0.8780660315751064,0.1219339684248935,360.0,,True,34760.0,1.0,0.8652945856693853,11,operational,30,11
0.981367029905178,0.0186329700948221,0.5568833178440324,0.4431166821559676,360.0,2300.0,False,34760.0,0.0,0.9999999999999976,00,operational,50,0
0.9785753466597802,0.0214246533402198,0.6318655549204941,0.3681344450795059,360.0,2300.0,False,34760.0,0.0,0.9999999999999976,10,operational,50,10
0.978425269593059,0.021574730406941,0.5568833178440324,0.4431166821559676,360.0,2790.0,False,34760.0,0.0,0.9999999999999976,01,operational,50,1
0.6465420438386776,0.3534579561613223,0.6318655549204941,0.3681344450795059,360.0,,True,34760.0,1.0,0.6511109436944912,11,operational,50,11
0.9813232438292472,0.0186767561707529,0.4461440572046422,0.5538559427953578,360.0,2730.0,False,34760.0,0.0,0.9999999999999976,00,operational,70,0
0.9762023283934258,0.0237976716065742,0.5688735792550449,0.4311264207449551,360.0,2730.0,False,34760.0,0.0,0.9999999999999976,10,operational,70,10
0.9770648578050874,0.0229351421949125,0.4461440572046422,0.5538559427953578,360.0,3490.0,False,34760.0,0.0,0.9999999999999976,01,operational,70,1
0.7413884614224515,0.2586115385775485,0.5688735792550449,0.4311264207449551,360.0,,True,34760.0,1.0,0.7505515843940664,11,operational,70,11
0.9851575934027784,0.0148424065972216,0.3732960941477025,0.6267039058522975,360.0,2410.0,False,34760.0,0.0,0.9999999999999976,00,operational,90,0
0.9833533792495572,0.0166466207504426,0.4109855772662689,0.5890144227337311,360.0,2410.0,False,34760.0,0.0,0.9999999999999976,10,operational,90,10
0.983041281575767,0.016958718424233,0.3732960941477025,0.6267039058522975,360.0,2860.0,False,34760.0,0.0,0.9999999999999976,01,operational,90,1
0.9818309181774916,0.0181690818225083,0.4109855772662689,0.5890144227337311,360.0,2850.0,False,34760.0,0.0,0.9999999999999976,11,operational,90,11
0.9538544768368185,0.0461455231631815,0.7471049584703093,0.2528950415296907,360.0,3740.0,False,34760.0,0.0,0.9999999999999976,00,operational,110,0
0.952869633711786,0.0471303662882141,0.7505970215442531,0.2494029784557468,360.0,3740.0,False,34760.0,0.0,0.9999999999999976,10,operational,110,10
0.9348842427242984,0.0651157572757017,0.7471049584703093,0.2528950415296907,360.0,4720.0,False,34760.0,0.0,0.9999999999999976,01,operational,110,1
0.0672750017055754,0.9327249982944246,0.7505970215442531,0.2494029784557468,360.0,,True,34760.0,1.0,0.0573586490545674,11,operational,110,11
0.981494456542646,0.0185055434573538,0.6506042165918722,0.3493957834081277,360.0,2230.0,False,34760.0,0.0,0.9999999999999976,00,operational,130,0
0.9788498362045788,0.0211501637954211,0.784005670832512,0.2159943291674879,360.0,2230.0,False,34760.0,0.0,0.9999999999999976,10,operational,130,10
0.9789929336457306,0.0210070663542694,0.6506042165918722,0.3493957834081277,360.0,2900.0,False,34760.0,0.0,0.9999999999999976,01,operational,130,1
0.9143254101616726,0.0856745898383274,0.784005670832512,0.2159943291674879,360.0,,True,34760.0,1.0,0.9317812653019064,11,operational,130,11
0.9711593637461,0.0288406362538998,0.6062688230265036,0.3937311769734963,360.0,2730.0,False,34760.0,0.0,0.9999999999999974,00,operational,150,0
0.9688392527363988,0.0311607472636012,0.6101805505756739,0.3898194494243261,360.0,2730.0,False,34760.0,0.0,0.9999999999999974,10,operational,150,10
0.9689604579146148,0.031039542085385,0.6062688230265036,0.3937311769734963,360.0,3680.0,False,34760.0,0.0,0.9999999999999974,01,operational,150,1
0.9650650727789384,0.0349349272210616,0.6101805505756739,0.3898194494243261,360.0,3830.0,False,34760.0,0.0,0.9999999999999974,11,operational,150,11
0.967536354924605,0.032463645075395,0.6855259971683584,0.3144740028316416,360.0,3210.0,False,34760.0,0.0,0.9999999999999976,00,operational,170,0
0.9636996547939388,0.036300345206061,0.767432319305424,0.2325676806945759,360.0,3210.0,False,34760.0,0.0,0.9999999999999976,10,operational,170,10
0.9622556635904708,0.0377443364095292,0.6855259971683584,0.3144740028316416,360.0,3930.0,False,34760.0,0.0,0.9999999999999976,01,operational,170,1
0.9597953802219448,0.0402046197780551,0.767432319305424,0.2325676806945759,360.0,3900.0,False,34760.0,0.0,0.9999999999999976,11,operational,170,11
0.95670164507189,0.04329835492811,0.7302169556957491,0.2697830443042509,360.0,3650.0,False,34760.0,0.0,0.9999999999999976,00,operational,190,0
0.9553136362575658,0.0446863637424341,0.8638606341869169,0.136139365813083,170.0,3650.0,False,34760.0,0.0,0.9999999999999976,10,operational,190,10
0.9467569144053136,0.0532430855946862,0.7302169556957491,0.2697830443042509,360.0,4620.0,False,34760.0,0.0,0.9999999999999976,01,operational,190,1
0.950595163210734,0.0494048367892659,0.8638606341869169,0.136139365813083,170.0,4370.0,False,34760.0,0.0,0.9999999999999976,11,operational,190,11
0.9544790749729436,0.0455209250270564,0.6246177379875699,0.37538226201243,360.0,4120.0,False,34760.0,0.0,0.9999999999999976,00,operational,11,0
0.9514096774271248,0.0485903225728753,0.646877959322016,0.353122040677984,360.0,4120.0,False,34760.0,0.0,0.9999999999999976,10,operational,11,10
0.940822005558783,0.0591779944412169,0.6246177379875699,0.37538226201243,360.0,5490.0,False,34760.0,0.0,0.9999999999999976,01,operational,11,1
0.9386175017150722,0.0613824982849278,0.646877959322016,0.353122040677984,360.0,5470.0,False,34760.0,0.0,0.9999999999999976,11,operational,11,11
0.9748190023123235,0.0251809976876763,0.599568483732559,0.400431516267441,360.0,2630.0,False,34760.0,0.0,0.9999999999999976,00,operational,31,0
0.9729830862137844,0.0270169137862157,0.6419814986580801,0.3580185013419199,360.0,2630.0,False,34760.0,0.0,0.9999999999999976,10,operational,31,10
0.9707505472554788,0.0292494527445211,0.599568483732559,0.400431516267441,360.0,3320.0,False,34760.0,0.0,0.9999999999999976,01,operational,31,1
0.968373165540504,0.0316268344594959,0.6419814986580801,0.3580185013419199,360.0,3370.0,False,34760.0,0.0,0.9999999999999976,11,operational,31,11
0.9785902299758612,0.0214097700241387,0.5811414331463891,0.4188585668536109,360.0,2550.0,False,34760.0,0.0,0.9999999999999976,00,operational,51,0
0.9766199898501168,0.0233800101498832,0.6010602619411161,0.3989397380588839,360.0,2550.0,False,34760.0,0.0,0.9999999999999976,10,operational,51,10
0.9718760237478946,0.0281239762521053,0.5811414331463891,0.4188585668536109,360.0,3270.0,False,34760.0,0.0,0.9999999999999976,01,operational,51,1
0.8371299781883429,0.1628700218116571,0.6010602619411161,0.3989397380588839,360.0,,True,34760.0,1.0,0.8505201075059082,11,operational,51,11
0.978818777443082,0.0211812225569181,0.4121107487077712,0.5878892512922288,360.0,2740.0,False,34760.0,0.0,0.9999999999999976,00,operational,71,0
0.9773053537559452,0.0226946462440548,0.4407657177947589,0.5592342822052411,360.0,2740.0,False,34760.0,0.0,0.9999999999999976,10,operational,71,10
0.9753770300107106,0.0246229699892893,0.4121107487077712,0.5878892512922288,360.0,3380.0,False,34760.0,0.0,0.9999999999999976,01,operational,71,1
0.9743002002406076,0.0256997997593924,0.4407657177947589,0.5592342822052411,360.0,3350.0,False,34760.0,0.0,0.9999999999999976,11,operational,71,11
0.9759493998272004,0.0240506001727996,0.4673462473497715,0.5326537526502285,360.0,2940.0,False,34760.0,0.0,0.9999999999999976,00,operational,91,0
0.974932572404804,0.0250674275951958,0.4948070202291589,0.5051929797708411,360.0,2940.0,False,34760.0,0.0,0.9999999999999976,10,operational,91,10
0.9687243771898768,0.0312756228101231,0.4673462473497715,0.5326537526502285,360.0,3790.0,False,34760.0,0.0,0.9999999999999976,01,operational,91,1
0.9551380974358682,0.0448619025641318,0.4948070202291589,0.5051929797708411,360.0,3370.0,False,34760.0,0.0,0.9999999999999976,11,operational,91,11
0.9860415571263194,0.0139584428736806,0.5143035700466791,0.4856964299533209,360.0,1960.0,False,34760.0,0.0,0.9999999999999976,00,operational,111,0
0.9853581510727034,0.0146418489272965,0.5660335560861929,0.433966443913807,360.0,1960.0,False,34760.0,0.0,0.9999999999999976,10,operational,111,10
0.985146515342668,0.0148534846573319,0.5143035700466791,0.4856964299533209,360.0,2160.0,False,34760.0,0.0,0.9999999999999976,01,operational,111,1
0.984463109289052,0.0155368907109481,0.5660335560861929,0.433966443913807,360.0,2160.0,False,34760.0,0.0,0.9999999999999976,11,operational,111,11
0.9602381768786944,0.0397618231213054,0.7230111040580316,0.2769888959419684,360.0,3700.0,False,34760.0,0.0,0.9999999999999976,00,operational,131,0
0.9577940979806968,0.0422059020193031,0.7561656796805503,0.2438343203194498,360.0,3700.0,False,34760.0,0.0,0.9999999999999976,10,operational,131,10
0.9565223282087276,0.0434776717912723,0.7230111040580316,0.2769888959419684,360.0,4320.0,False,34760.0,0.0,0.9999999999999976,01,operational,131,1
0.8932910167489453,0.1067089832510547,0.7561656796805503,0.2438343203194498,360.0,,True,34760.0,1.0,0.93592348784348,11,operational,131,11
0.9891120215830818,0.0108879784169182,0.5305260568188782,0.4694739431811218,360.0,1280.0,False,34760.0,0.0,0.9999999999999976,00,operational,151,0
0.9891120215830818,0.0108879784169182,0.5305260568188782,0.4694739431811218,360.0,1280.0,False,34760.0,0.0,0.9999999999999976,10,operational,151,10
0.9881960048412946,0.0118039951587054,0.5305260568188782,0.4694739431811218,360.0,1410.0,False,34760.0,0.0,0.9999999999999976,01,operational,151,1
0.9881960048412946,0.0118039951587054,0.5305260568188782,0.4694739431811218,360.0,1410.0,False,34760.0,0.0,0.9999999999999976,11,operational,151,11
0.9738932930085816,0.0261067069914183,0.67760869763228,0.3223913023677199,360.0,2810.0,False,34760.0,0.0,0.9999999999999976,00,operational,171,0
0.9720498864718832,0.0279501135281168,0.7120967111709071,0.2879032888290929,360.0,2810.0,False,34760.0,0.0,0.9999999999999976,10,operational,171,10
0.9709446848279328,0.0290553151720672,0.67760869763228,0.3223913023677199,360.0,3490.0,False,34760.0,0.0,0.9999999999999976,01,operational,171,1
0.968304137739786,0.0316958622602139,0.7120967111709071,0.2879032888290929,360.0,3610.0,False,34760.0,0.0,0.9999999999999976,11,operational,171,11
0.9861587832731956,0.0138412167268042,0.4183019714084269,0.581698028591573,360.0,1880.0,False,34760.0,0.0,0.9999999999999976,00,operational,191,0
0.9852933985154064,0.0147066014845936,0.43907906017256,0.56092093982744,360.0,1880.0,False,34760.0,0.0,0.9999999999999976,10,operational,191,10
0.9847037881083688,0.0152962118916311,0.4183019714084269,0.581698028591573,360.0,2120.0,False,34760.0,0.0,0.9999999999999976,01,operational,191,1
0.9193637180667664,0.0806362819332335,0.43907906017256,0.56092093982744,360.0,,True,34760.0,1.0,0.93178126576305,11,operational,191,11
0.9633279842109188,0.0366720157890813,0.715933749335823,0.284066250664177,360.0,3390.0,False,34760.0,0.0,0.9999999999999976,00,operational,12,0
0.9601204811196438,0.0398795188803562,0.7588862253919072,0.2411137746080928,360.0,3390.0,False,34760.0,0.0,0.9999999999999976,10,operational,12,10
0.9469614647766602,0.0530385352233397,0.715933749335823,0.284066250664177,360.0,4770.0,False,34760.0,0.0,0.9999999999999976,01,operational,12,1
0.7491755392489551,0.2508244607510449,0.7588862253919072,0.2411137746080928,360.0,,True,34760.0,1.0,0.7717890050583598,11,operational,12,11
0.97341200148113,0.0265879985188699,0.7092157799826242,0.2907842200173757,360.0,2850.0,False,34760.0,0.0,0.9999999999999976,00,operational,32,0
0.9714517705625304,0.0285482294374694,0.7592401476664694,0.2407598523335306,360.0,2850.0,False,34760.0,0.0,0.9999999999999976,10,operational,32,10
0.9645036435834592,0.0354963564165408,0.7092157799826242,0.2907842200173757,360.0,3700.0,False,34760.0,0.0,0.9999999999999976,01,operational,32,1
0.9647957472234168,0.0352042527765832,0.7592401476664694,0.2407598523335306,360.0,3740.0,False,34760.0,0.0,0.9999999999999976,11,operational,32,11
0.9685630782297224,0.0314369217702775,0.6921106271145772,0.3078893728854229,360.0,3190.0,False,34760.0,0.0,0.9999999999999976,00,operational,52,0
0.9658303890729544,0.0341696109270456,0.7682377494781696,0.2317622505218304,360.0,3190.0,False,34760.0,0.0,0.9999999999999976,10,operational,52,10
0.9617259313413954,0.0382740686586046,0.6921106271145772,0.3078893728854229,360.0,4080.0,False,34760.0,0.0,0.9999999999999976,01,operational,52,1
0.9575499813086996,0.0424500186913003,0.7682377494781696,0.2317622505218304,360.0,3830.0,False,34760.0,0.0,0.9999999999999976,11,operational,52,11
0.9750167004607052,0.0249832995392947,0.6431248482398598,0.3568751517601402,360.0,2330.0,False,34760.0,0.0,0.9999999999999976,00,operational,72,0
0.973949584138992,0.0260504158610078,0.6641305195846511,0.3358694804153489,360.0,2330.0,False,34760.0,0.0,0.9999999999999976,10,operational,72,10
0.974052079030976,0.0259479209690238,0.6431248482398598,0.3568751517601402,360.0,2760.0,False,34760.0,0.0,0.9999999999999976,01,operational,72,1
0.9733531988602662,0.0266468011397338,0.6641305195846511,0.3358694804153489,360.0,2800.0,False,34760.0,0.0,0.9999999999999976,11,operational,72,11
0.9938705663093872,0.0061294336906126,0.3604299704450466,0.6395700295549533,360.0,1000.0,False,34760.0,0.0,0.9999999999999976,00,operational,92,0
0.9935418219926933,0.0064581780073068,0.4130444131663098,0.5869555868336902,360.0,1000.0,False,34760.0,0.0,0.9999999999999976,10,operational,92,10
0.9934501879983808,0.0065498120016191,0.3604299704450466,0.6395700295549533,360.0,1130.0,False,34760.0,0.0,0.9999999999999976,01,operational,92,1
0.9931518109517266,0.0068481890482734,0.4130444131663098,0.5869555868336902,360.0,1130.0,False,34760.0,0.0,0.9999999999999976,11,operational,92,11
0.9841047221331224,0.0158952778668777,0.561039020376368,0.438960979623632,360.0,2310.0,False,34760.0,0.0,0.9999999999999976,00,operational,112,0
0.9824858446690756,0.0175141553309242,0.623798835358971,0.376201164641029,360.0,2310.0,False,34760.0,0.0,0.9999999999999976,10,operational,112,10
0.9829113632718804,0.0170886367281196,0.561039020376368,0.438960979623632,360.0,2900.0,False,34760.0,0.0,0.9999999999999976,01,operational,112,1
0.9790093991314848,0.0209906008685153,0.623798835358971,0.376201164641029,360.0,3050.0,False,34760.0,0.0,0.9999999999999976,11,operational,112,11
0.9952606740417008,0.0047393259582992,0.3748931310616308,0.6251068689383692,360.0,910.0,False,34760.0,0.0,0.9999999999999976,00,operational,132,0
0.9951104884586012,0.0048895115413989,0.3833963221193808,0.6166036778806192,360.0,910.0,False,34760.0,0.0,0.9999999999999976,10,operational,132,10
0.9950815655469272,0.0049184344530729,0.3748931310616308,0.6251068689383692,360.0,1010.0,False,34760.0,0.0,0.9999999999999976,01,operational,132,1
0.99497798880344,0.0050220111965598,0.3833963221193808,0.6166036778806192,360.0,1010.0,False,34760.0,0.0,0.9999999999999976,11,operational,132,11
0.9964924418743556,0.0035075581256444,0.204865097805159,0.795134902194841,360.0,1030.0,False,34760.0,0.0,0.9999999999999976,00,operational,152,0
0.9957243093961656,0.0042756906038343,0.3067211314899201,0.6932788685100799,360.0,1030.0,False,34760.0,0.0,0.9999999999999976,10,operational,152,10
0.9956258964645776,0.0043741035354223,0.2048650978051589,0.7951349021948411,360.0,1240.0,False,34760.0,0.0,0.9999999999999976,01,operational,152,1
0.9955114282129328,0.0044885717870671,0.3067211314899202,0.6932788685100798,360.0,1250.0,False,34760.0,0.0,0.9999999999999976,11,operational,152,11
0.974944924718966,0.025055075281034,0.4649112540875806,0.5350887459124194,360.0,2690.0,False,34760.0,0.0,0.9999999999999974,00,operational,172,0
0.974703000948038,0.0252969990519619,0.4670815335203945,0.5329184664796055,360.0,2690.0,False,34760.0,0.0,0.9999999999999974,10,operational,172,10
0.9714740400984538,0.0285259599015461,0.4649112540875806,0.5350887459124194,360.0,3320.0,False,34760.0,0.0,0.9999999999999974,01,operational,172,1
0.9708746820801296,0.0291253179198704,0.4670815335203945,0.5329184664796055,360.0,3250.0,False,34760.0,0.0,0.9999999999999974,11,operational,172,11
0.947749009811782,0.0522509901882179,0.775208006189561,0.224791993810439,360.0,4260.0,False,34760.0,0.0,0.9999999999999974,00,operational,192,0
0.9453966990373746,0.0546033009626254,0.7934068890471561,0.2065931109528439,360.0,4260.0,False,34760.0,0.0,0.9999999999999974,10,operational,192,10
0.9361634705956676,0.0638365294043323,0.775208006189561,0.224791993810439,360.0,5690.0,False,34760.0,0.0,0.9999999999999974,01,operational,192,1
0.9369444855128312,0.0630555144871687,0.7934068890471561,0.2065931109528439,360.0,5440.0,False,34760.0,0.0,0.9999999999999974,11,operational,192,11
0.9907975906343603,0.0092024093656395,0.3215856555238546,0.6784143444761453,360.0,1480.0,False,34760.0,0.0,0.9999999999999976,00,operational,13,0
0.990160978727086,0.0098390212729139,0.3712774930961567,0.6287225069038432,360.0,1480.0,False,34760.0,0.0,0.9999999999999976,10,operational,13,10
0.989975754124344,0.0100242458756559,0.3215856555238546,0.6784143444761453,360.0,1640.0,False,34760.0,0.0,0.9999999999999976,01,operational,13,1
0.9246005912399344,0.0753994087600654,0.3712774930961567,0.6287225069038432,360.0,,True,34760.0,1.0,0.931781265742762,11,operational,13,11
0.971788917899936,0.0282110821000639,0.6809553425720035,0.3190446574279965,360.0,2730.0,False,34760.0,0.0,0.9999999999999974,00,operational,33,0
0.9701457044693887,0.0298542955306111,0.7130575820353752,0.2869424179646248,360.0,2730.0,False,34760.0,0.0,0.9999999999999974,10,operational,33,10
0.9698047849006408,0.0301952150993591,0.6809553425720035,0.3190446574279965,360.0,3380.0,False,34760.0,0.0,0.9999999999999974,01,operational,33,1
0.9077051632472902,0.0922948367527097,0.7130575820353752,0.2869424179646248,360.0,,True,34760.0,1.0,0.9317812653019064,11,operational,33,11
0.9660853628901396,0.0339146371098605,0.659855011366304,0.340144988633696,360.0,3220.0,False,34760.0,0.0,0.9999999999999976,00,operational,53,0
0.9650063776781338,0.0349936223218662,0.6678813137682287,0.3321186862317713,360.0,3220.0,False,34760.0,0.0,0.9999999999999976,10,operational,53,10
0.9614299185471186,0.0385700814528814,0.659855011366304,0.340144988633696,360.0,4120.0,False,34760.0,0.0,0.9999999999999976,01,operational,53,1
0.7908191222506387,0.2091808777493613,0.6678813137682287,0.3321186862317713,360.0,,True,34760.0,1.0,0.8122470613902637,11,operational,53,11
0.9607404632274174,0.0392595367725826,0.6744777800325165,0.3255222199674835,360.0,3530.0,False,34760.0,0.0,0.9999999999999976,00,operational,73,0
0.9598852585992927,0.0401147414007072,0.6796482466184084,0.3203517533815915,360.0,3530.0,False,34760.0,0.0,0.9999999999999976,10,operational,73,10
0.9485051896183662,0.0514948103816338,0.6744777800325165,0.3255222199674835,360.0,4660.0,False,34760.0,0.0,0.9999999999999976,01,operational,73,1
0.8170914671206099,0.1829085328793901,0.6796482466184084,0.3203517533815915,360.0,,True,34760.0,1.0,0.8461534867332533,11,operational,73,11
0.9739890084182288,0.0260109915817713,0.6082505758307807,0.3917494241692193,360.0,2810.0,False,34760.0,0.0,0.9999999999999974,00,operational,93,0
0.9723673232302394,0.0276326767697605,0.6552726701102878,0.3447273298897121,360.0,2810.0,False,34760.0,0.0,0.9999999999999974,10,operational,93,10
0.9703227178906338,0.0296772821093661,0.6082505758307807,0.3917494241692193,360.0,3670.0,False,34760.0,0.0,0.9999999999999974,01,operational,93,1
0.9677289838288352,0.0322710161711649,0.6552726701102878,0.3447273298897121,360.0,3660.0,False,34760.0,0.0,0.9999999999999974,11,operational,93,11
0.9692913545033548,0.030708645496645,0.657328681240983,0.342671318759017,360.0,3110.0,False,34760.0,0.0,0.9999999999999976,00,operational,113,0
0.9681055099662028,0.0318944900337972,0.6855677518530684,0.3144322481469316,360.0,3110.0,False,34760.0,0.0,0.9999999999999976,10,operational,113,10
0.9671772129909748,0.0328227870090253,0.657328681240983,0.342671318759017,360.0,3620.0,False,34760.0,0.0,0.9999999999999976,01,operational,113,1
0.9661672060632326,0.0338327939367674,0.6855677518530684,0.3144322481469316,360.0,3620.0,False,34760.0,0.0,0.9999999999999976,11,operational,113,11
0.9879830882482497,0.0120169117517503,0.4047239355422591,0.5952760644577408,360.0,1690.0,False,34760.0,0.0,0.9999999999999974,00,operational,133,0
0.98778936278181,0.01221063721819,0.4102638657084214,0.5897361342915786,360.0,1690.0,False,34760.0,0.0,0.9999999999999974,10,operational,133,10
0.9865369364672903,0.0134630635327096,0.4047239355422591,0.5952760644577408,360.0,1960.0,False,34760.0,0.0,0.9999999999999974,01,operational,133,1
0.9861399725704978,0.0138600274295022,0.4102638657084214,0.5897361342915786,360.0,1960.0,False,34760.0,0.0,0.9999999999999974,11,operational,133,11
0.9815112765282742,0.0184887234717258,0.367589436810864,0.632410563189136,360.0,2790.0,False,34760.0,0.0,0.9999999999999976,00,operational,153,0
0.9793435958480048,0.0206564041519951,0.4092659459514852,0.5907340540485148,360.0,2790.0,False,34760.0,0.0,0.9999999999999976,10,operational,153,10
0.9786807351642208,0.021319264835779,0.367589436810864,0.632410563189136,360.0,3360.0,False,34760.0,0.0,0.9999999999999976,01,operational,153,1
0.6535078150319189,0.3464921849680811,0.4092659459514852,0.5907340540485148,360.0,,True,34760.0,1.0,0.6554775645236662,11,operational,153,11
0.980839978267914,0.019160021732086,0.8448774025452388,0.1551225974547612,290.0,2390.0,False,34760.0,0.0,0.9999999999999976,00,operational,173,0
0.9791788507993864,0.0208211492006137,0.8863344326199731,0.1136655673800268,290.0,2390.0,False,34760.0,0.0,0.9999999999999976,10,operational,173,10
0.9762439285852476,0.0237560714147523,0.8448774025452388,0.1551225974547612,290.0,3120.0,False,34760.0,0.0,0.9999999999999976,01,operational,173,1
0.9762704628024628,0.0237295371975371,0.8863344326199731,0.1136655673800268,290.0,3060.0,False,34760.0,0.0,0.9999999999999976,11,operational,173,11
0.9710396151844508,0.0289603848155491,0.5937750160091335,0.4062249839908665,360.0,3170.0,False,34760.0,0.0,0.9999999999999976,00,operational,193,0
0.968264972066594,0.0317350279334061,0.6457431774479172,0.3542568225520827,360.0,3170.0,False,34760.0,0.0,0.9999999999999976,10,operational,193,10
0.9639467884160198,0.0360532115839802,0.5937750160091335,0.4062249839908665,360.0,3990.0,False,34760.0,0.0,0.9999999999999976,01,operational,193,1
0.061863628643948,0.938136371356052,0.6457431774479172,0.3542568225520827,360.0,,True,34760.0,1.0,0.0507230432006392,11,operational,193,11
0.9858900262627124,0.0141099737372877,0.5339760532435103,0.4660239467564897,360.0,1710.0,False,34760.0,0.0,0.9999999999999976,00,operational,14,0
0.9851199288555392,0.0148800711444606,0.5685897056612705,0.4314102943387294,360.0,1710.0,False,34760.0,0.0,0.9999999999999976,10,operational,14,10
0.9839609803590488,0.0160390196409511,0.5339760532435103,0.4660239467564897,360.0,2040.0,False,34760.0,0.0,0.9999999999999976,01,operational,14,1
0.9826671767174804,0.0173328232825195,0.5685897056612705,0.4314102943387294,360.0,1950.0,False,34760.0,0.0,0.9999999999999976,11,operational,14,11
0.9692888202386304,0.0307111797613695,0.6385870472753246,0.3614129527246755,360.0,2780.0,False,34760.0,0.0,0.9999999999999976,00,operational,34,0
0.9677695079309506,0.0322304920690493,0.6578388359461637,0.3421611640538363,360.0,2780.0,False,34760.0,0.0,0.9999999999999976,10,operational,34,10
0.9651126431253718,0.0348873568746281,0.6385870472753246,0.3614129527246755,360.0,3550.0,False,34760.0,0.0,0.9999999999999976,01,operational,34,1
0.865871053380137,0.1341289466198629,0.6578388359461637,0.3421611640538363,360.0,,True,34760.0,1.0,0.8893731197842348,11,operational,34,11
0.963741411140473,0.036258588859527,0.6421971465536993,0.3578028534463007,360.0,3300.0,False,34760.0,0.0,0.9999999999999974,00,operational,54,0
