replication,loss__delta_prop,loss__delta_rec,loss__total,loss__delta_int,Lambda__delta_prop,Lambda__delta_rec,Lambda__total,Lambda__delta_int,lock_in__delta_prop,lock_in__delta_rec,lock_in__total,lock_in__delta_int,any_censored,q_prop,kappa_prop,q_rec,kappa_rec
80,0.009290436556972897,0.009374514984652221,0.0202218929262587,0.0015569413846335811,0.010366681966452962,0.0,0.010366681966452962,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
81,0.008169537248206293,0.009629972744279985,0.018955931294400097,0.001156421301913818,0.03163214599023889,0.0,0.03163214599023889,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
82,0.01039238118740829,0.003646140695505312,0.0149699770458466,0.0009314551629329981,0.0434265089610224,0.0,0.0434265089610224,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
83,0.004428684503584399,0.004663416139867094,0.009926134976353987,0.0008340343329024946,0.0063531728954678846,0.0,0.0063531728954678846,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
84,0.004585176491495098,0.0015066545354864985,0.006960941714325895,0.0008691106873442989,0.02163893529194122,0.0,0.02163893529194122,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
85,0.0018329574035044066,0.0007882383031723034,0.002793825408087501,0.0001726297014107911,0.0023720212428692267,0.0,0.0023720212428692267,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
86,0.002716231027661803,0.0020884825831092024,0.0052845077951197,0.0004797941843486947,0.002672206266063182,0.0,0.002672206266063182,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
87,0.0023704152560786035,0.0010202228067708041,0.0033485802099574996,-4.2057852891908e-05,0.004663771581471909,0.0,0.004663771581471909,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
88,0.003772064449759596,0.0018961972576856945,0.006128401721606003,0.00046014001416071204,0.01247548195379461,0.0,0.01247548195379461,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
89,0.006199368642455197,0.0068065886673789044,0.014064500748298403,0.0010585434384643017,0.032299821314718646,0.0,0.032299821314718646,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
90,0.0043086795253133026,0.0020646711755528957,0.007031129928850591,0.0006577792279843925,0.010802428224942151,0.0,0.010802428224942151,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
91,0.011930311799139504,0.004015451458148495,0.01789870011570649,0.0019529368584184914,0.024442445336861796,0.0,0.024442445336861796,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
92,0.003460662769550704,0.00012604602248170171,0.0038045510633737054,0.00021784227134129946,0.027625603024717504,0.0,0.027625603024717504,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
93,0.008493927877804605,0.0065018111717106,0.016035799575479612,0.0010400605259644063,0.0310318686338521,0.0,0.0310318686338521,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
94,0.002824950041622698,0.002874322340366303,0.0061070666631549975,0.00040779428116599625,0.015948949996130724,0.0,0.015948949996130724,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
95,0.007506619847483603,0.005394519640166212,0.014510988144940201,0.0016098486572903858,0.030711733100795335,0.0,0.030711733100795335,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
96,0.009402407424858497,0.007168038703286292,0.01730459778790759,0.0007341516597628023,0.02668679260722029,0.0,0.02668679260722029,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
97,0.007885577330134598,0.0011386740150231972,0.009322136980168698,0.0002978856350109027,0.12947492774929703,0.0,0.12947492774929703,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
98,0.011662274693272356,0.022590505178440468,0.036303728597320895,0.0020509487256080705,0.020264791093715484,0.0,0.020264791093715484,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
99,0.004121134326880702,0.0028121739391394063,0.007397357805828703,0.00046404953980859476,0.005186818787365377,0.0,0.005186818787365377,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
100,0.006906293030966987,0.003127088579534587,0.011051223941469485,0.0010178423309679108,0.011429751307982627,0.0,0.011429751307982627,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
101,0.00638523355011672,0.0065373116617973015,0.014011594519107606,0.0010890493071935847,0.010115425740905959,0.0,0.010115425740905959,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
102,0.006572652706457099,0.008568178228333223,0.01600945655333652,0.0008686256185461982,0.01010933954850024,0.0,0.01010933954850024,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
103,0.005663560017116001,0.0030049748363046025,0.009454542329824595,0.0007860074764039909,0.01766282920870127,0.0,0.01766282920870127,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
104,0.004994909253255603,0.008755118195300504,0.014505256331157013,0.0007552288826009057,0.0034417312427303948,0.0,0.0034417312427303948,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
105,0.0041088264598953955,0.007838473767371887,0.012691555041933797,0.0007442548146665146,0.005216797565680942,0.0,0.005216797565680942,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
106,0.005178928960436702,0.0030911024324574987,0.009030154049287406,0.0007601226563932056,0.00934625580511278,0.0,0.00934625580511278,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
107,0.003716746386100103,0.0034909069943911963,0.007260282404719293,5.262902422799309e-05,0.017637948613129173,0.0,0.017637948613129173,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
108,0.01009084003467109,0.00875060614260828,0.021130241194277283,0.002288795016997913,0.008521312494336741,0.0,0.008521312494336741,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
109,0.009093480011274496,0.006240983012150703,0.016992888458804284,0.001658425435379085,0.028359082310748684,0.0,0.028359082310748684,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
110,0.007690819175314695,0.013034964063623089,0.021666292774607993,0.0009405095356702087,0.00432139964100875,0.0,0.00432139964100875,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
111,0.00908400376666288,0.0089104621133822,0.019069949627619986,0.0010754837475749068,0.023845661689709363,0.0,0.023845661689709363,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
112,0.004716401983718602,0.002726659494703104,0.008065483845410698,0.0006224223669889922,0.014060706639071718,0.0,0.014060706639071718,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
113,0.009144674694761795,0.011778981298495,0.024087255670522778,0.0031635996772659825,0.015263359154151002,0.0,0.015263359154151002,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
114,0.005157875078434598,0.0016427463652192997,0.007195242493512,0.00039462104985810154,0.019969977592770194,0.0,0.019969977592770194,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
115,0.005242913052906695,0.0018646104153316884,0.0081631879758651,0.0010556645076267163,0.029234691812105917,0.0,0.029234691812105917,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
116,0.005936226442580392,0.0015736539053541956,0.0079916601178871,0.0004817797699525131,0.07589173967375473,0.0,0.07589173967375473,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
117,0.003480342282914689,0.0003244174354363888,0.004136522036695095,0.00033176231834401715,0.013118793385090532,0.0,0.013118793385090532,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
118,0.002551459427133501,0.0040468332773186955,0.00691615511830429,0.00031786241385209357,0.008861047159338054,0.0,0.008861047159338054,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
119,0.0029059669737703103,0.0046318802311975105,0.007626349393437301,8.850218846948033e-05,0.005744841845626902,0.0,0.005744841845626902,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
120,0.011217830944347307,0.01123077767869049,0.024962663459851098,0.002514054836813301,0.05175769227927596,0.0,0.05175769227927596,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
121,0.0086784184547746,0.0028344251892220007,0.012442378917862595,0.0009295352738659945,0.035220957524775054,0.0,0.035220957524775054,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
122,0.002337173855459701,0.0008073164005285988,0.0033087586858187995,0.00016426842983049972,0.008634778978635682,0.0,0.008634778978635682,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
123,0.010507462340660578,0.019009538601565512,0.032067146799165,0.0025501458569389124,0.011181585685730355,0.0,0.011181585685730355,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
124,0.002802159792616797,0.0004995494462637987,0.003473395730628097,0.0001716864917475011,0.006943490514416728,0.0,0.006943490514416728,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
125,0.0015359133804923007,0.00023413537489980034,0.0018444873909831006,7.443863559099956e-05,0.026104717903675995,0.0,0.026104717903675995,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
126,0.005496736527378407,0.002929540451768506,0.009323294551780603,0.0008970175726336904,0.005261735743511742,0.0,0.005261735743511742,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
127,0.003110422878253402,0.0022380516482402996,0.005774382428779694,0.0004259079022859921,0.014159660484845793,0.0,0.014159660484845793,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
128,0.005519632712552097,0.0047031976741445936,0.010606674280248599,0.00038384389355190784,0.011682040287946949,0.0,0.011682040287946949,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
129,0.004042030925400092,0.007048082201815187,0.011481235598687689,0.0003911224714724104,0.017657761571908792,0.0,0.017657761571908792,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
130,0.0059885611366350955,0.0049664434055994855,0.011985818907884777,0.0010308143656501956,0.017484802941079902,0.0,0.017484802941079902,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
131,0.009358459679567499,0.011246605433521795,0.021487870348077698,0.0008828052349884041,0.03282518792815725,0.0,0.03282518792815725,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
132,0.0002515469243621962,0.0005309455117677997,0.0008060504086166015,2.3557972486605572e-05,0.0018626177515392306,0.0,0.0018626177515392306,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
133,0.002307432584307198,0.004438623445915196,0.0067679017951605,2.1845764938105416e-05,0.005447676676619051,0.0,0.005447676676619051,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
134,0.006887361509287697,0.0012113746993382968,0.008413883986463297,0.00031514777783730324,0.10025882760501859,0.0,0.10025882760501859,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
135,0.002575869407670711,0.00021038622789090744,0.0027860968279310033,-1.5880763061526526e-07,0.005625247536295619,0.0,0.005625247536295619,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
136,0.005720941452263095,0.0029046468336484943,0.009324794424667604,0.0006992061387560145,0.024973380521494892,0.0,0.024973380521494892,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
137,0.0008436313240789972,0.000771893535283702,0.0017813064968233983,0.00016578163746069907,0.0007572159810086965,0.0,0.0007572159810086965,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
138,0.003275120539476102,0.0013357560994849,0.004894648165743601,0.0002837715267825988,0.014457874112347446,0.0,0.014457874112347446,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
139,0.002032591362908301,0.00012986708046950485,0.002175712778080402,1.3254334702596238e-05,0.009287335324306034,0.0,0.009287335324306034,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
140,0.008707791737390808,0.0067993774904862025,0.016385941583507202,0.0008787723556301918,0.01564573941933467,0.0,0.01564573941933467,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
141,0.0035763400042256033,0.00016347487356620227,0.0037497381995763024,9.923321784496841e-06,0.013569103537936777,0.0,0.013569103537936777,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
142,0.002470536736683099,0.0031207068173269986,0.006081230824133699,0.0004899872701236013,0.007809759246567294,0.0,0.007809759246567294,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
143,0.007352502201704386,0.014925950216708811,0.023873370097020202,0.0015949176786070052,0.023162419613748875,0.0,0.023162419613748875,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
144,0.0031952381043321987,0.0013680794458919981,0.004863322447605303,0.00030000489738110647,0.016865912923127335,0.0,0.016865912923127335,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
145,0.000951915228487199,0.000879947111618401,0.0019787966036513976,0.00014693426354579764,0.008464462723466126,0.0,0.008464462723466126,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
146,0.0023200052151949035,0.0008520371117358011,0.0037369207928572984,0.0005648784659265937,0.0267185844187543,0.0,0.0267185844187543,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
147,0.002507489261382903,0.0008135546323365037,0.003481380505753605,0.00016033661203419813,0.01014711012745051,0.0,0.01014711012745051,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
148,0.008862472302117702,0.013522235289177204,0.024119101367045814,0.0017343937757509087,0.005484903215293602,0.0,0.005484903215293602,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
149,0.0067896343012118915,0.001723047830723301,0.009248961410063594,0.0007362792781284017,0.05012415315511343,0.0,0.05012415315511343,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
150,0.0050009915852995,0.003907358080476903,0.009475975527936303,0.0005676258621599012,0.03428401659341063,0.0,0.03428401659341063,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
151,0.00491402857461079,0.0009539003654571998,0.006292897422948293,0.000424968482880303,0.015499316229667992,0.0,0.015499316229667992,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
152,0.0025988801205037992,0.001511870265642,0.004715355807570501,0.0006046054214247018,0.01850587300904638,0.0,0.01850587300904638,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
153,0.0019787657623569,0.0012991589414185975,0.0037487708641930975,0.0004708461604175998,0.01676758829004349,0.0,0.01676758829004349,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
154,0.005825500234052303,0.0007893290133409031,0.006708227815987899,9.339856859469364e-05,0.024804678606683284,0.0,0.024804678606683284,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
155,0.007608922903919499,0.001015764350651302,0.009647181750876699,0.001022494496305898,0.09513966857486666,0.0,0.09513966857486666,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
156,0.00897422069836959,0.01205635728375909,0.022111534132813998,0.0010809561506853194,0.031165987852310506,0.0,0.031165987852310506,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
157,0.002176429765219902,0.0009068156799266064,0.0032746468871340043,0.00019140144198749598,0.0154574695840482,0.0,0.0154574695840482,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
158,0.005640146065497897,0.0010673917059433047,0.007108204527284306,0.0004006667558431043,0.07804043589173959,0.0,0.07804043589173959,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
159,0.004612102955505695,0.001765398122929307,0.007400793548048595,0.001023292469613593,0.030086696111172484,0.0,0.030086696111172484,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
160,0.009008773349993504,0.013214113301521807,0.023682729214032805,0.0014598425625174938,0.025372141634483092,0.0,0.025372141634483092,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
161,0.007304414169108597,0.009578939576114193,0.01825541892284341,0.0013720651776206183,0.006819831346335237,0.0,0.006819831346335237,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
162,0.005334840644395392,0.0027194765629491024,0.008809653689018301,0.0007553364816738073,0.011717779332396427,0.0,0.011717779332396427,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
163,0.009030238034503979,0.015801777409342965,0.026777690426313172,0.0019456749824662278,0.0164584574892801,0.0,0.0164584574892801,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
164,0.0047379209628354985,0.0023375060944430953,0.00733022469173919,0.0002547976344605962,0.01296213073721908,0.0,0.01296213073721908,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
165,0.0037399047559083937,0.0043401217074929,0.008966447909882297,0.0008864214464810033,0.010349617331510075,0.0,0.010349617331510075,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
166,0.010671518620202214,0.017930093849543527,0.03059800254138012,0.0019963900716343796,0.021762761180744605,0.0,0.021762761180744605,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
167,0.0071975952934155984,0.0048934234061843995,0.013139603340233896,0.0010485846406338983,0.04000082998690757,0.0,0.04000082998690757,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
168,0.0064010061617924,0.0059518395432561905,0.013423674467368099,0.001070828762319509,0.027360192081393175,0.0,0.027360192081393175,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
169,0.004074229898244408,0.004705848103375598,0.009236398226640186,0.0004563202250201792,0.004106373275509445,0.0,0.004106373275509445,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
170,0.007812464609409792,0.005558293369355996,0.015486175387171994,0.002115417408406206,0.02698022141663825,0.0,0.02698022141663825,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
171,0.006160039094620193,0.0030308099096818947,0.009812480716636693,0.0006216317123346055,0.007548316583864123,0.0,0.007548316583864123,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
172,0.002630426467107101,0.003672637902129801,0.006627304557872901,0.0003242401886359991,0.014738866325090583,0.0,0.014738866325090583,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
173,0.0026467482466090014,0.0003239698930381091,0.00301254533944921,4.18271998020997e-05,0.00597855343972159,0.0,0.00597855343972159,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
174,0.0045999181349075935,0.005235839489563493,0.010909264002544203,0.0010735063780731163,0.02222291616443056,0.0,0.02222291616443056,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
175,0.009917766914948112,0.014760597000101794,0.025664285938494513,0.0009859220234446076,0.017781886364087174,0.0,0.017781886364087174,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
176,0.002987254350257401,0.0017873859011938997,0.0053801590486024994,0.0006055187971511986,0.019749324856719708,0.0,0.019749324856719708,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
177,0.004483650712234305,0.008485884996669607,0.0140257624315685,0.0010562267226645883,0.00805170948795686,0.0,0.00805170948795686,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
178,0.007819696433611897,0.003268781597580997,0.013426162079502701,0.002337684048309807,0.04873753047995277,0.0,0.04873753047995277,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
179,0.0010843927138899992,0.0006222159861664009,0.0017624963450700998,5.5887645013699694e-05,0.009298678107985292,0.0,0.009298678107985292,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
180,0.006376441313060394,0.008429336001294294,0.01560365618418559,0.0007978788698309036,0.026330400442679758,0.0,0.026330400442679758,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
181,0.004709561218712299,0.002498317100095196,0.008287348779144901,0.0010794704603374061,0.05139887027091594,0.0,0.05139887027091594,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
182,0.0066523648177936046,0.0034786208202146895,0.010781553794643794,0.0006505681566355004,0.002813487570737183,0.0,0.002813487570737183,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
183,0.007463153671759898,0.007091340920285405,0.01621065342439909,0.001656158832353788,0.008476410050961558,0.0,0.008476410050961558,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
184,0.009983980014746985,0.008704235184417791,0.021198929659196786,0.0025107144600320097,0.029332925165269086,0.0,0.029332925165269086,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
185,0.002907307864919703,0.004930189614520408,0.008038634357369095,0.00020113687792898405,0.0020632274044201093,0.0,0.0020632274044201093,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
186,0.005635865081100894,0.0021851581351178956,0.0084612993756127,0.0006402761593939099,0.007861002117294902,0.0,0.007861002117294902,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
187,0.004794491567562509,0.0008760341501737046,0.005885694470886896,0.0002151687531506824,0.007379947301223599,0.0,0.007379947301223599,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
188,0.00867153080504579,0.011848099747600538,0.022129439526181516,0.0016098089735351873,0.021008099573982975,0.0,0.021008099573982975,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
189,0.008715638402311793,0.006898267788327278,0.0176275919348656,0.002013685744226529,0.03137889882199363,0.0,0.03137889882199363,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
190,0.0008878632586781024,0.0004771217228338037,0.0014041553475511032,3.9170366039197047e-05,0.009976767912510509,0.0,0.009976767912510509,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
191,0.008269616433029897,0.004590151765570996,0.014740543924892699,0.0018807757262918057,0.026479437729642896,0.0,0.026479437729642896,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
192,0.0050681044508553985,0.001340232433819498,0.0072618660207841995,0.0008535291361093031,0.029825255243544235,0.0,0.029825255243544235,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
193,0.0033653687523095,0.005885695025115295,0.009485766071151397,0.0002347022937266019,0.004407016232709893,0.0,0.004407016232709893,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
194,0.003205175550781897,0.002346639020001706,0.0056505508513196995,9.87362805360964e-05,0.0309174662233892,0.0,0.0309174662233892,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
195,0.009551295553970107,0.009214034537488008,0.02053129477117341,0.0017659646797152928,0.00950885322243411,0.0,0.00950885322243411,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
196,0.0038388928637163866,0.005378107834477494,0.010175662381728887,0.0009586616835350059,0.007666395642550117,0.0,0.007666395642550117,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
197,0.004724007672124601,0.0007960055012576003,0.005776456890089099,0.00025644371670689725,0.020589867906080084,0.0,0.020589867906080084,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
198,0.006213065592853506,0.004215778472170903,0.011126446867266507,0.0006976028022420977,0.024494560958160938,0.0,0.024494560958160938,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
199,0.0041963520597863985,0.0013780558628531947,0.006045027877208592,0.00047061995456899874,0.011609227812819478,0.0,0.011609227812819478,0.0,0.0,0.0,0.0,0.0,False,1.0,0.2,1.0,0.2
0,0.008714609280689706,0.004250641738406599,0.015720795908381505,0.0027555448892851997,0.018418213169555442,0.0,0.018418213169555442,0.0,0.0,0.0,0.0,0.0,False,1.0,0.4,1.0,0.4
1,0.015097431427821703,0.00961486601680421,0.02839690929765991,0.003684611853033995,0.09819575658969981,0.0,0.09819575658969981,0.0,0.0,0.0,0.0,0.0,False,1.0,0.4,1.0,0.4
2,0.008582713549375925,0.0201623608727996,0.03207185754623493,0.0033267831240594015,0.028765763101484598,0.0,0.028765763101484598,0.0,0.0,0.0,0.0,0.0,False,1.0,0.4,1.0,0.4
3,0.009868049724762407,0.004362935583218597,0.016683653206520196,0.002452667898539193,0.02536777392880002,0.0,0.02536777392880002,0.0,0.0,0.0,0.0,0.0,False,1.0,0.4,1.0,0.4
4,0.0075164582440493954,0.009396407804289797,0.019425702627237404,0.0025128365788982115,0.01754598179073974,0.0,0.01754598179073974,0.0,0.0,0.0,0.0,0.0,False,1.0,0.4,1.0,0.4
5,0.004953125978124903,0.001965646010019098,0.007772639162263402,0.0008538671741194007,0.018126511278968693,0.0,0.018126511278968693,0.0,0.0,0.0,0.0,0.0,False,1.0,0.4,1.0,0.4
6,0.004510444359076493,0.00899339651271569,0.015498721253094191,0.0019948803813020083,0.008424353449869582,0.0,0.008424353449869582,0.0,0.0,0.0,0.0,0.0,False,1.0,0.4,1.0,0.4
7,0.0021742432915051006,0.00018553646051040068,0.0026266109308881007,0.0002668311788725994,0.015281394122109215,0.0,0.015281394122109215,0.0,0.0,0.0,0.0,0.0,False,1.0,0.4,1.0,0.4
8,0.0014190922560382985,0.0011545026773338019,0.003003804914394101,0.0004302099810220006,0.012295446475174887,0.0,0.012295446475174887,0.0,0.0,0.0,0.0,0.0,False,1.0,0.4,1.0,0.4
9,0.006686067901274906,0.006203252485894012,0.01648777442711151,0.003598454039942592,0.01380843442232782,0.0,0.01380843442232782,0.0,0.0,0.0,0.0,0.0,False,1.0,0.4,1.0,0.4
10,0.006508196816288392,0.010885045609639196,0.020651131277970497,0.003257888852042909,0.015120308911688918,0.0,0.015120308911688918,0.0,0.0,0.0,0.0,0.0,False,1.0,0.4,1.0,0.4
11,0.0159984718413399,0.0058157056711587996,0.0292716418021777,0.007457464289679,0.0953867088881658,0.0,0.0953867088881658,0.0,0.0,0.0,0.0,0.0,False,1.0,0.4,1.0,0.4
12,0.013510336644847493,0.013668379033190903,0.0325440554534229,0.005365339775384503,0.06127795279650139,0.0,0.06127795279650139,0.0,0.0,0.0,0.0,0.0,False,1.0,0.4,1.0,0.4
13,0.0110650954623904,0.012297213053637318,0.03003725040670721,0.006674941890679492,0.011319589136729813,0.0,0.011319589136729813,0.0,0.0,0.0,0.0,0.0,False,1.0,0.4,1.0,0.4
14,0.009134854682874005,0.008029895047601293,0.019694135015091402,0.0025293852846161036,0.042708219875800424,0.0,0.042708219875800424,0.0,0.0,0.0,0.0,0.0,False,1.0,0.4,1.0,0.4
15,0.00804076572419811,0.010590689969189104,0.023369635315061393,0.0047381796216741795,0.04960230143861122,0.0,0.04960230143861122,0.0,0.0,0.0,0.0,0.0,False,1.0,0.4,1.0,0.4
16,0.011288102649287313,0.01191954101139292,0.028613181793575415,0.005405538132895182,0.020268533505722997,0.0,0.020268533505722997,0.0,0.0,0.0,0.0,0.0,False,1.0,0.4,1.0,0.4
17,0.013862300410765398,0.0007083779388625984,0.018726427606960996,0.004155749257332999,0.18054646652264572,0.0,0.18054646652264572,0.0,0.0,0.0,0.0,0.0,False,1.0,0.4,1.0,0.4
