replication,loss__delta_prop,loss__delta_rec,loss__total,loss__delta_int,Lambda__delta_prop,Lambda__delta_rec,Lambda__total,Lambda__delta_int,T_rec__delta_prop,T_rec__delta_rec,T_rec__total,T_rec__delta_int,T_rec_bounded__delta_prop,T_rec_bounded__delta_rec,T_rec_bounded__total,T_rec_bounded__delta_int,lock_in__delta_prop,lock_in__delta_rec,lock_in__total,lock_in__delta_int,any_censored
746,0.006555310955045218,0.06586797021816068,0.1376968982643544,0.06527361709114851,0.0039299437534232595,0.0,0.0039299437534232595,0.0,0.0,1330.0,,,0.0,1330.0,3060.0,1730.0,0.0,0.0,1.0,1.0,True
747,0.00756926158484561,0.03835833507031369,0.09169208787592312,0.045764491220763814,0.024172433708639085,0.0,0.024172433708639085,0.0,0.0,1270.0,,,0.0,1270.0,3240.0,1970.0,0.0,0.0,1.0,1.0,True
748,0.0092145108153239,0.016941467237789,0.06896945476261959,0.04281347670950669,0.0461965376644739,0.0,0.0461965376644739,0.0,0.0,470.0,,,0.0,470.0,4450.0,3980.0,0.0,0.0,1.0,1.0,True
749,0.013276254624838599,0.020224847713688612,0.1176666930516581,0.08416559071313089,0.0692140196315374,0.0,0.0692140196315374,0.0,0.0,440.0,,,0.0,440.0,4130.0,3690.0,0.0,0.0,1.0,1.0,True
750,0.005092516282714302,0.018686307369561686,0.024570895508212495,0.0007920718559365075,0.020236959364758833,0.0,0.020236959364758833,0.0,0.0,650.0,650.0,0.0,0.0,650.0,650.0,0.0,0.0,0.0,0.0,0.0,False
751,0.003973016168008298,0.008949733527373105,0.012071618852270607,-0.000851130843110795,0.04168083794586297,0.0,0.04168083794586297,0.0,0.0,310.0,310.0,0.0,0.0,310.0,310.0,0.0,0.0,0.0,0.0,0.0,False
752,0.0033129792980015893,0.01997554867412521,0.015628246339593893,-0.007660281632532906,0.007360354684719628,0.0,0.007360354684719628,0.0,0.0,540.0,540.0,0.0,0.0,540.0,540.0,0.0,0.0,0.0,0.0,0.0,False
753,0.0030053010082287945,0.007173407189009898,0.009804698064670103,-0.00037401013256858906,0.02113017442288312,0.0,0.02113017442288312,0.0,0.0,210.0,210.0,0.0,0.0,210.0,210.0,0.0,0.0,0.0,0.0,0.0,False
754,0.009804067738874711,0.020132175245504202,0.07090837006932921,0.040972127084950294,0.03406673352860323,0.0,0.03406673352860323,0.0,0.0,970.0,,,0.0,970.0,3810.0,2840.0,0.0,0.0,1.0,1.0,True
755,0.0,0.008963141245976199,0.008963141245976199,0.0,0.0,0.0,0.0,0.0,0.0,260.0,260.0,0.0,0.0,260.0,260.0,0.0,0.0,0.0,0.0,0.0,False
756,0.004427328402251393,0.0220731898054468,0.0653594255032769,0.03885890729557871,0.007363551974038485,0.0,0.007363551974038485,0.0,0.0,630.0,,,0.0,630.0,3940.0,3310.0,0.0,0.0,1.0,1.0,True
757,0.0026520913940684954,0.009151012810264994,0.011046181468637992,-0.0007569227356954977,4.099347179264967e-06,0.0,4.099347179264967e-06,0.0,0.0,420.0,420.0,0.0,0.0,420.0,420.0,0.0,0.0,0.0,0.0,0.0,False
758,0.014170891191685991,0.1348317570918098,0.6773832119027179,0.528380563619222,0.04918907474247747,0.0,0.04918907474247747,0.0,0.0,1440.0,,,0.0,1440.0,2760.0,1320.0,0.0,0.0,1.0,1.0,True
759,0.008433220072908199,0.011517126319164073,0.017462141638438178,-0.0024882047536340934,0.007996404215208197,0.0,0.007996404215208197,0.0,0.0,1330.0,1330.0,0.0,0.0,1330.0,1330.0,0.0,0.0,0.0,0.0,0.0,False
760,0.012402587309520818,0.018501947658274814,0.019821672908620303,-0.01108286205917533,0.05068263558353503,0.0,0.05068263558353503,0.0,0.0,510.0,510.0,0.0,0.0,510.0,510.0,0.0,0.0,0.0,0.0,0.0,False
761,0.0050860901209047946,0.006405287698962994,0.063275498167703,0.051784120347835215,0.08348116679890022,0.0,0.08348116679890022,0.0,0.0,220.0,,,0.0,220.0,5480.0,5260.0,0.0,0.0,1.0,1.0,True
762,0.0027632983808268015,0.0018617413672805984,0.004373477876875299,-0.0002515618712321012,0.0638923065529956,0.0,0.0638923065529956,0.0,0.0,120.0,130.0,10.0,0.0,120.0,130.0,10.0,0.0,0.0,0.0,0.0,False
763,0.005347313333232101,0.031184129943222227,0.041538001347817405,0.005006558071363076,0.005412546912444638,0.0,0.005412546912444638,0.0,0.0,1150.0,1240.0,90.0,0.0,1150.0,1240.0,90.0,0.0,0.0,0.0,0.0,False
764,0.0043331593219533004,0.023663953986100106,0.06936445565571289,0.041367342347659486,0.00845050394540725,-2.1094237467877974e-15,0.008450503945407917,2.7755575615628914e-15,0.0,750.0,,,0.0,750.0,3810.0,3060.0,0.0,0.0,1.0,1.0,True
765,0.00873176115364832,0.04960394311785804,0.035728874427458424,-0.022606829844047938,0.016074459949141473,0.0,0.016074459949141473,0.0,0.0,1440.0,1330.0,-110.0,0.0,1440.0,1330.0,-110.0,0.0,0.0,0.0,0.0,False
766,0.010378038474987805,0.018818536603578018,0.11557630023966342,0.0863797251610976,0.031944918281566315,0.0,0.031944918281566315,0.0,0.0,560.0,,,0.0,560.0,4110.0,3550.0,0.0,0.0,1.0,1.0,True
767,0.0012174501354012962,0.0017711024535445943,0.0028932769022051996,-9.527568674069092e-05,0.02024008276227024,0.0,0.02024008276227024,0.0,0.0,80.0,80.0,0.0,0.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,False
768,0.008815136874204196,0.003716131471860798,0.014838806581962488,0.002307538235897494,0.12743955198827206,0.0,0.12743955198827206,0.0,0.0,160.0,190.0,30.0,0.0,160.0,190.0,30.0,0.0,0.0,0.0,0.0,False
769,0.002665550194379099,0.027041198447468495,0.017632817952474095,-0.0120739306893735,0.03356004859965017,0.0,0.03356004859965017,0.0,0.0,660.0,640.0,-20.0,0.0,660.0,640.0,-20.0,0.0,0.0,0.0,0.0,False
770,0.0021339324526788994,0.004288947914489104,0.061569132381551,0.055146252014382995,0.017902294430422405,0.0,0.017902294430422405,0.0,0.0,180.0,,,0.0,180.0,5230.0,5050.0,0.0,0.0,1.0,1.0,True
771,0.01687199105154638,0.0408924349543158,0.7647362682504519,0.7069718422445898,0.14243605133531168,0.0,0.14243605133531168,0.0,0.0,880.0,,,0.0,880.0,3760.0,2880.0,0.0,0.0,1.0,1.0,True
772,0.010596675194985417,0.024595302345897713,0.038538091856258117,0.0033461143153749873,0.024933272246904448,0.0,0.024933272246904448,0.0,0.0,690.0,750.0,60.0,0.0,690.0,750.0,60.0,0.0,0.0,0.0,0.0,False
773,0.004959127636555191,0.020272142393069098,0.0226714314831383,-0.00255983854648599,0.025654774304955608,0.0,0.025654774304955608,0.0,0.0,720.0,780.0,60.0,0.0,720.0,780.0,60.0,0.0,0.0,0.0,0.0,False
774,0.004113879509844695,0.0104433256194333,0.02040504940599011,0.005847844276712116,0.016040769973719393,0.0,0.016040769973719393,0.0,0.0,390.0,470.0,80.0,0.0,390.0,470.0,80.0,0.0,0.0,0.0,0.0,False
775,0.0080953727200615,0.021195173364954495,0.23570447487935428,0.20641392879433829,0.01149044255107301,0.0,0.01149044255107301,0.0,0.0,1130.0,,,0.0,1130.0,3740.0,2610.0,0.0,0.0,1.0,1.0,True
776,0.0049347206530829,0.0015824253808686024,0.06240277024314329,0.0558856242091918,0.06940957727318539,0.0,0.06940957727318539,0.0,0.0,80.0,,,0.0,80.0,5700.0,5620.0,0.0,0.0,1.0,1.0,True
777,0.0,0.003311526300411302,0.003311526300411302,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,False
778,0.005530283056282892,0.01219868642105748,0.011830373993828885,-0.005898595483511487,0.024693286303565376,0.0,0.024693286303565376,0.0,0.0,830.0,600.0,-230.0,0.0,830.0,600.0,-230.0,0.0,0.0,0.0,0.0,False
779,0.004307692820136794,0.02219531562049651,0.0375922671826652,0.011089258742031899,0.009234893086406792,0.0,0.009234893086406792,0.0,0.0,920.0,980.0,60.0,0.0,920.0,980.0,60.0,0.0,0.0,0.0,0.0,False
780,0.010570783038887102,0.01769128569998861,0.0925771969980387,0.06431512825916298,0.06336517711364409,0.0,0.06336517711364409,0.0,0.0,480.0,,,0.0,480.0,4590.0,4110.0,0.0,0.0,1.0,1.0,True
781,0.011249362505289906,0.027496026286642605,0.0348834927148593,-0.0038618960770732125,0.0690109433845233,0.0,0.0690109433845233,0.0,0.0,820.0,690.0,-130.0,0.0,820.0,690.0,-130.0,0.0,0.0,0.0,0.0,False
782,0.007249080823312909,0.020128892136345097,0.0332466378251199,0.005868664865461892,0.04425641848363221,0.0,0.0442564184836321,-1.1102230246251565e-16,0.0,570.0,610.0,40.0,0.0,570.0,610.0,40.0,0.0,0.0,0.0,0.0,False
783,0.011969121391547904,0.043038756433023406,0.03727607872595051,-0.0177317990986208,0.03892377774712119,0.0,0.03892377774712119,0.0,0.0,850.0,870.0,20.0,0.0,850.0,870.0,20.0,0.0,0.0,0.0,0.0,False
784,0.008836471636176707,0.013512961037761423,0.08512428442802372,0.06277485175408559,0.021699048214576022,0.0,0.021699048214576022,0.0,0.0,1000.0,,,0.0,1000.0,3440.0,2440.0,0.0,0.0,1.0,1.0,True
785,0.023804356251902914,0.062455009644600046,0.15866738285153092,0.07240801695502797,0.010632256000249307,0.0,0.010632256000249307,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
786,0.011390140195321502,0.04683415203747823,0.1542936748550053,0.09606938262220557,0.020476097149869754,0.0,0.020476097149869754,0.0,0.0,1240.0,,,0.0,1240.0,2880.0,1640.0,0.0,0.0,1.0,1.0,True
787,0.010944913034647397,0.025176262319188902,0.044062720422565704,0.007941545068729405,0.05754291093731867,0.0,0.05754291093731867,0.0,0.0,760.0,940.0,180.0,0.0,760.0,940.0,180.0,0.0,0.0,0.0,0.0,False
788,0.0062736714895419154,0.010945816970552302,0.017199564538961903,-1.9923921132314337e-05,0.020917618758758194,0.0,0.020917618758758194,0.0,0.0,480.0,490.0,10.0,0.0,480.0,490.0,10.0,0.0,0.0,0.0,0.0,False
789,0.0,0.002888912635921101,0.002888912635921101,0.0,0.0,0.0,0.0,0.0,0.0,130.0,130.0,0.0,0.0,130.0,130.0,0.0,0.0,0.0,0.0,0.0,False
790,0.0031142262975003,0.012784413139948103,0.013454079827609822,-0.0024445596098385813,0.003883706230171091,0.0,0.003883706230171091,0.0,0.0,620.0,630.0,10.0,0.0,620.0,630.0,10.0,0.0,0.0,0.0,0.0,False
791,0.009411322857128812,0.028294294743937687,0.05624678472382699,0.018541167122760494,0.018507846426201513,0.0,0.018507846426201513,0.0,0.0,1050.0,860.0,-190.0,0.0,1050.0,860.0,-190.0,0.0,0.0,0.0,0.0,False
792,0.013941075484192544,0.0997678024091887,0.6152217628332355,0.5015128849398542,0.017826115024515587,0.0,0.017826115024515587,0.0,0.0,1420.0,,,0.0,1420.0,2150.0,730.0,0.0,0.0,1.0,1.0,True
793,0.004388160409366501,0.014381910673583603,0.018694540898999412,-7.553018395069222e-05,0.030736989212620136,0.0,0.030736989212620136,0.0,0.0,530.0,540.0,10.0,0.0,530.0,540.0,10.0,0.0,0.0,0.0,0.0,False
794,0.0026767742341112996,0.0011428468667450016,0.004799399667543999,0.0009797785666876974,0.09581074199307144,0.0,0.09581074199307144,0.0,0.0,70.0,90.0,20.0,0.0,70.0,90.0,20.0,0.0,0.0,0.0,0.0,False
795,0.0017033434659028956,0.01181007057953179,0.013048201717692692,-0.00046521232774199284,0.0317173649676637,0.0,0.0317173649676637,0.0,0.0,410.0,410.0,0.0,0.0,410.0,410.0,0.0,0.0,0.0,0.0,0.0,False
796,0.00909338543965968,0.08023582721640718,0.132596653357248,0.04326744070118113,0.01395686258082074,0.0,0.01395686258082085,1.1102230246251565e-16,0.0,1420.0,,,0.0,1420.0,2740.0,1320.0,0.0,0.0,1.0,1.0,True
797,0.005797404083831906,0.014685343428979689,0.011148396106606298,-0.009334351406205296,0.03157454113992353,0.0,0.03157454113992353,0.0,0.0,560.0,500.0,-60.0,0.0,560.0,500.0,-60.0,0.0,0.0,0.0,0.0,False
798,0.015182118469129202,0.022102715837264808,0.069929448075215,0.032644613768820996,0.03147685734896144,0.0,0.03147685734896144,0.0,0.0,1250.0,,,0.0,1250.0,2350.0,1100.0,0.0,0.0,1.0,1.0,True
799,0.005380470522433206,0.015342458936177805,0.017302150240173397,-0.003420779218437614,0.04185868973336149,0.0,0.04185868973336149,0.0,0.0,460.0,430.0,-30.0,0.0,460.0,430.0,-30.0,0.0,0.0,0.0,0.0,False
800,0.004646411860685706,0.014186736420652796,0.018976349501927503,0.00014320122058900098,0.03032941822623958,0.0,0.03032941822623958,0.0,0.0,500.0,550.0,50.0,0.0,500.0,550.0,50.0,0.0,0.0,0.0,0.0,False
801,0.01412100383465742,0.03312093426704402,0.18314366903870222,0.13590173093700078,0.04135895385723698,0.0,0.04135895385723698,0.0,0.0,1160.0,,,0.0,1160.0,3380.0,2220.0,0.0,0.0,1.0,1.0,True
802,0.008226966266527108,0.024642675243241305,0.04348290598550429,0.010613264475735879,0.023159660804831672,0.0,0.023159660804831672,0.0,0.0,730.0,890.0,160.0,0.0,730.0,890.0,160.0,0.0,0.0,0.0,0.0,False
803,0.003015418380184702,0.0017955084542445043,0.0057637698263555,0.0009528429919262935,0.06371892923173433,0.0,0.06371892923173433,0.0,0.0,70.0,80.0,10.0,0.0,70.0,80.0,10.0,0.0,0.0,0.0,0.0,False
804,0.009759622886653191,0.0016720320806476174,0.07703692925261921,0.0656052742853184,0.026394804249741055,0.0,0.026394804249741055,0.0,0.0,710.0,,,0.0,710.0,3660.0,2950.0,0.0,0.0,1.0,1.0,True
805,0.0054488943377691,0.010711426957647305,0.016592667527964497,0.000432346232548092,0.04825168668954971,0.0,0.04825168668954971,0.0,0.0,460.0,490.0,30.0,0.0,460.0,490.0,30.0,0.0,0.0,0.0,0.0,False
806,0.013075643303824713,0.05080012656071761,0.1107351290712561,0.046859359206713774,0.09930628422620635,0.0,0.09930628422620635,0.0,0.0,920.0,,,0.0,920.0,4360.0,3440.0,0.0,0.0,1.0,1.0,True
807,0.002815301160030606,0.017243933321036006,0.025048493746982897,0.004989259265916285,0.029576542759541136,0.0,0.029576542759541136,0.0,0.0,450.0,440.0,-10.0,0.0,450.0,440.0,-10.0,0.0,0.0,0.0,0.0,False
808,0.010225354217615917,0.017969554709609703,0.08241826121512849,0.05422335228790287,0.028192715205758723,0.0,0.028192715205758723,0.0,0.0,670.0,,,0.0,670.0,3100.0,2430.0,0.0,0.0,1.0,1.0,True
809,0.007924202066929203,0.08228380119267689,0.20138017463494698,0.11117217137534088,0.02587489113247965,0.0,0.02587489113247965,0.0,0.0,1260.0,,,0.0,1260.0,3500.0,2240.0,0.0,0.0,1.0,1.0,True
810,0.011951428383288804,0.0366247507396041,0.1149666961780934,0.0663905170552005,0.021699234084037844,0.0,0.021699234084037844,0.0,0.0,840.0,,,0.0,840.0,4180.0,3340.0,0.0,0.0,1.0,1.0,True
811,0.00856648081327141,0.01831957019619121,0.024334427059964997,-0.0025516239494976223,0.04285870402416758,0.0,0.04285870402416758,0.0,10.0,560.0,590.0,20.0,10.0,560.0,590.0,20.0,0.0,0.0,0.0,0.0,False
812,0.010953075543399304,0.0219412760901313,0.15366738469637692,0.12077303306284631,0.02524101045640781,0.0,0.02524101045640781,0.0,0.0,1040.0,,,0.0,1040.0,3010.0,1970.0,0.0,0.0,1.0,1.0,True
813,0.013367375809107296,0.03705099886164209,0.12583363966500533,0.07541526499425594,0.07410287739167754,0.0,0.07410287739167754,0.0,0.0,860.0,,,0.0,860.0,4050.0,3190.0,0.0,0.0,1.0,1.0,True
814,0.0006824894081607982,0.005973872981970094,0.006593615736400098,-6.274665373079413e-05,0.011387591769560002,0.0,0.011387591769560002,0.0,0.0,220.0,220.0,0.0,0.0,220.0,220.0,0.0,0.0,0.0,0.0,0.0,False
815,0.008764310358042426,0.08736217800523771,0.04063120030027234,-0.0554952880630078,0.017029468112170543,0.0,0.017029468112170543,0.0,0.0,1520.0,1210.0,-310.0,0.0,1520.0,1210.0,-310.0,0.0,0.0,0.0,0.0,False
816,0.013555101454712518,0.0343245297933817,0.04374227461393672,-0.004137356634157499,0.055186279275128536,0.0,0.055186279275128536,0.0,0.0,590.0,850.0,260.0,0.0,590.0,850.0,260.0,0.0,0.0,0.0,0.0,False
817,0.008413459659765712,0.0340575128105519,0.13464002321235152,0.09216905074203392,0.030158593928039157,0.0,0.030158593928039157,0.0,0.0,950.0,,,0.0,950.0,3740.0,2790.0,0.0,0.0,1.0,1.0,True
818,0.014513342295968318,0.06378877747536241,0.2038561017978268,0.12555398202649606,0.06373231098437404,0.0,0.06373231098437404,0.0,0.0,1100.0,,,0.0,1100.0,3850.0,2750.0,0.0,0.0,1.0,1.0,True
819,0.010320232902793519,0.05084851442053842,0.041865699559045316,-0.019303047764286624,0.03061092771866014,0.0,0.03061092771866014,0.0,0.0,830.0,830.0,0.0,0.0,830.0,830.0,0.0,0.0,0.0,0.0,0.0,False
820,0.004490483756821789,0.019446576024269302,0.03348466001852339,0.0095476002374323,0.0,0.0,0.0,0.0,0.0,700.0,780.0,80.0,0.0,700.0,780.0,80.0,0.0,0.0,0.0,0.0,False
821,0.012445778725209244,0.013197199366545842,0.05003493251121299,0.024391954419457906,0.01586623526092168,0.0,0.01586623526092168,0.0,0.0,1460.0,,,0.0,1460.0,2100.0,640.0,0.0,0.0,1.0,1.0,True
822,0.008364645397486298,0.009426132188480707,0.0186551827664706,0.0008644051805035968,0.03316613391418266,0.0,0.03316613391418266,0.0,0.0,610.0,670.0,60.0,0.0,610.0,670.0,60.0,0.0,0.0,0.0,0.0,False
823,0.012744079363855909,0.024643587496187697,0.1058199292118249,0.06843226235178129,0.052272526042232814,0.0,0.052272526042232814,0.0,0.0,900.0,,,0.0,900.0,3360.0,2460.0,0.0,0.0,1.0,1.0,True
824,0.002153614679174104,0.0035238658925696997,0.006623588343793202,0.0009461077720493982,0.021731352112885793,0.0,0.021731352112885793,0.0,0.0,250.0,260.0,10.0,0.0,250.0,260.0,10.0,0.0,0.0,0.0,0.0,False
825,0.007599617257355196,0.040255107244822896,0.011969681717306196,-0.035885042784871896,0.00899069330086344,0.0,0.00899069330086344,0.0,0.0,1000.0,770.0,-230.0,0.0,1000.0,770.0,-230.0,0.0,0.0,0.0,0.0,False
826,0.014335858215118291,0.04485397536918617,0.08242145610539237,0.023231622521087902,0.019758488014417375,0.0,0.019758488014417375,0.0,0.0,1330.0,,,0.0,1330.0,2130.0,800.0,0.0,0.0,1.0,1.0,True
827,0.0016416279468641007,3.956974116170117e-05,0.0016811976880267004,8.98586760555986e-16,0.0369271457374373,0.0,0.0369271457374373,0.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,False
828,0.006606986825197808,0.03355779952267571,0.0407432751532138,0.0005784888053402826,0.02644329504241416,0.0,0.02644329504241416,0.0,0.0,970.0,790.0,-180.0,0.0,970.0,790.0,-180.0,0.0,0.0,0.0,0.0,False
829,0.009740022066356407,0.013204676164031204,0.0173167810349905,-0.005627917195397111,0.0792077682832868,0.0,0.0792077682832868,0.0,0.0,430.0,470.0,40.0,0.0,430.0,470.0,40.0,0.0,0.0,0.0,0.0,False
830,0.006713030708890566,0.04666924570006947,0.019807394464790573,-0.033574881944169466,0.004729000323430821,0.0,0.004729000323430821,0.0,0.0,1030.0,590.0,-440.0,0.0,1030.0,590.0,-440.0,0.0,0.0,0.0,0.0,False
831,0.0099571932571553,0.015332310249028314,0.1263521556330703,0.1010626521268867,0.021065117974695124,0.0,0.021065117974695124,0.0,0.0,510.0,,,0.0,510.0,3680.0,3170.0,0.0,0.0,1.0,1.0,True
832,0.00845387778508816,0.030766666518247776,0.1390173454286875,0.09979680112535155,0.013614191004389875,0.0,0.013614191004389875,0.0,0.0,1370.0,,,0.0,1370.0,2600.0,1230.0,0.0,0.0,1.0,1.0,True
833,0.002007974825931999,5.348681888449683e-05,0.0020614616448167977,3.0184188481996443e-16,0.036168792161970886,0.0,0.036168792161970886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
834,0.0062993273093709945,0.020938720315268278,0.12273056886494649,0.09549252124030722,0.017977282930967453,0.0,0.017977282930967453,0.0,0.0,1120.0,,,0.0,1120.0,2480.0,1360.0,0.0,0.0,1.0,1.0,True
835,0.0051021315853554995,0.001467144958005498,0.008070844792256497,0.0015015682488954997,0.0639069481580524,0.0,0.0639069481580524,0.0,10.0,150.0,270.0,110.0,10.0,150.0,270.0,110.0,0.0,0.0,0.0,0.0,False
836,0.006684877105946008,0.006918644964925294,0.12402362690090439,0.11042010483003309,0.03161756534291005,0.0,0.03161756534291005,0.0,0.0,390.0,,,0.0,390.0,4060.0,3670.0,0.0,0.0,1.0,1.0,True
837,0.006761016885637294,0.0198624312584489,0.023530259581965113,-0.0030931885621210825,0.03697458428896977,0.0,0.03697458428896977,0.0,0.0,690.0,780.0,90.0,0.0,690.0,780.0,90.0,0.0,0.0,0.0,0.0,False
838,0.003708574729821501,0.009046344627684305,0.012420657069350388,-0.00033426228815541803,0.019010344155899972,0.0,0.019010344155899972,0.0,0.0,330.0,330.0,0.0,0.0,330.0,330.0,0.0,0.0,0.0,0.0,0.0,False
839,0.01955172677348871,0.042488732345829006,0.302038463379175,0.2399980042598573,0.027749008621484994,0.0,0.027749008621484994,0.0,0.0,1210.0,,,0.0,1210.0,2080.0,870.0,0.0,0.0,1.0,1.0,True
840,0.004718547862624406,0.011168722044101506,0.057735231328248204,0.04184796142152229,0.03363494851723481,0.0,0.03363494851723481,0.0,0.0,430.0,,,0.0,430.0,4590.0,4160.0,0.0,0.0,1.0,1.0,True
841,0.00454519620161381,0.021531519411802202,0.0973025023759813,0.07122578676256529,0.0216379845282757,0.0,0.0216379845282757,0.0,0.0,680.0,,,0.0,680.0,4660.0,3980.0,0.0,0.0,1.0,1.0,True
842,0.0,0.005115888892886895,0.005115888892886895,0.0,0.0,0.0,0.0,0.0,0.0,180.0,180.0,0.0,0.0,180.0,180.0,0.0,0.0,0.0,0.0,0.0,False
843,0.0026191106842496925,0.025089412453753512,0.02006297182566391,-0.007645551312339294,0.012506634661896943,0.0,0.012506634661896943,0.0,0.0,870.0,660.0,-210.0,0.0,870.0,660.0,-210.0,0.0,0.0,0.0,0.0,False
844,0.00880201367765962,0.03689690626015682,0.12441616755786802,0.07871724762005158,0.045288281361433036,0.0,0.045288281361433036,0.0,0.0,900.0,,,0.0,900.0,3710.0,2810.0,0.0,0.0,1.0,1.0,True
845,5.799505780650083e-05,0.010706361689058405,0.010764356746864906,0.0,1.4633310772227404e-05,0.0,1.4633310772227404e-05,0.0,0.0,300.0,300.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,False
846,0.0081569576738698,0.010487510714381393,0.026745061007003496,0.008100592618752303,0.01613620306308372,0.0,0.01613620306308372,0.0,0.0,460.0,540.0,80.0,0.0,460.0,540.0,80.0,0.0,0.0,0.0,0.0,False
847,0.007405283366810497,0.0033635726889996997,0.012770063040344212,0.0020012069845340152,0.046948323239123124,0.0,0.046948323239123124,0.0,0.0,510.0,540.0,30.0,0.0,510.0,540.0,30.0,0.0,0.0,0.0,0.0,False
848,0.016280905600518314,0.05307441239614008,0.35175823793521255,0.28240291993855415,0.029388957482538558,0.0,0.029388957482538558,0.0,0.0,1590.0,,,0.0,1590.0,2220.0,630.0,0.0,0.0,1.0,1.0,True
849,0.004151991418711497,0.004106779895115598,0.008741271386233297,0.00048250007240620285,0.046896543950506187,0.0,0.046896543950506187,0.0,0.0,170.0,190.0,20.0,0.0,170.0,190.0,20.0,0.0,0.0,0.0,0.0,False
850,0.009165284224468093,0.009286899727175696,0.0731033708687471,0.054651186917103314,0.056962807407032134,0.0,0.056962807407032134,0.0,0.0,370.0,,,0.0,370.0,4620.0,4250.0,0.0,0.0,1.0,1.0,True
851,0.00416368183516691,0.019280516393213404,0.034589376979934416,0.011145178751554102,0.0005307498775468655,0.0,0.0005307498775468655,0.0,0.0,650.0,340.0,-310.0,0.0,650.0,340.0,-310.0,0.0,0.0,0.0,0.0,False
852,0.0042058811148686995,0.0079028439207003,0.011916362349566001,-0.00019236268600299894,0.05068506937645739,0.0,0.05068506937645739,0.0,0.0,330.0,370.0,40.0,0.0,330.0,370.0,40.0,0.0,0.0,0.0,0.0,False
853,0.0021900571934873048,0.010231521403622601,0.012336053130249408,-8.552546686049767e-05,0.017649074947159726,0.0,0.017649074947159726,0.0,0.0,420.0,420.0,0.0,0.0,420.0,420.0,0.0,0.0,0.0,0.0,0.0,False
854,0.010818128438069494,0.017238108375686595,0.2298436482102063,0.2017874113964502,0.0707922744050048,0.0,0.0707922744050048,0.0,0.0,640.0,,,0.0,640.0,4680.0,4040.0,0.0,0.0,1.0,1.0,True
855,0.005148883836736104,0.027824131192826312,0.0673841434346795,0.03441112840511708,0.01958502153066971,0.0,0.01958502153066971,0.0,0.0,740.0,,,0.0,740.0,4190.0,3450.0,0.0,0.0,1.0,1.0,True
856,0.009020300089802202,0.0055629495282421,0.0671336961101261,0.05255044649208179,0.0970096699329911,0.0,0.0970096699329911,0.0,0.0,220.0,,,0.0,220.0,5010.0,4790.0,0.0,0.0,1.0,1.0,True
857,0.0040489672684781985,0.007909239455382494,0.05713920574149431,0.045180999017633616,0.022936468580332492,0.0,0.022936468580332492,0.0,0.0,240.0,,,0.0,240.0,4560.0,4320.0,0.0,0.0,1.0,1.0,True
858,0.008721689201183103,0.022215053183562705,0.021715920163604213,-0.009220822221141595,0.020382360137734867,0.0,0.020382360137734867,0.0,0.0,540.0,520.0,-20.0,0.0,540.0,520.0,-20.0,0.0,0.0,0.0,0.0,False
859,0.012460286133121001,0.03546578659287952,0.13444763094597512,0.08652155821997459,0.06066949589155346,0.0,0.06066949589155346,0.0,0.0,980.0,,,0.0,980.0,3700.0,2720.0,0.0,0.0,1.0,1.0,True
860,0.012028346733483908,0.011927405850815087,0.10488858080383309,0.0809328282195341,0.03537953263718585,0.0,0.03537953263718585,0.0,0.0,880.0,,,0.0,880.0,4050.0,3170.0,0.0,0.0,1.0,1.0,True
861,0.0029498555108626034,0.009361991638463199,0.011254406179909707,-0.0010574409694160958,0.02180695632000962,0.0,0.02180695632000962,0.0,0.0,300.0,300.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,False
862,0.003898080307727092,0.014301996986354204,0.01031179552803621,-0.007888281766045085,0.017893649534091338,0.0,0.017893649534091338,0.0,0.0,800.0,760.0,-40.0,0.0,800.0,760.0,-40.0,0.0,0.0,0.0,0.0,False
863,0.006270879454339309,0.00982522626841481,0.1219292226610183,0.10583311693826418,0.029075167440399396,0.0,0.029075167440399396,0.0,0.0,430.0,,,0.0,430.0,4480.0,4050.0,0.0,0.0,1.0,1.0,True
864,0.0024061918990778003,0.004102480144380201,0.008262879202144496,0.0017542071586864952,0.03103891880158982,0.0,0.03103891880158982,0.0,0.0,180.0,230.0,50.0,0.0,180.0,230.0,50.0,0.0,0.0,0.0,0.0,False
865,0.011745194396419897,0.013078848573854204,0.023273959561546098,-0.0015500834087280035,0.0818137789332552,0.0,0.0818137789332552,0.0,0.0,430.0,450.0,20.0,0.0,430.0,450.0,20.0,0.0,0.0,0.0,0.0,False
866,0.010818348893862018,0.005773687470811112,0.08601394768259812,0.069421911317925,0.07582165100865335,0.0,0.07582165100865335,0.0,0.0,470.0,,,0.0,470.0,4230.0,3760.0,0.0,0.0,1.0,1.0,True
